Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
54370at8509	Single	group4	104955981	104982459	+	6174	1683	0.7206	0.9896313364055299	0	54370at8509_8520_0:001b34	104955982_104956117_+|104958632_104958691_+|104960968_104961052_+|104961336_104961403_+|104963058_104963162_+|104964237_104966717_+|104968069_104968129_+|104968801_104968901_+|104970058_104970156_+|104970691_104970810_+|104971387_104971551_+|104971633_104971737_+|104971947_104972109_+|104972583_104972683_+|104972784_104972861_+|104973695_104973832_+|104976720_104976835_+|104978031_104978207_+|104978465_104978682_+|104979118_104979312_+|104980146_104980285_+|104981552_104981753_+|104982392_104982462_+
33809at8509	Single	group2	63791582	63803388	-	8271	1701	0.9201	1.0	0	33809at8509_35019_0:003f7a	63800273_63803388_-|63795050_63795240_-|63793253_63793983_-|63791580_63792710_-
56713at8509	Single	group12	85271188	85304626	+	8587	1474	0.9675	1.0	0	56713at8509_8673_0:003bfc	85271189_85271226_+|85274432_85274508_+|85274996_85275045_+|85275619_85275750_+|85278585_85278665_+|85280629_85280760_+|85281400_85281447_+|85281825_85281881_+|85286082_85286140_+|85286691_85286770_+|85286967_85287081_+|85288967_85289032_+|85289379_85289524_+|85290686_85291009_+|85292013_85292167_+|85292421_85292572_+|85295036_85295215_+|85295818_85297945_+|85299717_85299901_+|85300737_85300841_+|85303050_85303188_+|85303270_85303386_+|85304051_85304629_+
20100at8509	Single	group14	56853959	56929935	-	8357	1717	0.9436	1.0	0	20100at8509_103695_0:0010df	56929825_56929935_-|56913181_56913244_-|56909695_56909822_-|56907772_56907903_-|56906137_56906266_-|56904763_56904860_-|56903359_56903484_-|56902729_56902923_-|56902207_56902331_-|56901771_56901910_-|56900079_56900232_-|56897086_56897321_-|56895662_56895743_-|56893026_56893207_-|56892416_56892528_-|56889567_56889671_-|56889119_56889199_-|56888955_56889028_-|56888732_56888822_-|56886339_56886440_-|56883971_56884081_-|56882612_56882787_-|56881363_56881525_-|56879936_56880229_-|56877369_56877567_-|56875885_56876513_-|56872395_56872538_-|56871929_56871946_-|56871541_56871669_-|56869946_56870136_-|56867090_56867150_-|56866691_56866814_-|56859871_56860078_-|56856456_56856538_-|56853957_56854120_-
35827at8509	Single	group4	88642159	88730215	-	6898	1703	0.7966	1.0	0	35827at8509_146911_0:00481d	88730178_88730215_-|88684837_88684997_-|88684062_88684164_-|88672434_88672479_-|88665484_88665588_-|88663980_88664087_-|88661688_88661819_-|88656153_88656272_-|88655515_88655651_-|88654130_88654256_-|88651843_88651932_-|88651351_88651533_-|88649400_88649538_-|88647897_88648955_-|88646311_88647588_-|88642157_88643466_-
46228at8509	Single	group9	104175761	104205042	-	5029	683	0.5962	1.0	0	46228at8509_8520_0:0026ed	104204862_104205042_-|104204120_104204362_-|104203772_104203890_-|104203033_104203161_-|104202776_104202956_-|104202529_104202664_-|104202187_104202290_-|104201862_104202104_-|104199608_104199904_-|104199156_104199313_-|104198191_104198303_-|104197920_104198043_-|104197282_104197491_-|104186357_104186786_-|104182545_104182793_-|104180573_104180809_-|104180128_104180246_-|104179856_104179984_-|104179587_104179764_-|104178996_104179134_-|104178270_104178373_-|104177923_104178186_-|104176899_104177300_-|104176655_104176815_-|104176405_104176538_-|104175759_104175933_-
60774at8509	Single	group1	87042937	87297694	+	8843	1701	0.922	1.0	0	60774at8509_35670_0:000c43	87042938_87042981_+|87043142_87043202_+|87074941_87075021_+|87153825_87153959_+|87154050_87154094_+|87169787_87169903_+|87177855_87177926_+|87184474_87184509_+|87184609_87184671_+|87187099_87187134_+|87188015_87188056_+|87188320_87188406_+|87190423_87190467_+|87195315_87195377_+|87197295_87197339_+|87197891_87197944_+|87199193_87199259_+|87199403_87199504_+|87210394_87210549_+|87216458_87216550_+|87223781_87223944_+|87224507_87224579_+|87224674_87224780_+|87228431_87228632_+|87229795_87229854_+|87230212_87230274_+|87232681_87232785_+|87238223_87238444_+|87241006_87241167_+|87247707_87247877_+|87248064_87248207_+|87260716_87260841_+|87262243_87262424_+|87263109_87263172_+|87267553_87267627_+|87270066_87270173_+|87278916_87279023_+|87279626_87279697_+|87280987_87281112_+|87288235_87288351_+|87289723_87289884_+|87289976_87290074_+|87290623_87290769_+|87291550_87291666_+|87292973_87293164_+|87295094_87295380_+|87297443_87297697_+
29695at8509	Single	group5	98470629	98599314	-	8670	1710	0.9802	1.0	0	29695at8509_103944_0:001cc0	98599137_98599314_-|98547210_98547301_-|98544662_98544745_-|98541057_98541152_-|98537199_98537347_-|98525126_98525219_-|98524495_98524695_-|98523728_98523976_-|98521881_98521960_-|98520172_98520338_-|98519961_98520080_-|98516998_98517131_-|98515398_98515640_-|98514592_98514702_-|98511608_98511855_-|98511355_98511460_-|98510740_98510864_-|98508796_98508901_-|98506654_98506802_-|98506235_98506329_-|98506066_98506145_-|98500182_98500274_-|98499685_98499759_-|98498071_98498176_-|98495413_98495549_-|98493855_98493994_-|98493414_98493495_-|98491140_98491356_-|98490157_98490219_-|98480167_98480763_-|98478675_98478772_-|98478479_98478563_-|98477711_98477831_-|98477499_98477616_-|98475312_98475417_-|98475156_98475226_-|98470627_98470758_-
28260at8509	Single	group10	14243432	14296303	-	8282	1700	0.9336	1.0	0	28260at8509_460621_0:0017e4	14296255_14296303_-|14296021_14296068_-|14287872_14287969_-|14283272_14283336_-|14280899_14281030_-|14278738_14278801_-|14276916_14277042_-|14276139_14276308_-|14275310_14275377_-|14275115_14275182_-|14273868_14273950_-|14272787_14272874_-|14269947_14270037_-|14269760_14269826_-|14269552_14269632_-|14268713_14268813_-|14264622_14264784_-|14264238_14264339_-|14264088_14264134_-|14262469_14262604_-|14260801_14261000_-|14260015_14260141_-|14258880_14259044_-|14258679_14258755_-|14258502_14258580_-|14257179_14257288_-|14256983_14257070_-|14254232_14254324_-|14252384_14252490_-|14251938_14252167_-|14249873_14250899_-|14248452_14248632_-|14248124_14248208_-|14247064_14247297_-|14246490_14246648_-|14245213_14245336_-|14243607_14243745_-|14243430_14243504_-
32430at8509	Single	group4	62922757	63009326	+	8370	1711	0.9352	1.0	0	32430at8509_103695_0:002102	62922758_62922785_+|62923429_62923521_+|62927034_62927097_+|62933175_62933335_+|62934291_62934461_+|62935981_62936074_+|62944115_62944215_+|62946041_62946104_+|62946752_62946889_+|62950260_62950375_+|62951293_62951555_+|62952621_62952770_+|62956295_62956435_+|62957692_62957779_+|62957905_62958044_+|62961489_62961610_+|62962554_62962783_+|62963861_62963982_+|62969711_62969958_+|62970534_62970693_+|62971049_62971254_+|62971496_62971575_+|62974039_62974205_+|62976046_62976091_+|62977831_62977952_+|62978123_62978240_+|62980985_62981176_+|62992820_62992941_+|62993364_62993470_+|62994215_62994398_+|62999252_62999350_+|62999952_63000119_+|63001615_63001827_+|63006722_63006843_+|63007287_63007369_+|63007453_63007536_+|63008638_63008811_+|63009181_63009329_+
23420at8509	Single	group14	80819899	80845665	-	8682	1687	0.9749	1.0	0	23420at8509_8673_0:002d27	80844916_80845665_-|80844146_80844309_-|80842188_80842398_-|80841417_80841590_-|80839489_80839610_-|80836452_80836527_-|80835951_80836060_-|80835619_80835710_-|80835157_80835296_-|80832434_80832583_-|80832154_80832235_-|80831981_80832069_-|80831687_80831802_-|80830750_80830888_-|80830552_80830668_-|80828196_80829420_-|80827502_80827539_-|80826720_80826912_-|80824772_80824940_-|80824061_80824202_-|80823641_80823835_-|80822895_80823027_-|80822425_80822638_-|80821055_80821254_-|80819897_80819988_-
25837at8509	Single	group4	72771373	72838166	+	7510	1708	0.8235	1.0	0	25837at8509_103695_0:000da8	72771374_72771459_+|72772655_72772733_+|72774049_72776877_+|72777491_72777544_+|72777945_72778128_+|72780720_72780998_+|72781305_72781658_+|72785595_72785917_+|72786341_72786478_+|72789763_72789929_+|72835323_72835468_+|72836841_72836918_+|72837113_72837263_+|72837881_72838169_+
17167at8509	Single	group13	71048357	71087950	-	7032	1682	0.7843	1.0	0	17167at8509_481883_0:003d8c	71087874_71087950_-|71086155_71086359_-|71085801_71085950_-|71085625_71085732_-|71084527_71084612_-|71084297_71084406_-|71082956_71083042_-|71081282_71081384_-|71081026_71081188_-|71080466_71080639_-|71077960_71078082_-|71077306_71077533_-|71075917_71076171_-|71074146_71074337_-|71071548_71071697_-|71070575_71070758_-|71068247_71068329_-|71067995_71068153_-|71066952_71067050_-|71066617_71066769_-|71066331_71066413_-|71066012_71066177_-|71064429_71064653_-|71064101_71064315_-|71063004_71063171_-|71062132_71062267_-|71061243_71061400_-|71059909_71060044_-|71057236_71057343_-|71054093_71054353_-|71052571_71052768_-|71051545_71051662_-|71050724_71050888_-|71048355_71048455_-
44021at8509	Single	group4	6222487	6245031	+	7055	1684	0.7801	1.0	0	44021at8509_481883_0:0010b5	6222488_6222700_+|6227580_6227705_+|6229020_6229208_+|6229446_6229655_+|6231200_6232266_+|6232415_6232604_+|6232686_6233124_+|6233293_6235016_+|6236182_6236284_+|6238158_6238277_+|6238952_6239060_+|6240410_6240593_+|6242536_6242691_+|6243734_6243826_+|6244187_6244222_+|6244819_6245034_+
52267at8509	Single	group7	99935155	100067319	-	5325	1677	0.6499	1.0	1	52267at8509_8520_0:001a7a	100067173_100067319_-|100041225_100041317_-|100010826_100010960_-|100009771_100009884_-|100009581_100009663_-|100003518_100003623_-|100000964_100001110_-|100000613_100000762_-|99986536_99986701_-|99984587_99984757_-|99982024_99982155_-|99981514_99981876_-|99968712_99968937_-|99962166_99962299_-|99960937_99961110_-|99957925_99958044_-|99954842_99955028_-|99949031_99950232_-|99947498_99947598_-|99944243_99944371_-|99937186_99937375_-|99935156_99935737_-
36814at8509	Single	group2	102587390	102600922	+	5698	1651	0.6834	1.0	0	36814at8509_460621_0:000f75	102587391_102588717_+|102589115_102589245_+|102591141_102591329_+|102591474_102591648_+|102591759_102591862_+|102592076_102592233_+|102592517_102593093_+|102593195_102593469_+|102595055_102595306_+|102595518_102595664_+|102596517_102596650_+|102597040_102597149_+|102597227_102597588_+|102597905_102598123_+|102598255_102598417_+|102598673_102598853_+|102599067_102599210_+|102600241_102600373_+|102600614_102600692_+|102600776_102600925_+
40809at8509	Single	group1	79404753	79512284	+	5904	457	0.699	1.0	0	40809at8509_481883_0:0009f1	79404754_79405015_+|79443310_79443423_+|79444817_79444979_+|79456287_79456546_+|79464044_79466682_+|79466899_79467319_+|79467518_79467724_+|79468564_79468698_+|79474270_79474331_+|79485933_79486083_+|79487476_79487819_+|79503053_79503134_+|79508237_79508349_+|79512072_79512287_+
20190at8509	Single	group14	19164631	19213665	+	8487	1687	0.9505	1.0	0	20190at8509_103695_0:0015b9	19164632_19164811_+|19167390_19167467_+|19168642_19168764_+|19169903_19170073_+|19170769_19170903_+|19173704_19173809_+|19175222_19175310_+|19178073_19178231_+|19179401_19179520_+|19180608_19180766_+|19181372_19181553_+|19182391_19182553_+|19184541_19184660_+|19187009_19187203_+|19187315_19187496_+|19187679_19187803_+|19189716_19189866_+|19191162_19191276_+|19191678_19192033_+|19193027_19193165_+|19193729_19193908_+|19195157_19195318_+|19199086_19199637_+|19200750_19200893_+|19201267_19201426_+|19202389_19202609_+|19203639_19204049_+|19213465_19213668_+
20652at8509	Single	group5	15222686	15261910	+	7248	1687	0.8203	1.0	0	20652at8509_146911_0:003beb	15222687_15223796_+|15226061_15226161_+|15230469_15230626_+|15231833_15231953_+|15233040_15233151_+|15234400_15234479_+|15234861_15234924_+|15236196_15236339_+|15237197_15237239_+|15237325_15237538_+|15237618_15237740_+|15238626_15238793_+|15239467_15239581_+|15241807_15241949_+|15245875_15246063_+|15246511_15246604_+|15248010_15248104_+|15249277_15249457_+|15249763_15249867_+|15251198_15251290_+|15252579_15252708_+|15253489_15253625_+|15254150_15254319_+|15255064_15255220_+|15255438_15255547_+|15257134_15257341_+|15258083_15258207_+|15258950_15259067_+|15259165_15259246_+|15259565_15259674_+|15260830_15260955_+|15261731_15261913_+
6535at8509	Single	group8	100926197	101031690	+	8700	1673	0.9882	1.0	0	6535at8509_28377_0:0036b2	100926198_100926275_+|100960883_100961090_+|100964809_100965077_+|100967899_100968060_+|100969572_100969685_+|100971844_100972017_+|100975498_100975695_+|100977177_100977377_+|100979928_100980080_+|100981208_100981330_+|100982632_100982769_+|100990970_100991134_+|100993682_100993862_+|100995401_100995564_+|100998635_100998760_+|101000055_101000197_+|101001923_101002157_+|101003694_101003816_+|101003911_101004056_+|101004760_101004943_+|101006698_101006890_+|101009986_101010143_+|101012479_101012643_+|101014358_101014465_+|101014597_101014764_+|101021726_101021875_+|101022982_101023113_+|101023952_101024062_+|101024211_101024381_+|101025232_101025453_+|101026991_101027011_+|101030938_101031013_+|101031569_101031693_+
10093at8509	Single	group8	132408	190053	-	7567	1668	0.8493	1.0	0	10093at8509_103695_0:000088	189415_190053_-|187375_187504_-|185968_186183_-|185196_185274_-|184900_185050_-|182950_183055_-|181158_181414_-|179419_180090_-|177632_177883_-|173892_173970_-|173342_173505_-|173000_173256_-|169871_169992_-|161791_161879_-|154142_154234_-|153357_153464_-|151351_151493_-|150414_150587_-|149974_150036_-|149354_149579_-|148130_148273_-|147332_147433_-|145814_145885_-|144391_144579_-|143865_143957_-|143539_143625_-|137848_138026_-|134340_134420_-|132406_132502_-
42959at8509	Single	group12	81621544	81685908	-	7572	1670	0.8486	1.0	0	42959at8509_103944_0:0012ea	81685810_81685908_-|81682410_81682550_-|81681524_81681680_-|81680005_81680115_-|81679094_81679290_-|81675821_81676044_-|81674062_81674143_-|81672983_81673070_-|81671274_81671447_-|81669519_81669655_-|81668020_81668112_-|81666801_81666891_-|81665568_81665730_-|81661599_81661791_-|81660900_81660958_-|81659418_81659589_-|81657746_81657839_-|81656210_81656340_-|81654233_81654391_-|81653424_81653563_-|81651903_81652053_-|81651699_81651809_-|81649608_81649726_-|81647417_81647599_-|81645324_81645385_-|81644993_81645144_-|81643564_81643673_-|81642624_81642694_-|81637733_81637932_-|81635777_81635926_-|81633931_81634053_-|81632480_81632574_-|81629522_81629606_-|81627950_81628144_-|81626366_81626527_-|81624702_81624855_-|81623164_81623284_-|81621542_81621668_-
52322at8509	Single	group9	86150294	86162796	+	7756	1676	0.8847	1.0	0	52322at8509_499056_0:00206f	86150295_86154386_+|86155344_86155477_+|86157238_86157398_+|86161351_86161433_+|86162182_86162799_+
26643at8509	Single	group8	17433791	17500751	-	8570	1676	0.9675	1.0	0	26643at8509_103944_0:002a86	17499296_17500751_-|17494429_17494562_-|17489144_17489332_-|17486976_17487150_-|17486157_17486260_-|17474224_17474381_-|17473055_17473631_-|17465989_17466263_-|17460284_17460541_-|17458934_17459017_-|17457363_17457460_-|17455650_17455753_-|17453830_17454215_-|17451911_17452135_-|17446334_17446484_-|17444427_17444646_-|17442047_17442178_-|17439476_17439593_-|17436887_17436968_-|17433789_17433935_-
37902at8509	Single	group6	80418271	80478955	-	8551	1684	0.9579	1.0	0	37902at8509_481883_0:00135e	80478815_80478955_-|80475577_80475674_-|80474531_80474678_-|80473887_80474030_-|80473596_80473712_-|80470829_80470897_-|80468723_80468821_-|80468103_80468188_-|80463187_80463282_-|80462463_80462554_-|80462017_80462233_-|80460979_80461120_-|80460440_80460537_-|80458567_80458843_-|80455040_80455145_-|80453105_80453747_-|80452438_80452649_-|80451762_80451947_-|80450833_80450990_-|80449887_80450153_-|80449447_80449592_-|80448884_80449041_-|80448214_80448397_-|80446713_80446923_-|80434064_80434265_-|80427994_80428158_-|80423808_80423954_-|80422057_80422124_-|80419430_80419646_-|80418269_80418441_-
47186at8509	Single	group1	185347584	185519140	-	5061	1538	0.6318	1.0	0	47186at8509_933632_0:0000e9	185518819_185519140_-|185398445_185398597_-|185379476_185379603_-|185365724_185365916_-|185361012_185361143_-|185352696_185356022_-|185352041_185352155_-|185347582_185348227_-
27360at8509	Single	group2	55565573	55598769	+	5900	1673	0.6607	1.0	0	27360at8509_103695_0:003773	55565574_55565638_+|55566375_55566567_+|55566653_55566821_+|55567729_55567799_+|55568282_55568373_+|55569201_55569283_+|55569725_55569815_+|55570296_55570401_+|55571063_55571189_+|55571786_55571901_+|55572943_55573143_+|55573552_55573755_+|55574770_55574979_+|55575070_55575219_+|55576520_55576649_+|55577352_55577414_+|55578110_55578310_+|55578681_55578765_+|55579484_55579560_+|55580378_55580517_+|55581520_55581750_+|55582299_55582359_+|55583251_55583340_+|55583884_55584096_+|55585035_55585110_+|55585190_55585349_+|55586553_55586648_+|55587458_55587629_+|55588069_55588274_+|55589318_55589470_+|55589982_55590047_+|55590288_55590366_+|55590959_55591013_+|55591290_55591392_+|55592199_55592276_+|55593331_55593436_+|55593820_55593906_+|55594372_55594461_+|55595505_55595588_+|55597297_55597435_+|55598640_55598772_+
56064at8509	Single	group2	74993707	75010260	-	5913	1620	0.6885	0.9970308788598575	0	56064at8509_8524_0:001ccf	75010225_75010260_-|75007055_75007172_-|75006163_75006266_-|75005727_75005879_-|75002562_75002688_-|74998664_74998780_-|74993708_74998149_-
14656at8509	Single	group3	60693479	60778899	-	7477	1656	0.8389	1.0	0	14656at8509_146911_0:003388	60778514_60778899_-|60772193_60772312_-|60766243_60766456_-|60764138_60764295_-|60756802_60756894_-|60750368_60750456_-|60750177_60750242_-|60748357_60748527_-|60746638_60746799_-|60743993_60744134_-|60742582_60742781_-|60736217_60736273_-|60734612_60734736_-|60733100_60733283_-|60732408_60732582_-|60731264_60731385_-|60730130_60730447_-|60727665_60727861_-|60726712_60726838_-|60726147_60726331_-|60725315_60725429_-|60717158_60717314_-|60716294_60716400_-|60715567_60715611_-|60712141_60712277_-|60710506_60710650_-|60708490_60708549_-|60708316_60708383_-|60707781_60707894_-|60707145_60707232_-|60705797_60705835_-|60705604_60705709_-|60704570_60704733_-|60702394_60702430_-|60701257_60701279_-|60695732_60695787_-|60693477_60693773_-
28358at8509	Single	group5	50675277	50764083	+	8003	1681	0.9146	1.0	0	28358at8509_28377_0:0006fe	50675278_50675339_+|50677475_50678080_+|50680584_50680887_+|50681188_50681319_+|50682026_50682139_+|50682675_50682755_+|50685170_50685226_+|50687486_50687664_+|50688429_50688664_+|50688958_50689114_+|50690805_50690908_+|50693902_50694095_+|50696174_50696457_+|50697300_50697439_+|50702608_50702709_+|50706592_50706651_+|50707094_50707196_+|50709997_50710183_+|50712522_50712672_+|50715289_50715495_+|50717570_50717623_+|50723375_50723475_+|50723730_50723813_+|50726007_50726165_+|50726584_50726692_+|50728155_50728217_+|50728514_50728634_+|50729620_50729725_+|50731989_50732099_+|50733143_50733250_+|50733332_50733496_+|50735183_50735255_+|50738015_50738121_+|50750377_50750446_+|50762024_50762070_+|50763979_50764086_+
59632at8509	Single	group7	43687346	43707047	+	3997	1490	0.5296	1.0	0	59632at8509_103695_0:001888	43687347_43687454_+|43692200_43692340_+|43693258_43693410_+|43694434_43694535_+|43694946_43697766_+|43698218_43698271_+|43699466_43699520_+|43701468_43701535_+|43702009_43702861_+|43704372_43704515_+|43705438_43705504_+|43705892_43706013_+|43706210_43706361_+|43706947_43707050_+
7255at8509	Single	group4	40922437	41009658	+	7022	804	0.7784	0.9738251041046996	0	7255at8509_64176_0:0018c1	40922438_40922618_+|40923206_40923336_+|40932511_40932578_+|40933562_40933755_+|40945253_40945291_+|40946806_40947034_+|40947587_40947717_+|40948790_40948902_+|40950972_40951078_+|40951772_40951908_+|40953855_40953962_+|40954067_40954177_+|40954786_40954902_+|40957841_40958018_+|40960885_40961153_+|40964050_40964186_+|40964881_40965053_+|40969121_40969223_+|40969428_40969566_+|40970052_40970176_+|40972284_40972351_+|40972780_40972976_+|40973076_40973114_+|40981259_40981475_+|40981910_40982052_+|40994494_40994591_+|40996317_40996429_+|40996923_40997056_+|40998417_40998532_+|41000999_41001230_+|41001377_41001560_+|41002414_41002688_+|41003474_41003610_+|41009509_41009658_+
15138at8509	Single	group2	93722789	93778529	+	8500	1677	0.9738	1.0	0	15138at8509_28377_0:002d4e	93722790_93722831_+|93731418_93731625_+|93739534_93739802_+|93742535_93742696_+|93742839_93742952_+|93743867_93744040_+|93745087_93745284_+|93746503_93746703_+|93747873_93748025_+|93748951_93749073_+|93750441_93750578_+|93751431_93751595_+|93752911_93753091_+|93753701_93753864_+|93755899_93756024_+|93757794_93757936_+|93759008_93759242_+|93759579_93759701_+|93760266_93760411_+|93760871_93761054_+|93761355_93761547_+|93762618_93762775_+|93763623_93763787_+|93765297_93765404_+|93766464_93766631_+|93766789_93766938_+|93767744_93767875_+|93768630_93768740_+|93769832_93770002_+|93771432_93771653_+|93773155_93773175_+|93775382_93775457_+|93778414_93778532_+
60538at8509	Single	group7	60985443	61047103	-	8438	1654	0.8951	1.0	0	60538at8509_499056_0:003048	61047063_61047103_-|61045041_61045080_-|61041933_61042004_-|61036608_61036742_-|61035119_61035163_-|61033681_61033797_-|61033247_61033315_-|61032374_61032409_-|61031453_61031515_-|61030887_61030922_-|61030460_61030501_-|61029155_61029235_-|61028603_61028656_-|61027792_61027851_-|61027054_61027098_-|61026195_61026248_-|61025779_61025848_-|61025577_61025681_-|61023398_61023562_-|61021363_61021455_-|61020745_61020908_-|61019817_61019889_-|61018186_61018292_-|61013924_61014107_-|61013224_61013292_-|61012170_61012277_-|61010479_61010697_-|61009278_61009439_-|61006603_61006773_-|61006250_61006393_-|61005090_61005197_-|61004412_61004593_-|61002428_61002491_-|61001225_61001299_-|61000239_61000346_-|60999454_60999561_-|60997155_60997226_-|60996497_60996625_-|60995311_60995418_-|60994126_60994281_-|60993931_60994029_-|60990922_60991056_-|60989761_60989877_-|60989083_60989271_-|60987579_60987865_-|60985441_60985704_-
35559at8509	Single	group5	58691616	58831091	-	6875	1679	0.8063	1.0	1	35559at8509_103695_0:001cdf	58830975_58831091_-|58786335_58786426_-|58763321_58763383_-|58762281_58762338_-|58756709_58756879_-|58754207_58754344_-|58753867_58754049_-|58748544_58748704_-|58739157_58739346_-|58736789_58736935_-|58735318_58735502_-|58735138_58735229_-|58732024_58732149_-|58729722_58729792_-|58729280_58729401_-|58728087_58728162_-|58726248_58726359_-|58725144_58725207_-|58723978_58724103_-|58710835_58710983_-|58709751_58709794_-|58708538_58708774_-|58708052_58708221_-|58706991_58707127_-|58705167_58705346_-|58704467_58704542_-|58703147_58703439_-|58700843_58701903_-|58693178_58693263_-|58691614_58691910_-
60912at8509	Single	group1	86875816	87042101	-	8260	1675	0.8788	1.0	0	60912at8509_499056_0:000076	87042021_87042101_-|87002931_87002981_-|86996461_86996550_-|86996328_86996372_-|86993964_86994008_-|86993796_86993858_-|86993663_86993716_-|86993463_86993489_-|86991755_86991838_-|86986020_86986082_-|86978449_86978484_-|86976683_86976724_-|86974400_86974489_-|86973711_86973746_-|86967275_86967334_-|86960846_86960890_-|86960572_86960625_-|86958906_86958947_-|86957032_86957125_-|86956624_86956659_-|86954817_86954972_-|86954219_86954311_-|86952546_86952629_-|86950487_86950557_-|86944365_86944556_-|86939356_86939524_-|86935026_86935118_-|86934823_86934927_-|86932704_86932801_-|86929989_86930139_-|86929103_86929216_-|86920877_86921044_-|86919609_86919698_-|86910702_86910854_-|86909055_86909153_-|86908779_86908868_-|86908515_86908654_-|86905017_86905143_-|86904843_86904923_-|86902747_86902845_-|86902168_86902218_-|86899185_86899370_-|86898721_86898854_-|86896309_86896381_-|86895606_86895677_-|86894820_86894948_-|86892064_86892162_-|86890708_86890920_-|86888463_86888640_-|86886628_86886742_-|86877548_86877720_-|86875814_86875895_-
44765at8509	Single	group7	61324292	61406149	-	7848	1701	0.9013	1.0	0	44765at8509_499056_0:002d66	61406109_61406149_-|61383857_61383944_-|61363317_61363427_-|61344876_61344935_-|61340673_61340807_-|61339254_61339503_-|61334809_61338526_-|61331674_61331847_-|61330237_61330323_-|61325549_61325601_-|61325275_61325459_-|61324290_61324433_-
14097at8509	Single	group9	75014913	75275714	-	7809	1569	0.9121	0.9849759615384616	0	14097at8509_28377_0:0016dd	75275613_75275714_-|75141482_75141553_-|75138424_75138546_-|75135444_75135548_-|75132127_75132228_-|75118049_75118210_-|75110585_75110718_-|75103264_75103379_-|75101800_75101949_-|75099413_75099560_-|75087274_75087374_-|75082268_75082371_-|75081421_75081470_-|75079395_75079470_-|75075799_75075871_-|75068710_75068852_-|75066896_75066988_-|75059774_75059922_-|75059079_75059164_-|75058743_75058879_-|75057089_75057260_-|75050465_75050652_-|75046892_75047053_-|75046009_75046219_-|75044564_75044840_-|75040036_75040239_-|75034301_75034389_-|75033466_75033548_-|75031199_75031289_-|75028611_75028739_-|75027822_75027863_-|75026903_75027120_-|75024071_75024170_-|75023369_75023512_-|75020701_75020815_-|75019886_75019952_-|75018652_75018839_-|75017309_75017411_-|75016666_75016733_-|75014911_75014953_-
32674at8509	Single	group5	61656179	61704242	-	7138	1622	0.8265	0.9939867708959711	0	32674at8509_103695_0:002028	61704108_61704242_-|61701857_61701972_-|61697977_61698079_-|61696603_61696776_-|61695155_61695235_-|61693654_61693802_-|61692586_61692701_-|61691653_61691810_-|61690040_61690575_-|61687448_61687557_-|61686743_61686900_-|61685845_61686266_-|61685105_61685174_-|61684692_61684775_-|61683546_61683668_-|61681665_61681769_-|61681266_61681326_-|61680424_61680503_-|61679607_61679708_-|61678798_61678848_-|61678001_61678237_-|61676755_61676830_-|61676232_61676353_-|61668804_61668853_-|61667590_61667758_-|61666657_61666773_-|61664931_61664996_-|61662678_61662848_-|61662073_61662207_-|61661884_61661991_-|61661338_61661466_-|61660193_61660279_-|61659604_61659716_-|61658994_61659052_-|61658531_61658628_-|61658326_61658394_-|61657503_61657547_-|61657107_61657219_-|61656177_61656234_-
4683at8509	Single	group12	36978160	37293031	-	8916	1658	0.9519	1.0	0	4683at8509_103944_0:00112d	37292875_37293031_-|37177972_37178788_-|37142680_37142928_-|37140471_37140652_-|37138642_37138710_-|37137833_37137988_-|37133631_37133834_-|37095215_37095406_-|37088675_37088909_-|37087317_37087432_-|37084096_37084231_-|37082381_37082484_-|37067123_37067317_-|37058851_37059114_-|37025687_37025865_-|37011755_37011888_-|37009382_37009535_-|37007765_37007906_-|37006001_37006116_-|37002904_37003025_-|36997588_36997729_-|36996906_36997080_-|36993623_36993796_-|36986622_36986717_-|36982859_36982941_-|36981400_36981607_-|36980113_36980200_-|36978158_36978242_-
60219at8509	Single	group20	5322478	5336931	+	6230	1484	0.7479	1.0	0	60219at8509_28377_0:004111	5322479_5322516_+|5322646_5322742_+|5323210_5323349_+|5324487_5324659_+|5325486_5325589_+|5326101_5326420_+|5328685_5328784_+|5328868_5328946_+|5329033_5329090_+|5329806_5330171_+|5330514_5330615_+|5332704_5334446_+|5335386_5336934_+
23102at8509	Single	group10	29299777	29458656	-	8096	1658	0.9591	1.0	0	23102at8509_103944_0:0032da	29458605_29458656_-|29408089_29408188_-|29365268_29365424_-|29363564_29363641_-|29361912_29361988_-|29357361_29357428_-|29356886_29356999_-|29355347_29355525_-|29353997_29354084_-|29353377_29353540_-|29352885_29352972_-|29351311_29351474_-|29349982_29350142_-|29349658_29349782_-|29348481_29348644_-|29341355_29341445_-|29335693_29335854_-|29334508_29334650_-|29333860_29334030_-|29333143_29333226_-|29332136_29332207_-|29331624_29331693_-|29330703_29330911_-|29326830_29326979_-|29322187_29322350_-|29321577_29321801_-|29320386_29320526_-|29319977_29320061_-|29317382_29317614_-|29316805_29316937_-|29308987_29309089_-|29307836_29307977_-|29305966_29306053_-|29304191_29304403_-|29302830_29302990_-|29301164_29301307_-|29300902_29301010_-|29299775_29299888_-
45489at8509	Single	group3	85873065	85938523	+	8139	1627	0.9363	1.0	0	45489at8509_103944_0:000e23	85873066_85873179_+|85882239_85882328_+|85884471_85884634_+|85906496_85906640_+|85907676_85907812_+|85915284_85915473_+|85915652_85918340_+|85924365_85924529_+|85933849_85934613_+|85938006_85938526_+
