# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
42149at8509	Complete	group6	94750577	94767967	+	12423	2570
54550at8509	Complete	group4	160620320	160652952	-	11393	2697
25933at8509	Complete	group2	152891687	152922400	+	10666	2701
25052at8509	Complete	group7	90134452	90278778	+	13139	2704
12867at8509	Complete	group15	18653780	18987033	+	14133	2703
38200at8509	Complete	group8	105747799	106000967	-	13928	2687
58291at8509	Complete	group5	82969407	83048641	-	9594	2623
61046at8509	Complete	group17	12985837	13001671	-	11019	2803
13011at8509	Complete	group8	36735748	37257566	+	13510	2597
57776at8509	Complete	group10	59934601	59977308	+	7745	2571
15449at8509	Complete	group10	39504014	39620302	+	13146	2663
8770at8509	Complete	group3	38708405	38788953	+	13610	2645
18368at8509	Complete	group1	37019369	37076981	+	11169	2646
51675at8509	Complete	group4	112517763	112568149	-	13131	2609
25146at8509	Complete	group8	70683205	70745864	+	9912	2633
42199at8509	Complete	group3	150638763	150715909	-	9013	2293
8689at8509	Complete	group8	91883865	91973995	+	13501	2622
28619at8509	Complete	group10	23405773	23485749	+	12772	2582
38809at8509	Complete	group7	132886785	132936390	-	7870	2236
52943at8509	Complete	group9	48025722	48060493	-	4801	2626
24472at8509	Complete	group1	31964790	31985431	+	11627	2423
52395at8509	Complete	group4	55072030	55101188	+	8623	2601
34045at8509	Complete	group7	52630486	52679860	+	9964	2510
36697at8509	Complete	group5	118983425	119100552	+	12350	2462
41913at8509	Complete	group6	65813853	65914440	-	8847	2590
31054at8509	Complete	group7	70917807	70981134	-	13061	2558
49422at8509	Complete	group9	29308907	29343176	-	8967	2043
11405at8509	Complete	group6	72086085	72195217	-	13483	2548
58215at8509	Complete	group1	191060966	191154679	-	12402	2506
16406at8509	Complete	group4	68971883	69036753	-	13061	2519
38327at8509	Complete	group3	188162693	188189423	+	12008	2540
55305at8509	Complete	group4	46522520	46632769	-	13649	2498
40786at8509	Complete	group12	81148431	81155994	+	7874	2446
38907at8509	Complete	group4	102474285	102499357	-	12086	2488
15236at8509	Complete	group5	136167710	136325037	+	12789	1472
11272at8509	Complete	group8	9918375	9959718	-	12509	2504
51430at8509	Complete	group4	160365974	160424862	-	10133	2117
26884at8509	Complete	group4	51724195	51758123	-	10203	2397
21681at8509	Complete	group3	73069078	73162659	+	12137	2483
52051at8509	Complete	group4	107996798	108044325	+	12019	2433
9412at8509	Complete	group9	8354272	8437167	+	10273	2459
33270at8509	Complete	group1	154356101	154461987	-	9797	2415
52146at8509	Complete	group7	34703782	35043519	-	11572	2461
52500at8509	Complete	group1	181736585	181844525	-	12941	2428
34281at8509	Complete	group6	44396426	44521184	+	5375	2285
46357at8509	Duplicated	group13	19643336	19706622	+	11881	2386
46357at8509	Duplicated	ptg000075l	332054	517326	+	11452	2386
12709at8509	Complete	group2	83180288	83285319	-	11037	2410
41789at8509	Complete	group8	28938505	29243192	+	11793	2464
22508at8509	Complete	group2	151078421	151128817	+	11559	2462
53915at8509	Complete	group4	114108983	114154238	-	8617	2414
60528at8509	Complete	group10	92799700	92847710	-	11844	2399
49713at8509	Complete	group8	5672812	5722039	+	11267	2431
47557at8509	Complete	group1	173090395	173155138	-	9821	2430
58395at8509	Complete	group4	75142545	75183091	+	10338	2421
58359at8509	Complete	group16	7442651	7528676	+	8238	1907
27268at8509	Complete	group17	13748057	13791658	-	8362	2404
46014at8509	Complete	group4	100040214	100069734	-	11690	2362
50258at8509	Complete	group13	79411563	79535620	-	10028	2249
24488at8509	Complete	group4	141792255	141849551	+	10092	2367
34049at8509	Complete	group2	188025091	188050523	-	10335	2436
34661at8509	Complete	group1	103206298	103247690	+	9920	2323
50975at8509	Complete	group3	145288391	145366269	+	9823	2341
2046at8509	Complete	group8	26413827	26499670	+	12436	2357
48163at8509	Complete	group1	167821916	168081095	+	11615	2386
37247at8509	Complete	group4	64349468	64392382	+	8756	2331
26018at8509	Complete	group4	24123492	24198825	-	10967	2320
50843at8509	Complete	group5	138101488	138163617	-	10392	2364
49583at8509	Complete	group2	37161745	37214284	+	6396	2278
27472at8509	Complete	group12	63196744	63276674	+	9370	2291
18888at8509	Complete	group9	66804279	66939864	+	11950	2351
52751at8509	Complete	group4	46445025	46509577	-	6481	2160
24717at8509	Complete	group7	55234680	55327909	+	11078	2323
47208at8509	Complete	group8	87318051	87426657	-	8506	2348
43847at8509	Complete	group9	24681849	24724793	-	10681	2331
37011at8509	Complete	group4	55922111	56041030	+	11043	2141
4277at8509	Complete	group4	33498516	33514724	+	12512	2293
57004at8509	Complete	group4	55521040	55552956	-	9413	2238
55721at8509	Complete	group5	156139702	156262362	-	10950	2306
45872at8509	Complete	group3	54241972	54307369	-	11712	2348
56916at8509	Complete	group13	85356915	85547415	+	5691	2097
54432at8509	Complete	group4	118745845	118847118	-	10520	2231
27312at8509	Complete	group6	61953158	62010276	-	8476	2215
23287at8509	Complete	group1	73035763	73151542	+	5875	562
15358at8509	Complete	group3	71600532	71703585	-	10051	2248
53144at8509	Complete	group3	54459140	54486290	+	7986	2263
16914at8509	Complete	group13	77208182	77325906	-	10975	2239
18201at8509	Complete	group9	80546505	80581402	+	10716	2218
54055at8509	Complete	group2	42138676	42247907	-	11085	2221
37666at8509	Complete	group8	10984067	11274456	-	10405	2137
33750at8509	Complete	group1	86978393	87117371	+	8953	2231
7589at8509	Complete	group1	164374878	164463049	-	9124	2208
22991at8509	Complete	group4	94842926	94988525	+	9349	1966
31366at8509	Complete	group3	25730497	25777900	+	6891	2170
8614at8509	Complete	group2	161908103	162176146	-	10311	2203
42627at8509	Complete	group13	52671901	52751637	-	9842	2276
45856at8509	Complete	group4	77031154	77065515	-	10660	2148
53169at8509	Complete	group7	60554376	60585275	-	8205	2288
37050at8509	Complete	group4	98824176	98857546	+	7049	2181
43764at8509	Complete	group1	182574869	182774085	-	9547	2037
19879at8509	Complete	group4	66600947	66651086	-	10176	2203
16157at8509	Complete	group2	185221223	185293475	+	10051	2171
41508at8509	Complete	group5	52839150	52968726	-	8685	2131
19721at8509	Complete	group3	347616	461599	+	10939	1611
27305at8509	Complete	group9	19408942	19451466	-	8459	2144
59089at8509	Complete	group3	39233156	39257053	-	9413	1977
15354at8509	Complete	group16	6969065	7019730	-	10579	2083
33772at8509	Complete	group9	17706128	17831946	-	8861	2070
8125at8509	Complete	group16	5873120	5922601	-	10903	2125
53009at8509	Complete	group2	18653589	18726893	-	7848	1350
28437at8509	Complete	group4	100826487	100840793	-	9667	2042
45149at8509	Complete	group8	88363054	88665675	+	10444	2108
49013at8509	Complete	group1	218112247	218342182	+	9405	1125
23167at8509	Complete	group2	88671205	88679509	-	5397	1902
54479at8509	Complete	group7	77177249	77241087	+	9685	1794
23160at8509	Complete	group10	18955624	19097124	+	10792	2084
36754at8509	Complete	group5	53791992	53846175	-	10291	1000
14306at8509	Complete	group8	76886652	77076406	+	10278	2092
10200at8509	Complete	group6	111950604	112085459	-	9841	2036
18146at8509	Complete	group2	78905369	79013398	+	9527	2104
21912at8509	Complete	group4	32873948	32916608	+	10191	1961
44939at8509	Complete	group10	31232113	31379417	-	8502	2069
44784at8509	Complete	group4	75295298	75318084	-	10378	2123
10971at8509	Complete	group7	92049885	92101530	-	9543	2071
31346at8509	Complete	group1	37592462	37681453	+	10216	2059
50689at8509	Complete	group8	24426208	24515914	+	10195	1975
27330at8509	Complete	group4	101297862	101355462	+	9190	2061
38055at8509	Complete	group18	5357246	5404592	+	6898	1822
50886at8509	Complete	group10	64409592	64443483	-	8110	2024
19640at8509	Complete	group4	161646840	161737125	-	10311	1895
26451at8509	Complete	group9	27882841	27928597	-	10399	2065
54631at8509	Complete	group2	139529634	139579106	+	7101	1979
24725at8509	Complete	group13	70208665	70512922	+	10100	2055
53148at8509	Duplicated	ptg000439l	107562	178480	-	3454	1252
53148at8509	Duplicated	group12	19616316	19687017	+	3432	1252
53148at8509	Duplicated	group12	19912698	20042023	+	3553	1252
53148at8509	Duplicated	group12	19311427	19441010	+	3533	1252
24705at8509	Complete	group1	86519013	86638399	-	9633	2054
18432at8509	Complete	group8	2970505	3096113	-	10589	2054
48015at8509	Complete	group2	112751372	112757480	-	5967	1924
38344at8509	Complete	group16	27777006	27886023	-	9446	2031
30098at8509	Complete	group7	71006640	71070004	-	8783	2043
27617at8509	Complete	group10	60080011	60158631	-	9641	2030
28002at8509	Complete	group2	4574446	4647315	-	10237	2035
44833at8509	Complete	group3	97953928	98038466	+	9478	1975
27159at8509	Complete	group3	103556600	103646941	-	8301	2025
23021at8509	Complete	group3	100331363	100412215	-	9947	2020
34720at8509	Complete	group7	49978492	50026990	-	10010	2024
46647at8509	Complete	group9	67313838	67417558	-	8677	1876
52561at8509	Complete	group7	99870445	100060868	+	8102	2016
35311at8509	Complete	group8	14977995	15042877	-	8085	2007
48085at8509	Complete	group5	63459060	63516787	+	8024	2027
24038at8509	Complete	group10	30045466	30216578	-	9991	579
29999at8509	Complete	group3	93014118	93108563	+	10098	1950
43608at8509	Complete	group16	7794315	7865490	-	9275	2000
33047at8509	Complete	group1	178523731	178567435	-	9390	2008
29484at8509	Complete	group5	105325401	105443161	+	10092	1987
26609at8509	Complete	group7	125236440	125298413	-	7740	1888
48962at8509	Complete	group13	31986722	32055933	+	9851	1976
36865at8509	Fragmented	group4	20843171	20892459	-	7801	1564
45012at8509	Complete	group3	39657332	39720538	-	10044	1929
37621at8509	Complete	group3	13423510	13513873	+	9976	1984
38287at8509	Complete	group12	59971215	60138216	-	6418	1980
60310at8509	Complete	group4	68784641	68809355	+	6140	1853
49846at8509	Complete	group2	154704070	154720381	+	8589	2009
54946at8509	Complete	group1	164815921	164859596	-	8572	1935
17488at8509	Complete	group17	9035923	9113575	+	8078	1963
5575at8509	Complete	group7	87321936	87444303	-	10149	1968
53096at8509	Complete	group4	31691128	31697856	+	1686	1331
19706at8509	Complete	group13	5967892	6005121	+	10265	1961
56544at8509	Complete	group7	117303034	117387097	+	9215	1794
42067at8509	Complete	group4	69377196	69496973	+	8806	1966
34677at8509	Complete	group5	80221891	80297182	+	9491	1955
20474at8509	Complete	group3	88716304	88760597	-	8261	1944
28425at8509	Complete	group6	64562738	64653987	+	6179	1933
44402at8509	Complete	group1	186582409	186630390	+	9459	1958
49555at8509	Complete	group11	28218661	28238327	+	6979	1896
48910at8509	Complete	group12	80447234	80516657	-	7456	1931
52145at8509	Complete	group2	85940095	86066868	+	9882	1008
51608at8509	Complete	group6	139381161	139409546	+	5889	1951
53490at8509	Complete	group1	180876763	180914387	+	8379	1885
42500at8509	Complete	group4	100723334	100741741	-	9525	1909
51166at8509	Complete	group9	43835249	43867822	-	5431	1868
39628at8509	Complete	group2	17415749	17603955	-	7714	1933
13720at8509	Complete	group9	59035618	59096130	+	9888	1944
40587at8509	Complete	group4	76398746	76409271	-	7677	1894
54870at8509	Complete	group7	89185049	89221185	-	7075	1905
59846at8509	Complete	group2	86194055	86246822	-	9126	1915
40289at8509	Complete	group10	61314395	61372059	+	9497	1933
37165at8509	Complete	group6	39418599	39527121	-	9452	1931
16293at8509	Complete	group2	25168993	25213051	-	8712	1907
19427at8509	Complete	group4	57428239	57488962	-	9049	1864
47963at8509	Complete	group9	7853279	7912347	+	4986	1780
33207at8509	Complete	group5	116242707	116413601	+	7621	1855
19964at8509	Complete	group2	121671958	121741381	-	8980	1920
55629at8509	Complete	group1	46514334	46618678	+	8894	1898
24303at8509	Complete	group5	58970482	59056461	-	9708	1916
40001at8509	Complete	group3	58777099	58804806	+	9855	1907
16682at8509	Complete	group7	91158231	91199157	-	9451	1917
32241at8509	Complete	group4	35950436	36011256	+	8716	1782
53661at8509	Complete	group3	37855206	37919744	-	8346	1915
52501at8509	Duplicated	group13	28296090	28318895	+	7519	1820
52501at8509	Duplicated	ptg000699l	114560	157905	+	7370	1820
39729at8509	Complete	group4	33463196	33476671	-	5954	1743
52290at8509	Complete	group3	96322272	96635885	+	9944	1767
37480at8509	Complete	group10	57895334	58103416	-	8638	1431
37549at8509	Complete	group13	65219827	65336118	+	8210	1817
43094at8509	Complete	group9	13440598	13540278	+	9096	1860
8200at8509	Complete	group10	34000040	34358064	-	9672	1897
57369at8509	Complete	group5	18978309	19118246	-	8293	1888
22992at8509	Complete	group11	32126086	32345850	+	9603	1870
54136at8509	Complete	group4	166846272	166870924	-	6408	1821
56035at8509	Complete	group4	49423364	49497420	+	4754	1776
33851at8509	Complete	group8	85666480	85792204	-	6981	1863
10156at8509	Complete	group2	7108216	7128090	+	9443	1848
11735at8509	Complete	group7	50064029	50143698	-	9589	1880
48457at8509	Complete	group7	57510704	57546375	+	6281	1893
36080at8509	Complete	group6	99871240	99997957	+	8286	1862
10740at8509	Complete	group7	19579785	19832966	-	9572	1864
15796at8509	Complete	group16	14901193	15032781	-	8844	1872
18906at8509	Complete	group2	49827505	49928688	+	9593	1872
28509at8509	Complete	group5	17179596	17291901	-	8010	1808
35217at8509	Complete	group1	119719298	120079587	+	9259	1843
44494at8509	Complete	group2	41967220	42080926	+	7803	1829
40751at8509	Complete	group8	127929508	128041405	-	7963	1811
47304at8509	Complete	group13	44657892	44724901	+	9344	1818
10622at8509	Complete	group5	44020509	44089395	+	9245	1845
20238at8509	Complete	group5	53934321	53998535	+	5892	907
23264at8509	Complete	group8	14503021	14573075	+	9665	1867
28883at8509	Complete	group4	60513549	60568957	-	9382	1816
26476at8509	Complete	group3	78881723	78951333	+	8856	1838
57208at8509	Complete	group6	33390695	33454595	+	7279	1760
16029at8509	Complete	group1	85819247	85868564	+	8907	1841
30968at8509	Complete	group1	159164942	159346495	+	8520	1822
60412at8509	Complete	group1	113020833	113124909	-	8150	1780
40241at8509	Complete	group1	182145406	182214679	-	9123	1803
34435at8509	Complete	group1	197483023	197490227	-	7398	1728
50210at8509	Complete	group4	102515278	102522760	+	5684	1440
24197at8509	Complete	group2	148811578	148911078	-	8756	1808
35996at8509	Complete	group7	37178471	37560055	-	9283	1242
44326at8509	Complete	group5	32372922	32404616	+	8695	1812
8116at8509	Complete	group8	129543358	129691089	+	2661	893
19309at8509	Complete	group2	169139971	169285054	-	9071	1819
18376at8509	Complete	group11	25243990	25375935	-	9197	370
40970at8509	Complete	group1	153136628	153184350	+	8137	1776
27112at8509	Complete	group1	118630622	118718683	-	9438	1818
54863at8509	Complete	group4	68387943	68433995	+	7145	1530
39873at8509	Complete	group1	58804186	58838867	+	6697	1806
40064at8509	Complete	group6	19634003	19699320	-	3270	1821
54236at8509	Complete	group4	105797929	105817520	+	8087	1774
58822at8509	Complete	group6	11700477	11747496	+	8912	1843
12283at8509	Complete	group2	6745466	6789769	-	8338	1804
55855at8509	Complete	group1	88331399	88391898	-	5136	1698
40031at8509	Complete	group3	88069600	88207562	-	7220	1794
47157at8509	Complete	group3	134531655	134597504	+	8809	1791
48742at8509	Complete	group5	120665304	120893814	+	5774	1752
24557at8509	Complete	group5	73967848	74021728	+	9143	1737
19843at8509	Complete	group10	75341961	75396054	+	8770	1792
58889at8509	Complete	group3	31413443	31579207	+	7882	1778
20367at8509	Complete	group18	3536134	3584191	+	8956	1768
31595at8509	Complete	group15	10707476	10775054	-	8472	1757
42379at8509	Complete	group17	13802778	13843138	-	6090	1677
20444at8509	Complete	group1	51863854	51950088	+	9135	1781
44869at8509	Complete	group2	166066389	166156898	+	5837	1756
43507at8509	Complete	group11	68463984	68494582	-	4266	1784
46329at8509	Complete	group2	87569543	87628069	-	7412	1738
8680at8509	Complete	group8	127850947	127913540	-	8145	1768
27651at8509	Complete	group13	52886003	53024756	+	7646	1773
33489at8509	Complete	group9	41159502	41317077	+	8641	1752
28735at8509	Complete	group7	55705382	55765745	+	8663	1772
44428at8509	Complete	group3	16101809	16133017	+	7579	1743
42621at8509	Complete	group1	37080085	37142106	+	7517	1754
40082at8509	Complete	group7	25929016	25996599	-	8177	1798
55359at8509	Complete	group3	6299567	6334022	-	4685	1762
55377at8509	Complete	group4	57980786	58008635	+	5325	1678
31824at8509	Complete	group2	123792731	123852965	+	9040	1754
23571at8509	Complete	group7	57139155	57210268	+	8855	1737
5030at8509	Complete	group1	154126847	154212592	-	8305	1716
56290at8509	Complete	group6	90201885	90400105	-	5989	1765
15193at8509	Complete	group9	51273725	51346867	+	8501	1747
36127at8509	Complete	group2	8230858	8355608	+	7560	1726
54853at8509	Complete	group4	160949810	160971717	+	5788	848
25160at8509	Complete	group4	81657396	81693165	-	6860	1689
11309at8509	Complete	group9	80827654	80857719	-	8980	1726
41411at8509	Complete	group2	2468062	2499556	+	4090	1582
2346at8509	Complete	group7	76904359	77084581	-	6943	1674
24781at8509	Complete	group8	71843997	71918956	+	8686	1735
44829at8509	Complete	group2	35148771	35203147	+	8075	1727
47667at8509	Complete	group5	28214968	28548629	-	8293	1648
54370at8509	Complete	group6	104955981	104982459	+	6174	1683
33809at8509	Complete	group4	63791582	63803388	-	8271	1701
56713at8509	Complete	group12	85271188	85304626	+	8587	1474
20100at8509	Complete	group1	161489410	161565386	+	8357	1717
35827at8509	Complete	group6	88642159	88730215	-	6898	1703
46228at8509	Complete	group10	104175761	104205042	-	5029	683
60774at8509	Complete	group2	87042937	87297694	+	8843	1701
29695at8509	Complete	group7	98470629	98599314	-	8670	1710
28260at8509	Complete	group3	162738371	162791242	+	8282	1700
32430at8509	Complete	group6	62922757	63009326	+	8370	1711
23420at8509	Complete	group1	137573680	137599446	+	8682	1687
25837at8509	Complete	group6	72771373	72838166	+	7510	1708
17167at8509	Complete	group13	71048357	71087950	-	7032	1682
44021at8509	Complete	group6	6222487	6245031	+	7055	1684
52267at8509	Complete	group1	119115031	119247195	+	5325	1677
36814at8509	Complete	group4	102587390	102600922	+	5698	1651
40809at8509	Complete	group2	79404753	79512284	+	5904	457
20190at8509	Complete	group1	199205680	199254714	-	8487	1687
20652at8509	Complete	group7	15222686	15261910	+	7248	1687
6535at8509	Complete	group9	100926197	101031690	+	8700	1673
10093at8509	Complete	group9	132408	190053	-	7567	1668
42959at8509	Complete	group12	81621544	81685908	-	7572	1670
52322at8509	Complete	group10	86150294	86162796	+	7756	1676
26643at8509	Complete	group9	17433791	17500751	-	8570	1676
37902at8509	Complete	group8	80418271	80478955	-	8551	1684
47186at8509	Complete	group2	185347584	185519140	-	5061	1538
27360at8509	Complete	group4	55565573	55598769	+	5900	1673
56064at8509	Complete	group4	74993707	75010260	-	5913	1620
14656at8509	Complete	group5	60693479	60778899	-	7477	1656
28358at8509	Complete	group7	50675277	50764083	+	8003	1681
59632at8509	Complete	group1	55999706	56019407	-	3997	1490
7255at8509	Complete	group6	40922437	41009658	+	7022	804
15138at8509	Complete	group4	93722789	93778529	+	8500	1677
60538at8509	Complete	group1	38659650	38721310	+	8438	1654
35559at8509	Complete	group7	58691616	58831091	-	6875	1679
60912at8509	Complete	group2	86875816	87042101	-	8260	1675
44765at8509	Complete	group1	38300604	38382461	+	7848	1701
14097at8509	Complete	group10	75014913	75275714	-	7809	1569
32674at8509	Complete	group7	61656179	61704242	-	7138	1622
4683at8509	Complete	group12	36978160	37293031	-	8916	1658
60219at8509	Complete	group18	5322478	5336931	+	6230	1484
23102at8509	Complete	group3	147576018	147734897	+	8096	1658
45489at8509	Complete	group5	85873065	85938523	+	8139	1627
40467at8509	Complete	group1	145028484	145130175	-	7546	1631
28627at8509	Complete	group17	13068091	13138469	+	7623	1643
34783at8509	Complete	group11	89418654	89608365	-	8235	1649
49341at8509	Complete	group7	101819151	101885643	-	7883	1626
12455at8509	Complete	group2	72934362	73006952	-	8152	1638
52549at8509	Complete	group3	44294667	44349159	+	8565	1640
48458at8509	Complete	group17	13014861	13049457	+	3045	1569
14978at8509	Complete	group9	90431042	90591831	+	8324	800
39104at8509	Complete	group4	65338956	65366274	-	7027	1621
40673at8509	Complete	group5	148839301	148894556	-	6715	1649
48164at8509	Complete	group4	22439959	22467430	+	7444	1591
9839at8509	Complete	group10	45101119	45196430	-	8388	1629
31594at8509	Complete	group9	22547833	22620961	-	7922	1606
52052at8509	Complete	group7	6653771	6691511	+	7386	1581
19868at8509	Complete	group9	28944723	29195457	+	8488	1592
29534at8509	Complete	group1	130337572	130452704	-	6883	1604
32891at8509	Complete	group8	91056289	91100302	-	5467	1556
42898at8509	Complete	group4	21308434	21397399	+	5549	1180
51683at8509	Complete	group6	86073444	86377940	-	6474	1611
40288at8509	Complete	group5	63259249	63354657	+	6826	1571
54956at8509	Complete	group1	6984983	7091246	+	7761	1572
34551at8509	Complete	group2	56139996	56312679	-	7975	1609
34984at8509	Complete	group10	25545501	25581422	+	7080	1601
11829at8509	Complete	group1	148645498	148723876	-	8227	1611
31150at8509	Complete	group10	37476609	37557821	-	8085	1610
40039at8509	Complete	group15	5465486	5515303	-	7582	1582
31721at8509	Complete	group13	28705915	28710799	+	7702	1582
32813at8509	Complete	group3	37443613	37465668	-	8339	1498
59660at8509	Complete	group2	108400157	108432104	-	7220	1577
22126at8509	Complete	group12	3672693	3990017	+	7438	1609
22665at8509	Complete	group9	44919734	44969328	+	8336	1604
51587at8509	Complete	group1	171552512	171690801	+	7328	1529
12346at8509	Complete	group5	43828451	43951929	-	7699	1600
49746at8509	Complete	group7	107659053	107724463	-	4365	1599
41316at8509	Complete	group4	55748400	55769980	-	6627	1557
18507at8509	Complete	group11	69363245	69378502	-	7495	1599
38066at8509	Complete	group8	99913589	100084822	+	5689	1532
51535at8509	Complete	group4	117790423	117795202	+	7004	1585
28797at8509	Complete	group4	75318366	75336272	+	5075	1608
2478at8509	Complete	group5	160719754	160790170	+	7888	1529
53719at8509	Complete	group4	31751349	31766654	+	5066	1381
44406at8509	Complete	group5	49970472	50022648	+	7022	1595
50026at8509	Complete	group13	60108916	60146414	+	7713	1582
17424at8509	Complete	group11	32840415	32913908	-	8032	1585
18036at8509	Complete	group9	18314388	18343867	-	7725	1545
59432at8509	Complete	group9	104713424	104819942	-	6850	823
54551at8509	Complete	group8	115285207	115334746	+	7700	1093
27825at8509	Complete	group6	62140434	62201207	-	6819	1479
58121at8509	Complete	group17	16262598	16288834	-	6312	1619
26607at8509	Complete	group9	7377473	7439172	+	7763	1573
38766at8509	Complete	group7	15009172	15078820	+	7315	1569
19897at8509	Complete	group3	14026272	14247568	-	7998	1574
22121at8509	Complete	group2	69482854	69620515	-	7217	1572
38064at8509	Complete	group12	55118846	55182643	-	7952	1565
57892at8509	Complete	group4	31609442	31682054	-	5779	1384
13764at8509	Complete	group3	136199945	136245604	+	6715	1560
41595at8509	Complete	group1	54824728	54868441	-	7344	1549
25132at8509	Complete	group8	100705576	100881545	+	7019	1430
50079at8509	Complete	group3	99430128	99531212	-	7793	1557
60295at8509	Complete	group4	161619576	161643412	+	7717	1471
39275at8509	Complete	group7	59792983	59834928	+	7546	1552
45066at8509	Complete	group8	49954434	49969822	+	3034	1343
26164at8509	Complete	group9	43672430	43705307	-	6487	1521
34937at8509	Complete	group12	2333731	2754482	-	7903	1563
53920at8509	Complete	group7	73321761	73377751	-	7573	1535
14613at8509	Complete	group10	59620305	59689172	+	7373	1521
52868at8509	Complete	group3	178069980	178326157	-	7266	1535
41901at8509	Complete	group1	55917160	55921777	-	4293	1552
33424at8509	Complete	group9	16190071	16220009	-	5423	1537
49142at8509	Complete	group3	64379284	64430808	+	6954	1509
7765at8509	Complete	group1	55744160	55904398	+	7657	1424
28938at8509	Complete	group9	29347409	29371010	+	7360	1523
21447at8509	Complete	group9	8783237	8837470	+	7141	1470
39546at8509	Complete	group4	165280356	165316128	+	6226	1492
