Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
46938at8509	Single	group3	70482567	70529359	+	4975	1126	0.889	1.0	0	46938at8509_61221_0:00257c	70482568_70482680_+|70493134_70493209_+|70494717_70494791_+|70495803_70495898_+|70497187_70497347_+|70498766_70498832_+|70499853_70500035_+|70501391_70501567_+|70503225_70503322_+|70504176_70504230_+|70504556_70504627_+|70505468_70505530_+|70505683_70505815_+|70506505_70506614_+|70506703_70506879_+|70507736_70507922_+|70508028_70508146_+|70508403_70508459_+|70509990_70510101_+|70511289_70511472_+|70514591_70514771_+|70515728_70515803_+|70517810_70517916_+|70519177_70519408_+|70520901_70520985_+|70523948_70524045_+|70527766_70527904_+|70529212_70529359_+
5657at8509	Single	group1	198097677	198143446	-	5086	1120	0.8461	1.0	0	5657at8509_64176_0:001ff7	198143398_198143446_-|198138314_198138592_-|198131375_198131485_-|198130481_198130636_-|198128024_198128155_-|198125032_198125172_-|198121125_198121253_-|198118215_198118360_-|198117601_198117745_-|198117026_198117181_-|198115601_198115738_-|198114072_198114362_-|198112305_198112595_-|198111882_198112075_-|198111495_198111705_-|198104466_198104576_-|198101288_198101478_-|198100179_198100292_-|198099930_198100000_-|198099489_198099529_-|198098886_198098982_-|198098148_198098247_-|198097675_198097746_-
60307at8509	Single	group8	28473451	28482511	-	4856	1033	0.8646	1.0	0	60307at8509_35019_0:00211e	28482337_28482511_-|28481804_28481858_-|28478671_28478825_-|28475111_28477654_-|28473449_28473861_-
13193at8509	Single	group2	51719046	51748657	-	4197	1112	0.7334	1.0	0	13193at8509_103695_0:0012fa	51746732_51748657_-|51743486_51743746_-|51741858_51741961_-|51738877_51738979_-|51738090_51738164_-|51736915_51737001_-|51736320_51736476_-|51733642_51733690_-|51733050_51733139_-|51726825_51727000_-|51724512_51724630_-|51721791_51721897_-|51719044_51719140_-
25619at8509	Single	group16	10453396	10500864	+	5310	1123	0.9147	1.0	0	25619at8509_103695_0:004438	10453397_10453490_+|10454916_10455028_+|10456546_10456743_+|10458518_10458677_+|10461370_10461447_+|10464275_10464728_+|10471534_10471660_+|10474044_10474153_+|10477008_10477116_+|10478778_10478870_+|10481750_10481819_+|10482925_10483084_+|10484462_10484554_+|10486172_10486316_+|10487921_10488067_+|10488737_10488926_+|10492373_10492528_+|10493285_10493399_+|10494266_10494437_+|10496254_10496415_+|10497580_10497678_+|10498574_10498804_+|10500766_10500867_+
39218at8509	Single	group5	125777564	125800815	+	4817	991	0.8216	1.0	0	39218at8509_146911_0:004299	125777565_125780871_+|125800688_125800818_+
41828at8509	Single	group5	183401939	183480676	-	4415	1086	0.7911	1.0	0	41828at8509_103695_0:000147	183479093_183480676_-|183455445_183455645_-|183454180_183454519_-|183446619_183446866_-|183442770_183442916_-|183433854_183433953_-|183428954_183429086_-|183412712_183412837_-|183409773_183409982_-|183406913_183407033_-|183401937_183402059_-
46737at8509	Single	group8	8588069	8611429	+	4055	1086	0.7343	1.0	0	46737at8509_103695_0:0005dc	8588070_8588322_+|8588413_8588628_+|8591096_8591206_+|8595374_8595476_+|8596541_8596608_+|8597323_8597393_+|8597997_8598079_+|8600026_8600137_+|8600373_8600513_+|8601571_8601671_+|8602422_8602560_+|8603035_8603697_+|8605080_8605195_+|8606755_8607273_+|8607628_8607851_+|8608708_8608860_+|8610334_8610449_+|8611301_8611432_+
23513at8509	Single	group7	90032472	90091578	-	5317	1114	0.9135	1.0	0	23513at8509_103695_0:002b5b	90091497_90091578_-|90087643_90088722_-|90054255_90054463_-|90050486_90050561_-|90048862_90049022_-|90048335_90048478_-|90046362_90046551_-|90037710_90037888_-|90035878_90036306_-|90032470_90033267_-
28946at8509	Single	group3	166935306	166942649	+	5297	1127	0.9091	1.0	0	28946at8509_103944_0:002152	166935307_166935762_+|166938523_166938687_+|166939602_166939726_+|166940039_166942652_+
36046at8509	Single	group7	3367374	3391909	-	5020	1064	0.8645	1.0	0	36046at8509_176946_0:001fa3	3391840_3391909_-|3378194_3378408_-|3377066_3377284_-|3375082_3375482_-|3374482_3374631_-|3371657_3371849_-|3371429_3371572_-|3370271_3370476_-|3369745_3370018_-|3369010_3369201_-|3367372_3368556_-
21651at8509	Single	group14	3894925	3929326	-	5365	1110	0.9109	1.0	0	21651at8509_103944_0:002d98	3929191_3929326_-|3920992_3921102_-|3919395_3919513_-|3917248_3917473_-|3915838_3916078_-|3913788_3913995_-|3912571_3912738_-|3910282_3910431_-|3909355_3909505_-|3908557_3908771_-|3907365_3907482_-|3906501_3906786_-|3905527_3905656_-|3903619_3903717_-|3902443_3902511_-|3901168_3901408_-|3899873_3899938_-|3898420_3898503_-|3897558_3897614_-|3896450_3896547_-|3894923_3895312_-
52119at8509	Single	group8	82250583	82273230	+	4496	1074	0.8021	1.0	0	52119at8509_176946_0:001822	82250584_82250722_+|82251577_82251639_+|82252477_82252555_+|82254027_82254174_+|82254413_82254481_+|82256487_82258220_+|82259212_82259319_+|82259991_82260113_+|82260861_82260945_+|82267769_82267913_+|82268554_82268637_+|82269291_82269553_+|82271139_82271265_+|82271847_82271914_+|82272741_82272823_+|82273180_82273233_+
42626at8509	Single	group14	8155900	8444977	+	4892	1087	0.8517	1.0	0	42626at8509_103695_0:002c2c	8155901_8156014_+|8174448_8174480_+|8175905_8176081_+|8178587_8178691_+|8182782_8182802_+|8195695_8195834_+|8202931_8203005_+|8203099_8203168_+|8206329_8206465_+|8208050_8208158_+|8212936_8213046_+|8220456_8220574_+|8221263_8221379_+|8221966_8222084_+|8223716_8223780_+|8225324_8225428_+|8228217_8228525_+|8232139_8232253_+|8255927_8256028_+|8256905_8256999_+|8260371_8260472_+|8266355_8266594_+|8273373_8273502_+|8296852_8296978_+|8336034_8336196_+|8352175_8352310_+|8364932_8365027_+|8444916_8444980_+
45731at8509	Single	group2	181188851	181243259	-	5051	1116	0.8795	1.0	0	45731at8509_103695_0:0013da	181243175_181243259_-|181222737_181223123_-|181221910_181222091_-|181221142_181221282_-|181211648_181211872_-|181210916_181211030_-|181210523_181210704_-|181208381_181208573_-|181207508_181207689_-|181206402_181206675_-|181200753_181200922_-|181200028_181200196_-|181199616_181199736_-|181198842_181198951_-|181196054_181196186_-|181195246_181195414_-|181191354_181191539_-|181189916_181190027_-|181188849_181189069_-
45952at8509	Single	group3	121587835	121631981	-	5055	1115	0.8982	1.0	0	45952at8509_103695_0:00260a	121631829_121631981_-|121625191_121625350_-|121621203_121622836_-|121620403_121620610_-|121615332_121615405_-|121613712_121613887_-|121610888_121611051_-|121608367_121608458_-|121606716_121606806_-|121604814_121604894_-|121604029_121604185_-|121596125_121596227_-|121588841_121588957_-|121588522_121588581_-|121587833_121587922_-
56341at8509	Single	group2	199723438	199860970	+	5283	1115	0.949	1.0	0	56341at8509_28377_0:001e19	199723439_199724107_+|199747750_199748166_+|199750813_199750887_+|199751780_199751935_+|199753733_199753816_+|199755660_199755827_+|199765336_199765503_+|199769587_199769724_+|199771209_199771349_+|199773246_199773386_+|199774929_199775122_+|199794331_199794466_+|199797742_199797873_+|199805204_199805364_+|199834390_199834534_+|199852016_199852114_+|199856015_199856203_+|199860836_199860973_+
58605at8509	Single	group3	133871219	133881721	+	4094	1157	0.7411	1.0	0	58605at8509_103944_0:0011b8	133871220_133871422_+|133872186_133872297_+|133874350_133874439_+|133874577_133874702_+|133875089_133875148_+|133875426_133875491_+|133875646_133875687_+|133876061_133876210_+|133876339_133876458_+|133876606_133878244_+|133878711_133878884_+|133879376_133879447_+|133879665_133879745_+|133880190_133880282_+|133880655_133880738_+|133880854_133880937_+|133881304_133881387_+|133881649_133881724_+
51939at8509	Single	group3	184920399	184967027	+	2813	1094	0.5398	1.0	0	51939at8509_28377_0:0048eb	184920400_184920438_+|184930232_184930362_+|184930786_184930878_+|184931471_184931531_+|184936909_184936966_+|184941372_184941442_+|184942682_184942788_+|184943795_184943979_+|184945353_184945390_+|184948283_184950550_+|184952388_184952477_+|184954992_184955057_+|184966974_184967030_+
27395at8509	Single	group8	87171176	87230366	-	5612	1110	0.948	1.0	0	27395at8509_103695_0:000453	87229893_87230366_-|87223776_87224022_-|87219725_87219807_-|87200019_87200147_-|87199605_87199701_-|87198195_87198292_-|87197792_87198072_-|87195478_87195565_-|87193527_87193751_-|87192664_87192838_-|87190989_87191238_-|87189898_87190012_-|87184872_87185081_-|87183764_87183944_-|87179167_87179304_-|87177729_87177870_-|87172032_87172128_-|87171174_87171485_-
35033at8509	Single	group8	37277451	37402762	+	4675	1114	0.8198	1.0	0	35033at8509_171643_0:001477	37277452_37277570_+|37356610_37356719_+|37365161_37365364_+|37366248_37366324_+|37367693_37367772_+|37368500_37368629_+|37369019_37369159_+|37369384_37369457_+|37376387_37376629_+|37381081_37381170_+|37383874_37384412_+|37388423_37388531_+|37389905_37389985_+|37390542_37390628_+|37391910_37392102_+|37392838_37392990_+|37393151_37393245_+|37394662_37394812_+|37396426_37396590_+|37398700_37398792_+|37399883_37400113_+|37401776_37401897_+|37402699_37402765_+
49180at8509	Single	group6	105448269	105466526	+	3272	1064	0.6155	1.0	0	49180at8509_481883_0:0010e8	105448270_105448357_+|105448634_105448809_+|105450223_105450338_+|105450445_105450537_+|105450675_105450735_+|105454393_105454536_+|105456239_105456446_+|105456607_105457488_+|105457918_105458165_+|105458563_105458682_+|105461258_105461471_+|105462553_105462697_+|105462799_105462982_+|105463475_105463579_+|105465978_105466529_+
16390at8509	Single	group1	240780805	240787975	-	5318	1095	0.9058	1.0	0	16390at8509_103695_0:0006da	240787868_240787975_-|240785041_240785133_-|240780803_240783928_-
17337at8509	Single	group6	49566963	49686520	+	5466	1112	0.9357	1.0	0	17337at8509_103944_0:001b75	49566964_49567132_+|49644304_49644375_+|49645270_49645351_+|49649307_49649370_+|49654490_49655868_+|49659436_49659609_+|49666580_49666739_+|49678359_49678557_+|49680020_49680227_+|49681061_49681175_+|49682745_49682966_+|49684009_49684226_+|49685478_49685654_+|49686406_49686523_+
18351at8509	Single	group3	42904665	43004679	+	5489	1038	0.9195	1.0	0	18351at8509_61221_0:001e1f	42904666_42904890_+|42941660_42941692_+|42943177_42943263_+|42957834_42958049_+|42959226_42959429_+|42960948_42961019_+|42962217_42962400_+|42967785_42967999_+|42972410_42972531_+|42973717_42973818_+|42973948_42974101_+|42976654_42976791_+|42979369_42979455_+|42980757_42980819_+|42983342_42983455_+|42984829_42984917_+|42985009_42985126_+|42986992_42987084_+|42988178_42988315_+|42991658_42991781_+|42993051_42993193_+|42995847_42995948_+|42999164_42999271_+|43000966_43001086_+|43002291_43002397_+|43004177_43004340_+|43004652_43004679_+
21831at8509	Single	group3	167476927	167519692	-	5431	1053	0.9309	1.0	0	21831at8509_460621_0:000d45	167519641_167519692_-|167497838_167497932_-|167497498_167497629_-|167497063_167497209_-|167496246_167496300_-|167495513_167495643_-|167492833_167493074_-|167490021_167490232_-|167489574_167489741_-|167489043_167489141_-|167488585_167488642_-|167484510_167484684_-|167482727_167482845_-|167482470_167482568_-|167482246_167482365_-|167481963_167482067_-|167481337_167481505_-|167481002_167481197_-|167480560_167480729_-|167480211_167480342_-|167479847_167479954_-|167479362_167479484_-|167477940_167478136_-|167477801_167477815_-|167477549_167477682_-|167476925_167477016_-
37579at8509	Single	group3	67058222	67075314	+	4199	1051	0.7373	1.0	0	37579at8509_103695_0:00178d	67058223_67058326_+|67059155_67059299_+|67059982_67060067_+|67060979_67061117_+|67062168_67062219_+|67063184_67063328_+|67064357_67064519_+|67065183_67065327_+|67066582_67066802_+|67068367_67068954_+|67070084_67070164_+|67070339_67070598_+|67071085_67071297_+|67071484_67071694_+|67072382_67072618_+|67073520_67073662_+|67073958_67074090_+|67075132_67075317_+
41168at8509	Single	group1	219066541	219146901	-	5606	1095	0.9508	1.0	0	41168at8509_61221_0:0002bb	219146382_219146901_-|219119310_219119428_-|219119024_219119171_-|219113125_219113257_-|219110783_219110899_-|219108071_219108185_-|219097479_219097625_-|219090437_219090554_-|219087505_219087752_-|219087113_219087274_-|219086481_219086681_-|219084414_219084546_-|219082806_219082869_-|219074424_219074583_-|219073564_219073910_-|219072045_219072168_-|219069304_219069378_-|219068784_219068936_-|219066836_219066886_-|219066539_219066751_-
6537at8509	Single	group12	43464178	43496222	-	5258	1107	0.9004	1.0	0	6537at8509_103695_0:0035b7	43496021_43496222_-|43492535_43492648_-|43491114_43491254_-|43490906_43491031_-|43489310_43489478_-|43488481_43488592_-|43487844_43487973_-|43486276_43486442_-|43482517_43482621_-|43482138_43482278_-|43481873_43481983_-|43479383_43479574_-|43478057_43478145_-|43477584_43477700_-|43477035_43477148_-|43476526_43476673_-|43474546_43474641_-|43473404_43473541_-|43471463_43471638_-|43470845_43470997_-|43469767_43469869_-|43469431_43469563_-|43468479_43468592_-|43467273_43467325_-|43466304_43466401_-|43464176_43464272_-
60035at8509	Single	group16	9316468	9342107	-	4300	1091	0.7604	1.0	0	60035at8509_460621_0:0046ef	9341859_9342107_-|9341046_9341132_-|9339216_9339311_-|9338348_9338482_-|9336850_9336953_-|9334841_9335282_-|9334151_9334221_-|9332279_9332408_-|9330508_9330626_-|9330210_9330338_-|9327929_9328072_-|9326306_9326356_-|9325634_9325676_-|9323288_9324559_-|9321661_9321913_-|9316466_9316518_-
8023at8509	Single	group7	3049355	3071280	+	5450	964	0.9499	1.0	0	8023at8509_103944_0:002fc7	3049356_3049416_+|3049572_3049720_+|3050966_3051082_+|3052916_3053137_+|3055869_3055983_+|3056880_3056977_+|3057634_3057792_+|3059310_3059393_+|3059669_3059785_+|3060369_3060471_+|3060989_3061064_+|3061153_3061261_+|3061602_3061780_+|3061860_3062023_+|3062109_3062216_+|3063153_3063360_+|3064457_3064552_+|3064809_3064920_+|3065466_3065589_+|3065859_3066023_+|3068069_3068163_+|3068307_3068384_+|3068706_3068815_+|3068916_3069085_+|3069250_3069368_+|3070859_3071011_+|3071200_3071283_+
30030at8509	Single	group1	44128186	44170201	+	4764	1109	0.8167	1.0	0	30030at8509_103695_0:000596	44128187_44128303_+|44131018_44131180_+|44132880_44133055_+|44134624_44134731_+|44135803_44135911_+|44137146_44137291_+|44137846_44137982_+|44139014_44139062_+|44139920_44140019_+|44140116_44140216_+|44141432_44141601_+|44141679_44141843_+|44144862_44144976_+|44146851_44147017_+|44150045_44150138_+|44151313_44151372_+|44152220_44152318_+|44155020_44155090_+|44155433_44155574_+|44157786_44157875_+|44158489_44158658_+|44160347_44160476_+|44161370_44161552_+|44162995_44163063_+|44165671_44165781_+|44166549_44166646_+|44170006_44170204_+
5106at8509	Single	group6	21270136	21324630	-	5712	1105	0.9712	1.0	0	5106at8509_103944_0:001825	21324586_21324630_-|21315687_21315764_-|21314886_21315030_-|21313916_21314039_-|21311511_21311673_-|21301073_21301159_-|21299765_21299902_-|21296391_21296467_-|21295658_21295731_-|21295063_21295211_-|21289021_21289148_-|21284913_21285008_-|21284397_21284558_-|21283611_21283816_-|21283139_21283209_-|21282114_21282342_-|21281269_21281463_-|21280844_21280974_-|21278517_21278630_-|21276770_21276865_-|21274448_21274626_-|21273521_21273599_-|21273122_21273201_-|21271415_21271538_-|21270878_21271073_-|21270134_21270306_-
53894at8509	Single	group10	38180749	38567121	+	4747	1072	0.8178	1.0	0	53894at8509_80427_0:002c87	38180750_38181196_+|38421618_38423144_+|38560217_38560459_+|38562357_38562447_+|38566133_38567124_+
16780at8509	Single	group9	104014234	104021616	-	3918	1042	0.6741	1.0	0	16780at8509_884348_0:004b2d	104021472_104021616_-|104014232_104017383_-
18477at8509	Single	group2	189377847	189636399	-	5092	1003	0.8786	1.0	0	18477at8509_80427_0:002f7d	189635220_189636399_-|189460664_189460813_-|189450735_189450939_-|189432099_189432251_-|189418687_189418852_-|189412167_189412256_-|189406557_189406658_-|189403113_189403206_-|189402890_189403025_-|189399958_189400178_-|189395891_189396069_-|189390961_189391066_-|189387652_189387754_-|189386431_189386512_-|189382973_189383041_-|189382226_189382339_-|189377845_189378054_-
19267at8509	Single	group8	101117849	101140584	-	5504	1108	0.9748	1.0	0	19267at8509_35019_0:001c3f	101140469_101140584_-|101132675_101132931_-|101131626_101131731_-|101130234_101130382_-|101128214_101128506_-|101126809_101126950_-|101123405_101124910_-|101122692_101122787_-|101121774_101121943_-|101120568_101120732_-|101119839_101119946_-|101117847_101118074_-
52535at8509	Single	group3	96646298	96658793	+	3765	1120	0.6917	0.9972997299729973	0	52535at8509_8520_0:004595	96646299_96649460_+|96658635_96658796_+
54681at8509	Single	group14	14551365	14592877	-	5082	1080	0.8804	1.0	0	54681at8509_176946_0:0007d5	14592835_14592877_-|14560039_14560185_-|14558768_14558904_-|14558451_14558651_-|14556696_14556822_-|14553679_14555925_-|14552551_14552683_-|14551363_14551666_-
29002at8509	Single	group14	20323635	20353353	+	3671	1079	0.6667	1.0	0	29002at8509_103695_0:000e7c	20323636_20323715_+|20335071_20335244_+|20335941_20336090_+|20337855_20337896_+|20338996_20339080_+|20340169_20340246_+|20341224_20341290_+|20343293_20343481_+|20344860_20345035_+|20345596_20345757_+|20348764_20348873_+|20349551_20349740_+|20350685_20350799_+|20351660_20353356_+
40622at8509	Single	group3	136602305	136609211	+	4380	370	0.7451	1.0	0	40622at8509_481883_0:004aad	136602306_136603431_+|136604899_136605974_+|136608054_136609214_+
47640at8509	Single	group2	57862475	57893720	-	2718	1079	0.5436	1.0	0	47640at8509_884348_0:001f14	57893614_57893720_-|57887718_57887761_-|57885027_57885652_-|57883479_57883536_-|57880435_57881252_-|57877119_57877201_-|57875363_57875467_-|57874696_57874863_-|57874507_57874609_-|57873232_57873307_-|57872353_57872494_-|57871705_57871810_-|57871178_57871354_-|57870427_57870524_-|57870238_57870322_-|57868811_57868933_-|57867549_57867626_-|57864456_57864542_-|57862791_57862859_-|57862473_57862508_-
8444at8509	Single	group1	111226545	111281947	-	5340	1095	0.8491	1.0	0	8444at8509_171643_0:0027d7	111281920_111281947_-|111279497_111280489_-|111276864_111277025_-|111275944_111276021_-|111273442_111273547_-|111271005_111271076_-|111269166_111269305_-|111267539_111267620_-|111267226_111267443_-|111265302_111265399_-|111263040_111263070_-|111261437_111261519_-|111256901_111257009_-|111255562_111255681_-|111254530_111254609_-|111253569_111253799_-|111238631_111238704_-|111237567_111237668_-|111237085_111237126_-|111236837_111236935_-|111232048_111232114_-|111229734_111229879_-|111228798_111228899_-|111226543_111226615_-
14345at8509	Single	group3	87700197	87745299	+	4193	1096	0.7484	1.0	0	14345at8509_103695_0:003e58	87700198_87700339_+|87714290_87714981_+|87720510_87720774_+|87722590_87722691_+|87723196_87723293_+|87723849_87723936_+|87726020_87726112_+|87728070_87728202_+|87730462_87730690_+|87731702_87731825_+|87734168_87734300_+|87735857_87736005_+|87736473_87736627_+|87737535_87737673_+|87739066_87739225_+|87740603_87740745_+|87742456_87742578_+|87743683_87743773_+|87743952_87744043_+|87745115_87745302_+
19528at8509	Single	group5	150452746	150475096	+	5256	1080	0.8873	1.0	0	19528at8509_103695_0:001bc8	150452747_150453343_+|150459166_150459412_+|150460424_150460506_+|150461198_150461326_+|150461653_150461755_+|150462927_150463012_+|150464491_150464807_+|150465034_150465313_+|150465426_150465597_+|150467740_150467989_+|150468882_150468996_+|150470418_150470627_+|150471774_150471975_+|150473263_150473401_+|150474293_150474350_+|150474818_150475099_+
25648at8509	Single	group14	1937106	1968729	-	4789	997	0.8373	0.9801623083859333	0	25648at8509_146911_0:002d33	1968663_1968729_-|1967875_1967989_-|1967504_1967594_-|1961248_1961367_-|1960167_1960283_-|1959585_1959734_-|1959262_1959386_-|1958403_1958517_-|1956855_1956974_-|1956551_1956742_-|1956001_1956192_-|1954531_1954702_-|1951259_1951347_-|1950954_1951042_-|1950370_1950436_-|1948829_1948944_-|1948666_1948735_-|1948382_1948474_-|1947671_1947763_-|1947359_1947484_-|1945692_1945913_-|1943445_1943537_-|1942889_1942967_-|1942543_1942606_-|1941484_1941590_-|1940488_1940600_-|1940061_1940173_-|1939824_1939924_-|1937104_1937144_-
39405at8509	Single	group11	63551314	63654224	+	5380	1098	0.9305	1.0	0	39405at8509_103944_0:000d9a	63551315_63551372_+|63617090_63617290_+|63625004_63625066_+|63630096_63630254_+|63636044_63636246_+|63647020_63647125_+|63647960_63649761_+|63652200_63652380_+|63653701_63654227_+
44413at8509	Single	group7	111226968	111260245	+	5224	1008	0.8809	1.0	0	44413at8509_499056_0:0000a0	111226969_111227113_+|111227841_111227968_+|111228430_111228497_+|111228582_111228739_+|111228864_111228908_+|111229227_111229340_+|111253877_111254048_+|111254466_111254740_+|111255196_111255335_+|111255423_111255741_+|111255836_111256007_+|111256305_111256576_+|111256784_111256920_+|111257874_111258165_+|111258447_111258563_+|111259010_111259181_+|111259349_111259614_+|111259794_111259930_+|111260087_111260248_+
28364at8509	Single	group1	241611475	241641071	-	4383	1098	0.7599	1.0	0	28364at8509_103695_0:0006d9	241640999_241641071_-|241618385_241620889_-|241613154_241613455_-|241611473_241611907_-
38765at8509	Single	group8	65155097	65245712	+	5460	1077	0.9304	1.0	0	38765at8509_103695_0:00224c	65155098_65155584_+|65210446_65210507_+|65219813_65219878_+|65222384_65222558_+|65224226_65224357_+|65225864_65226016_+|65227484_65227646_+|65228448_65228592_+|65229526_65229700_+|65231910_65232079_+|65234134_65234487_+|65241161_65241284_+|65241702_65241907_+|65242029_65242135_+|65242396_65242547_+|65243128_65243272_+|65243487_65243596_+|65244017_65244144_+|65245479_65245715_+
53209at8509	Single	group8	5872782	5907005	+	4408	1103	0.8054	1.0	0	53209at8509_103695_0:0005bd	5872783_5872962_+|5877778_5877872_+|5878120_5878234_+|5879181_5879284_+|5880260_5880373_+|5880801_5880962_+|5881817_5881934_+|5882145_5882267_+|5882409_5882577_+|5883003_5883103_+|5883348_5883542_+|5883963_5884154_+|5884557_5884694_+|5885037_5885162_+|5885463_5885579_+|5886322_5886351_+|5891437_5891539_+|5892102_5892303_+|5893367_5893474_+|5893977_5894098_+|5895692_5895762_+|5898965_5899107_+|5903297_5903474_+|5904416_5904612_+|5905456_5905516_+|5906934_5907008_+
28013at8509	Single	group11	51165481	51464166	+	5078	1083	0.8916	1.0	0	28013at8509_103695_0:0004ff	51165482_51165557_+|51279364_51279597_+|51311525_51311656_+|51317231_51317358_+|51322402_51322642_+|51348607_51348764_+|51378881_51379085_+|51404334_51404531_+|51412998_51413197_+|51413503_51413752_+|51418117_51418331_+|51436549_51436587_+|51440348_51440703_+|51457276_51457382_+|51458997_51459073_+|51463477_51464169_+
40836at8509	Single	group2	59080960	59343562	-	5517	1101	0.9548	1.0	0	40836at8509_103944_0:0013fb	59343491_59343562_-|59319024_59319104_-|59286748_59286823_-|59255548_59255624_-|59251927_59252018_-|59194983_59195011_-|59178858_59178902_-|59156759_59156890_-|59106269_59106382_-|59103814_59103897_-|59091546_59091663_-|59087289_59087623_-|59084052_59084101_-|59082985_59083104_-|59080958_59082850_-
49381at8509	Single	group12	89759208	89816511	+	5528	1047	0.9747	1.0	0	49381at8509_8673_0:00158e	89759209_89759316_+|89779695_89779848_+|89780903_89781163_+|89789230_89789558_+|89789935_89790130_+|89791604_89791794_+|89791907_89792014_+|89792277_89792388_+|89796282_89796398_+|89798086_89798315_+|89798532_89798680_+|89799094_89799238_+|89799840_89799975_+|89800322_89800501_+|89801246_89801372_+|89806605_89806653_+|89806742_89806798_+|89808509_89808547_+|89808713_89808731_+|89809429_89809541_+|89813304_89813390_+|89814922_89815029_+|89815972_89816144_+|89816391_89816514_+
43597at8509	Single	group1	257905300	258002010	-	5184	1046	0.887	1.0	0	43597at8509_103695_0:003892	258001956_258002010_-|257999602_257999632_-|257990346_257990408_-|257988673_257988926_-|257983618_257984469_-|257979317_257979451_-|257968530_257968620_-|257967479_257967592_-|257964892_257965106_-|257964083_257964207_-|257961795_257962064_-|257954731_257954885_-|257950480_257950542_-|257950077_257950145_-|257940488_257940550_-|257935699_257935782_-|257922616_257922837_-|257917408_257917499_-|257915380_257915483_-|257914232_257914375_-|257905298_257905438_-
28913at8509	Single	group2	162906252	163154383	-	5454	1048	0.9682	1.0	0	28913at8509_103944_0:001a66	163154251_163154383_-|163018329_163018409_-|163002142_163002277_-|163000392_163000537_-|162987823_162987906_-|162987399_162987474_-|162984904_162985049_-|162962790_162962937_-|162960271_162960440_-|162951522_162951674_-|162949999_162950185_-|162946077_162946222_-|162938304_162938384_-|162935320_162935389_-|162934932_162935077_-|162932902_162933046_-|162931247_162931386_-|162927988_162928173_-|162924885_162925041_-|162920509_162920611_-|162920323_162920367_-|162916734_162916967_-|162907770_162907916_-|162906250_162906486_-
48188at8509	Single	group3	151056329	151246414	+	4373	1092	0.7692	1.0	0	48188at8509_103695_0:001c48	151056330_151056411_+|151086878_151086921_+|151116786_151116835_+|151119785_151119904_+|151151758_151151827_+|151153917_151153997_+|151155249_151155302_+|151157036_151157146_+|151162945_151163045_+|151169663_151169708_+|151178210_151178311_+|151186516_151186641_+|151207064_151207165_+|151207837_151207924_+|151209337_151209377_+|151211939_151212010_+|151214401_151214457_+|151218376_151218507_+|151229753_151229809_+|151235306_151235394_+|151241048_151241176_+|151243962_151244217_+|151245152_151246417_+
10106at8509	Single	group8	127329445	127340072	+	3901	1082	0.6806	1.0	0	10106at8509_460621_0:0005ea	127329446_127329512_+|127329932_127332380_+|127333926_127334021_+|127338638_127338754_+|127338888_127339006_+|127339621_127340072_+
19692at8509	Single	group14	5559911	5582005	+	5614	1100	0.9837	1.0	0	19692at8509_35019_0:003be7	5559912_5560092_+|5561577_5561728_+|5562308_5562381_+|5562494_5562617_+|5563130_5563228_+|5563326_5563405_+|5564120_5564227_+|5564443_5564554_+|5565256_5565373_+|5565965_5566068_+|5566869_5566961_+|5567544_5567633_+|5567861_5568064_+|5568209_5568279_+|5569345_5569436_+|5569620_5569696_+|5571094_5571186_+|5571968_5572142_+|5572983_5573122_+|5573430_5573531_+|5574482_5574630_+|5575802_5575930_+|5576391_5576596_+|5578262_5578451_+|5578581_5578694_+|5579295_5579421_+|5580841_5580918_+|5581985_5582008_+
24891at8509	Single	group8	101415714	101682970	+	5571	1081	0.9746	1.0	0	24891at8509_103695_0:00195d	101415715_101415781_+|101569023_101569218_+|101586270_101586432_+|101599708_101599770_+|101604934_101605119_+|101612812_101612940_+|101621333_101621554_+|101622496_101622597_+|101624308_101624505_+|101626576_101626660_+|101640962_101640989_+|101644278_101644380_+|101646706_101646766_+|101654280_101654357_+|101656242_101656376_+|101659305_101659410_+|101659660_101659887_+|101663813_101663892_+|101667368_101667548_+|101673169_101673318_+|101674795_101675122_+|101682557_101682973_+
47867at8509	Single	group6	115153663	115206768	-	2473	532	0.5052	0.9445958219800181	1	47867at8509_884348_0:00256e	115206587_115206768_-|115205310_115205490_-|115202077_115202245_-|115196643_115196705_-|115196454_115196562_-|115195655_115195791_-|115186541_115186681_-|115182074_115182238_-|115178875_115179023_-|115173135_115173241_-|115168284_115168416_-|115166056_115166290_-|115162748_115162934_-|115161788_115161950_-|115160553_115160618_-|115160223_115160346_-|115159010_115159146_-|115157617_115157745_-|115155938_115156087_-|115153664_115154034_-
55918at8509	Single	group8	5754721	5841181	+	3594	1026	0.6858	1.0	0	55918at8509_103695_0:000611	5754722_5754826_+|5760449_5760566_+|5769014_5769059_+|5771792_5771885_+|5773828_5773971_+|5776384_5776508_+|5781555_5781657_+|5783916_5784098_+|5785210_5785321_+|5786947_5787053_+|5820272_5820422_+|5834814_5834981_+|5835191_5835575_+|5836548_5836649_+|5839423_5839599_+|5840103_5841184_+
