# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
17382at8509	Complete	group9	71587349	71744507	-	18207	3546
47729at8509	Complete	group4	5579242	5742571	-	14010	3476
50720at8509	Complete	group4	47769183	48096123	+	10737	3402
44887at8509	Complete	group3	109404812	109441985	-	15672	3162
20617at8509	Complete	group7	14819240	14930945	-	11889	3364
6215at8509	Complete	group2	152302365	152616631	-	17223	2885
19234at8509	Complete	group3	34444158	34471838	+	15758	3226
57343at8509	Complete	group2	217511764	217559953	+	8043	3201
27780at8509	Complete	group5	104490313	104614835	+	14202	3173
38591at8509	Complete	group8	92533974	92648433	+	14736	3039
51308at8509	Complete	group1	148639643	148664234	-	10564	2352
55453at8509	Complete	group4	85456158	85562214	-	11702	3149
32830at8509	Complete	group10	37109092	37176290	+	15578	3057
56839at8509	Complete	group6	62829241	62867961	+	6371	2493
34755at8509	Complete	group4	147081968	147216078	-	13984	3114
29609at8509	Complete	group10	79732830	79867296	+	14745	3005
25006at8509	Complete	group4	168751695	168828790	-	15047	3066
19698at8509	Complete	group1	64244597	64366502	-	15085	3066
26865at8509	Complete	group3	59049832	59124750	+	14049	3048
19389at8509	Complete	group3	59614013	59719421	-	15047	1702
22570at8509	Complete	group1	108414178	108713939	-	15680	3028
28398at8509	Complete	group6	105108157	105145293	+	14449	2937
24752at8509	Complete	group6	26059132	26213157	+	14835	2996
48778at8509	Complete	group1	48784568	48928807	-	15381	3002
18237at8509	Complete	group5	122674011	122757519	-	15002	2990
55479at8509	Complete	group5	3310424	3416857	+	14342	2877
41669at8509	Complete	group1	200326013	200447864	-	15240	2755
28947at8509	Complete	group3	183022638	183060650	+	13078	2872
50719at8509	Complete	group10	92997611	93083955	-	12159	3052
55441at8509	Complete	group2	199572711	199697172	+	11191	2852
45165at8509	Complete	group1	260772020	260821344	+	9403	2817
48062at8509	Complete	group5	126481044	126546851	-	13993	2825
4794at8509	Complete	group10	55628788	55994329	-	14734	2809
43858at8509	Complete	group2	178437129	178511788	+	11290	2775
44256at8509	Complete	group1	30938229	31018282	+	14384	2791
36180at8509	Complete	group5	164028800	164127348	-	13515	2761
47713at8509	Complete	group1	66199610	66345730	-	13338	2674
42034at8509	Complete	group1	224042964	224136948	+	12305	2757
94at8509	Complete	group3	57209566	57354263	+	15179	2727
57739at8509	Complete	group1	130666338	130743034	+	13239	2710
42149at8509	Complete	group6	94750577	94767967	+	12423	2570
54550at8509	Complete	group3	187047319	187079951	-	11393	2697
25933at8509	Complete	group4	152891687	152922400	+	10666	2701
25052at8509	Complete	group7	90134452	90278778	+	13139	2704
12867at8509	Complete	group13	28758426	29091679	+	14133	2703
38200at8509	Complete	group8	105747799	106000967	-	13928	2687
58291at8509	Complete	group1	85108269	85187503	-	9594	2623
61046at8509	Complete	group3	43987716	44003550	+	11019	2803
13011at8509	Complete	group8	36735748	37257566	+	13510	2597
57776at8509	Complete	group1	223163756	223206463	+	7745	2571
15449at8509	Complete	group1	202733169	202849457	+	13146	2663
8770at8509	Complete	group5	38708405	38788953	+	13610	2645
18368at8509	Complete	group2	37019369	37076981	+	11169	2646
51675at8509	Complete	group3	138944762	138995148	-	13131	2609
25146at8509	Complete	group8	70683205	70745864	+	9912	2633
42199at8509	Complete	group5	150638763	150715909	-	9013	2293
8689at8509	Complete	group8	91883865	91973995	+	13501	2622
28619at8509	Complete	group1	186634928	186714904	+	12772	2582
38809at8509	Complete	group7	132886785	132936390	-	7870	2236
52943at8509	Complete	group9	48025722	48060493	-	4801	2626
24472at8509	Complete	group2	31964790	31985431	+	11627	2423
52395at8509	Complete	group3	81343592	81372750	+	8623	2601
34045at8509	Complete	group7	52630486	52679860	+	9964	2510
36697at8509	Complete	group1	121122287	121239414	+	12350	2462
41913at8509	Complete	group6	65813853	65914440	-	8847	2590
31054at8509	Complete	group7	70917807	70981134	-	13061	2558
49422at8509	Complete	group9	29308907	29343176	-	8967	2043
11405at8509	Complete	group6	72086085	72195217	-	13483	2548
58215at8509	Complete	group2	191060966	191154679	-	12402	2506
16406at8509	Complete	group3	108943411	109008281	+	13061	2519
38327at8509	Complete	group5	188162693	188189423	+	12008	2540
55305at8509	Complete	group3	72794082	72904331	-	13649	2498
40786at8509	Complete	group11	81148431	81155994	+	7874	2446
38907at8509	Complete	group3	128901284	128926356	-	12086	2488
15236at8509	Complete	group1	138306572	138463899	+	12789	1472
11272at8509	Complete	group8	9918375	9959718	-	12509	2504
51430at8509	Complete	group3	186792973	186851861	-	10133	2117
26884at8509	Complete	group3	77995757	78029685	-	10203	2397
21681at8509	Complete	group5	73069078	73162659	+	12137	2483
52051at8509	Complete	group3	134423797	134471324	+	12019	2433
9412at8509	Complete	group9	8354272	8437167	+	10273	2459
33270at8509	Complete	group2	154356101	154461987	-	9797	2415
52146at8509	Complete	group7	34703782	35043519	-	11572	2461
52500at8509	Complete	group2	181736585	181844525	-	12941	2428
34281at8509	Complete	group6	44396426	44521184	+	5375	2285
46357at8509	Duplicated	group12	19643336	19706622	+	11881	2386
46357at8509	Duplicated	ptg000075l	332054	517326	+	11452	2386
12709at8509	Complete	group4	83180288	83285319	-	11037	2410
41789at8509	Complete	group8	28938505	29243192	+	11793	2464
22508at8509	Complete	group4	151078421	151128817	+	11559	2462
53915at8509	Complete	group3	140535982	140581237	-	8617	2414
60528at8509	Complete	group1	255702469	255750479	-	11844	2399
49713at8509	Complete	group8	5672812	5722039	+	11267	2431
47557at8509	Complete	group2	173090395	173155138	-	9821	2430
58395at8509	Complete	group3	102797073	102837619	-	10338	2421
58359at8509	Complete	group13	59932003	60018028	-	8238	1907
27268at8509	Complete	group3	43197729	43241330	+	8362	2404
46014at8509	Complete	group3	126467213	126496733	-	11690	2362
50258at8509	Complete	group12	79411563	79535620	-	10028	2249
24488at8509	Complete	group3	168219254	168276550	+	10092	2367
34049at8509	Complete	group4	188025091	188050523	-	10335	2436
34661at8509	Complete	group2	103206298	103247690	+	9920	2323
50975at8509	Complete	group5	145288391	145366269	+	9823	2341
2046at8509	Complete	group8	26413827	26499670	+	12436	2357
48163at8509	Complete	group2	167821916	168081095	+	11615	2386
37247at8509	Complete	group3	63503872	63546786	+	8756	2331
26018at8509	Complete	group3	21146619	21221952	-	10967	2320
50843at8509	Complete	group1	140240350	140302479	-	10392	2364
49583at8509	Complete	group4	37161745	37214284	+	6396	2278
27472at8509	Complete	group11	63196744	63276674	+	9370	2291
18888at8509	Complete	group9	66804279	66939864	+	11950	2351
52751at8509	Complete	group3	72716587	72781139	-	6481	2160
24717at8509	Complete	group7	55234680	55327909	+	11078	2323
47208at8509	Complete	group8	87318051	87426657	-	8506	2348
43847at8509	Complete	group9	24681849	24724793	-	10681	2331
37011at8509	Complete	group3	82193673	82312592	+	11043	2141
4277at8509	Complete	group3	30521643	30537851	+	12512	2293
57004at8509	Complete	group3	81792602	81824518	-	9413	2238
55721at8509	Complete	group1	158278564	158401224	-	10950	2306
45872at8509	Complete	group5	54241972	54307369	-	11712	2348
56916at8509	Complete	group12	85356915	85547415	+	5691	2097
54432at8509	Complete	group3	145172844	145274117	-	10520	2231
27312at8509	Complete	group6	61953158	62010276	-	8476	2215
23287at8509	Complete	group2	73035763	73151542	+	5875	562
15358at8509	Complete	group5	71600532	71703585	-	10051	2248
53144at8509	Complete	group5	54459140	54486290	+	7986	2263
16914at8509	Complete	group12	77208182	77325906	-	10975	2239
18201at8509	Complete	group9	80546505	80581402	+	10716	2218
54055at8509	Complete	group4	42138676	42247907	-	11085	2221
37666at8509	Complete	group8	10984067	11274456	-	10405	2137
33750at8509	Complete	group2	86978393	87117371	+	8953	2231
7589at8509	Complete	group2	164374878	164463049	-	9124	2208
22991at8509	Complete	group3	121269925	121415524	+	9349	1966
31366at8509	Complete	group5	25730497	25777900	+	6891	2170
8614at8509	Complete	group4	161908103	162176146	-	10311	2203
42627at8509	Complete	group12	52671901	52751637	-	9842	2276
45856at8509	Complete	group3	100914649	100949010	+	10660	2148
53169at8509	Complete	group7	60554376	60585275	-	8205	2288
37050at8509	Complete	group3	125251175	125284545	+	7049	2181
43764at8509	Complete	group2	182574869	182774085	-	9547	2037
19879at8509	Complete	group3	65755351	65805490	-	10176	2203
16157at8509	Complete	group4	185221223	185293475	+	10051	2171
41508at8509	Complete	group1	54978012	55107588	-	8685	2131
19721at8509	Complete	group5	347616	461599	+	10939	1611
27305at8509	Complete	group9	19408942	19451466	-	8459	2144
59089at8509	Complete	group5	39233156	39257053	-	9413	1977
15354at8509	Complete	group13	60440949	60491614	+	10579	2083
33772at8509	Complete	group9	17706128	17831946	-	8861	2070
8125at8509	Complete	group13	61538078	61587559	+	10903	2125
53009at8509	Complete	group4	18653589	18726893	-	7848	1350
28437at8509	Complete	group3	127253486	127267792	-	9667	2042
45149at8509	Complete	group8	88363054	88665675	+	10444	2108
49013at8509	Complete	group2	218112247	218342182	+	9405	1125
23167at8509	Complete	group4	88671205	88679509	-	5397	1902
54479at8509	Complete	group7	77177249	77241087	+	9685	1794
23160at8509	Complete	group1	182184779	182326279	+	10792	2084
36754at8509	Complete	group1	55930854	55985037	-	10291	1000
14306at8509	Complete	group8	76886652	77076406	+	10278	2092
10200at8509	Complete	group6	111950604	112085459	-	9841	2036
18146at8509	Complete	group4	78905369	79013398	+	9527	2104
21912at8509	Complete	group3	29897075	29939735	+	10191	1961
44939at8509	Complete	group1	194461268	194608572	-	8502	2069
44784at8509	Complete	group3	102662080	102684866	+	10378	2123
10971at8509	Complete	group7	92049885	92101530	-	9543	2071
31346at8509	Complete	group2	37592462	37681453	+	10216	2059
50689at8509	Complete	group8	24426208	24515914	+	10195	1975
27330at8509	Complete	group3	127724861	127782461	+	9190	2061
38055at8509	Complete	group3	86131970	86179316	+	6898	1822
50886at8509	Complete	group1	227638747	227672638	-	8110	2024
19640at8509	Complete	group3	188073839	188164124	-	10311	1895
26451at8509	Complete	group9	27882841	27928597	-	10399	2065
54631at8509	Complete	group4	139529634	139579106	+	7101	1979
24725at8509	Complete	group12	70208665	70512922	+	10100	2055
53148at8509	Duplicated	ptg000439l	107562	178480	-	3454	1252
53148at8509	Duplicated	group11	19616316	19687017	+	3432	1252
53148at8509	Duplicated	group11	19912698	20042023	+	3553	1252
53148at8509	Duplicated	group11	19311427	19441010	+	3533	1252
24705at8509	Complete	group2	86519013	86638399	-	9633	2054
18432at8509	Complete	group8	2970505	3096113	-	10589	2054
48015at8509	Complete	group4	112751372	112757480	-	5967	1924
38344at8509	Complete	group13	39574656	39683673	+	9446	2031
30098at8509	Complete	group7	71006640	71070004	-	8783	2043
27617at8509	Complete	group1	223309166	223387786	-	9641	2030
28002at8509	Complete	group4	4574446	4647315	-	10237	2035
44833at8509	Complete	group5	97953928	98038466	+	9478	1975
27159at8509	Complete	group5	103556600	103646941	-	8301	2025
23021at8509	Complete	group5	100331363	100412215	-	9947	2020
34720at8509	Complete	group7	49978492	50026990	-	10010	2024
46647at8509	Complete	group9	67313838	67417558	-	8677	1876
52561at8509	Complete	group7	99870445	100060868	+	8102	2016
35311at8509	Complete	group8	14977995	15042877	-	8085	2007
48085at8509	Complete	group1	65597922	65655649	+	8024	2027
24038at8509	Complete	group1	193274621	193445733	-	9991	579
29999at8509	Complete	group5	93014118	93108563	+	10098	1950
43608at8509	Complete	group13	59595189	59666364	+	9275	2000
33047at8509	Complete	group2	178523731	178567435	-	9390	2008
29484at8509	Complete	group1	107464263	107582023	+	10092	1987
26609at8509	Complete	group7	125236440	125298413	-	7740	1888
48962at8509	Complete	group12	31986722	32055933	+	9851	1976
36865at8509	Fragmented	group3	17866298	17915586	-	7801	1564
45012at8509	Complete	group5	39657332	39720538	-	10044	1929
37621at8509	Complete	group5	13423510	13513873	+	9976	1984
38287at8509	Complete	group11	59971215	60138216	-	6418	1980
60310at8509	Complete	group3	109170809	109195523	-	6140	1853
49846at8509	Complete	group4	154704070	154720381	+	8589	2009
54946at8509	Complete	group2	164815921	164859596	-	8572	1935
17488at8509	Complete	group3	47875812	47953464	-	8078	1963
5575at8509	Complete	group7	87321936	87444303	-	10149	1968
53096at8509	Complete	group3	28714255	28720983	+	1686	1331
19706at8509	Complete	group12	5967892	6005121	+	10265	1961
56544at8509	Complete	group7	117303034	117387097	+	9215	1794
42067at8509	Complete	group3	108483191	108602968	-	8806	1966
34677at8509	Complete	group1	82360753	82436044	+	9491	1955
20474at8509	Complete	group5	88716304	88760597	-	8261	1944
28425at8509	Complete	group6	64562738	64653987	+	6179	1933
44402at8509	Complete	group2	186582409	186630390	+	9459	1958
49555at8509	Complete	group10	28218661	28238327	+	6979	1896
48910at8509	Complete	group11	80447234	80516657	-	7456	1931
52145at8509	Complete	group4	85940095	86066868	+	9882	1008
51608at8509	Complete	group6	139381161	139409546	+	5889	1951
53490at8509	Complete	group2	180876763	180914387	+	8379	1885
42500at8509	Complete	group3	127150333	127168740	-	9525	1909
51166at8509	Complete	group9	43835249	43867822	-	5431	1868
39628at8509	Complete	group4	17415749	17603955	-	7714	1933
13720at8509	Complete	group9	59035618	59096130	+	9888	1944
40587at8509	Complete	group3	101570893	101581418	+	7677	1894
54870at8509	Complete	group7	89185049	89221185	-	7075	1905
59846at8509	Complete	group4	86194055	86246822	-	9126	1915
40289at8509	Complete	group1	224543550	224601214	+	9497	1933
37165at8509	Complete	group6	39418599	39527121	-	9452	1931
16293at8509	Complete	group4	25168993	25213051	-	8712	1907
19427at8509	Complete	group3	56582643	56643366	-	9049	1864
47963at8509	Complete	group9	7853279	7912347	+	4986	1780
33207at8509	Complete	group1	118381569	118552463	+	7621	1855
19964at8509	Complete	group4	121671958	121741381	-	8980	1920
55629at8509	Complete	group2	46514334	46618678	+	8894	1898
24303at8509	Complete	group1	61109344	61195323	-	9708	1916
40001at8509	Complete	group5	58777099	58804806	+	9855	1907
16682at8509	Complete	group7	91158231	91199157	-	9451	1917
32241at8509	Complete	group3	32973563	33034383	+	8716	1782
53661at8509	Complete	group5	37855206	37919744	-	8346	1915
52501at8509	Duplicated	group12	28296090	28318895	+	7519	1820
52501at8509	Duplicated	ptg000699l	114560	157905	+	7370	1820
39729at8509	Complete	group3	30486323	30499798	-	5954	1743
52290at8509	Complete	group5	96322272	96635885	+	9944	1767
37480at8509	Complete	group1	221124489	221332571	-	8638	1431
37549at8509	Complete	group12	65219827	65336118	+	8210	1817
43094at8509	Complete	group9	13440598	13540278	+	9096	1860
8200at8509	Complete	group1	197229195	197587219	-	9672	1897
57369at8509	Complete	group1	21117171	21257108	-	8293	1888
22992at8509	Complete	group10	32126086	32345850	+	9603	1870
54136at8509	Complete	group3	193273271	193297923	-	6408	1821
56035at8509	Complete	group3	75694926	75768982	+	4754	1776
33851at8509	Complete	group8	85666480	85792204	-	6981	1863
10156at8509	Complete	group4	7108216	7128090	+	9443	1848
11735at8509	Complete	group7	50064029	50143698	-	9589	1880
48457at8509	Complete	group7	57510704	57546375	+	6281	1893
36080at8509	Complete	group6	99871240	99997957	+	8286	1862
10740at8509	Complete	group7	19579785	19832966	-	9572	1864
15796at8509	Complete	group13	52427898	52559486	+	8844	1872
18906at8509	Complete	group4	49827505	49928688	+	9593	1872
28509at8509	Complete	group1	19318458	19430763	-	8010	1808
35217at8509	Complete	group2	119719298	120079587	+	9259	1843
44494at8509	Complete	group4	41967220	42080926	+	7803	1829
40751at8509	Complete	group8	127929508	128041405	-	7963	1811
47304at8509	Complete	group12	44657892	44724901	+	9344	1818
10622at8509	Complete	group1	46159371	46228257	+	9245	1845
20238at8509	Complete	group1	56073183	56137397	+	5892	907
23264at8509	Complete	group8	14503021	14573075	+	9665	1867
28883at8509	Complete	group3	59667953	59723361	-	9382	1816
26476at8509	Complete	group5	78881723	78951333	+	8856	1838
57208at8509	Complete	group6	33390695	33454595	+	7279	1760
16029at8509	Complete	group2	85819247	85868564	+	8907	1841
30968at8509	Complete	group2	159164942	159346495	+	8520	1822
60412at8509	Complete	group2	113020833	113124909	-	8150	1780
40241at8509	Complete	group2	182145406	182214679	-	9123	1803
34435at8509	Complete	group2	197483023	197490227	-	7398	1728
50210at8509	Complete	group3	128942277	128949759	+	5684	1440
24197at8509	Complete	group4	148811578	148911078	-	8756	1808
35996at8509	Complete	group7	37178471	37560055	-	9283	1242
44326at8509	Complete	group1	34511784	34543478	+	8695	1812
8116at8509	Complete	group8	129543358	129691089	+	2661	893
19309at8509	Complete	group4	169139971	169285054	-	9071	1819
18376at8509	Complete	group10	25243990	25375935	-	9197	370
40970at8509	Complete	group2	153136628	153184350	+	8137	1776
27112at8509	Complete	group2	118630622	118718683	-	9438	1818
54863at8509	Complete	group3	109546169	109592221	-	7145	1530
39873at8509	Complete	group2	58804186	58838867	+	6697	1806
40064at8509	Complete	group6	19634003	19699320	-	3270	1821
54236at8509	Complete	group3	132224928	132244519	+	8087	1774
58822at8509	Complete	group6	11700477	11747496	+	8912	1843
12283at8509	Complete	group4	6745466	6789769	-	8338	1804
55855at8509	Complete	group2	88331399	88391898	-	5136	1698
40031at8509	Complete	group5	88069600	88207562	-	7220	1794
47157at8509	Complete	group5	134531655	134597504	+	8809	1791
48742at8509	Complete	group1	122804166	123032676	+	5774	1752
24557at8509	Complete	group1	76106710	76160590	+	9143	1737
19843at8509	Complete	group1	238571116	238625209	+	8770	1792
58889at8509	Complete	group5	31413443	31579207	+	7882	1778
20367at8509	Complete	group3	84310858	84358915	+	8956	1768
31595at8509	Complete	group13	20812122	20879700	-	8472	1757
42379at8509	Complete	group3	43146249	43186609	+	6090	1677
20444at8509	Complete	group2	51863854	51950088	+	9135	1781
44869at8509	Complete	group4	166066389	166156898	+	5837	1756
43507at8509	Complete	group10	68463984	68494582	-	4266	1784
46329at8509	Complete	group4	87569543	87628069	-	7412	1738
8680at8509	Complete	group8	127850947	127913540	-	8145	1768
27651at8509	Complete	group12	52886003	53024756	+	7646	1773
33489at8509	Complete	group9	41159502	41317077	+	8641	1752
28735at8509	Complete	group7	55705382	55765745	+	8663	1772
44428at8509	Complete	group5	16101809	16133017	+	7579	1743
42621at8509	Complete	group2	37080085	37142106	+	7517	1754
40082at8509	Complete	group7	25929016	25996599	-	8177	1798
55359at8509	Complete	group5	6299567	6334022	-	4685	1762
55377at8509	Complete	group3	57135190	57163039	+	5325	1678
31824at8509	Complete	group4	123792731	123852965	+	9040	1754
23571at8509	Complete	group7	57139155	57210268	+	8855	1737
5030at8509	Complete	group2	154126847	154212592	-	8305	1716
56290at8509	Complete	group6	90201885	90400105	-	5989	1765
15193at8509	Complete	group9	51273725	51346867	+	8501	1747
36127at8509	Complete	group4	8230858	8355608	+	7560	1726
54853at8509	Complete	group3	187376809	187398716	+	5788	848
25160at8509	Complete	group3	96286999	96322768	+	6860	1689
11309at8509	Complete	group9	80827654	80857719	-	8980	1726
41411at8509	Complete	group4	2468062	2499556	+	4090	1582
2346at8509	Complete	group7	76904359	77084581	-	6943	1674
24781at8509	Complete	group8	71843997	71918956	+	8686	1735
44829at8509	Complete	group4	35148771	35203147	+	8075	1727
47667at8509	Complete	group1	30353830	30687491	-	8293	1648
54370at8509	Complete	group6	104955981	104982459	+	6174	1683
33809at8509	Complete	group3	62945986	62957792	-	8271	1701
56713at8509	Complete	group11	85271188	85304626	+	8587	1474
20100at8509	Complete	group2	161489410	161565386	+	8357	1717
35827at8509	Complete	group6	88642159	88730215	-	6898	1703
46228at8509	Complete	group1	267078530	267107811	-	5029	683
60774at8509	Complete	group4	87042937	87297694	+	8843	1701
29695at8509	Complete	group7	98470629	98599314	-	8670	1710
28260at8509	Complete	group5	162738371	162791242	+	8282	1700
32430at8509	Complete	group6	62922757	63009326	+	8370	1711
23420at8509	Complete	group2	137573680	137599446	+	8682	1687
25837at8509	Complete	group6	72771373	72838166	+	7510	1708
17167at8509	Complete	group12	71048357	71087950	-	7032	1682
44021at8509	Complete	group6	6222487	6245031	+	7055	1684
52267at8509	Complete	group2	119115031	119247195	+	5325	1677
36814at8509	Complete	group3	129014389	129027921	+	5698	1651
40809at8509	Complete	group4	79404753	79512284	+	5904	457
20190at8509	Complete	group2	199205680	199254714	-	8487	1687
20652at8509	Complete	group7	15222686	15261910	+	7248	1687
6535at8509	Complete	group9	100926197	101031690	+	8700	1673
10093at8509	Complete	group9	132408	190053	-	7567	1668
42959at8509	Complete	group11	81621544	81685908	-	7572	1670
52322at8509	Complete	group1	249379449	249391951	+	7756	1676
26643at8509	Complete	group9	17433791	17500751	-	8570	1676
37902at8509	Complete	group8	80418271	80478955	-	8551	1684
47186at8509	Complete	group4	185347584	185519140	-	5061	1538
27360at8509	Complete	group3	81837135	81870331	+	5900	1673
56064at8509	Complete	group3	102969904	102986457	+	5913	1620
14656at8509	Complete	group1	62832341	62917761	-	7477	1656
28358at8509	Complete	group7	50675277	50764083	+	8003	1681
59632at8509	Complete	group2	55999706	56019407	-	3997	1490
7255at8509	Complete	group6	40922437	41009658	+	7022	804
15138at8509	Complete	group3	120149788	120205528	+	8500	1677
60538at8509	Complete	group2	38659650	38721310	+	8438	1654
35559at8509	Complete	group7	58691616	58831091	-	6875	1679
60912at8509	Complete	group4	86875816	87042101	-	8260	1675
44765at8509	Complete	group2	38300604	38382461	+	7848	1701
14097at8509	Complete	group1	238244068	238504869	-	7809	1569
32674at8509	Complete	group7	61656179	61704242	-	7138	1622
4683at8509	Complete	group11	36978160	37293031	-	8916	1658
60219at8509	Complete	group3	86097202	86111655	+	6230	1484
23102at8509	Complete	group5	147576018	147734897	+	8096	1658
45489at8509	Complete	group1	88011927	88077385	+	8139	1627
40467at8509	Complete	group2	145028484	145130175	-	7546	1631
28627at8509	Complete	group3	43850918	43921296	-	7623	1643
34783at8509	Complete	group10	89418654	89608365	-	8235	1649
49341at8509	Complete	group7	101819151	101885643	-	7883	1626
12455at8509	Complete	group4	72934362	73006952	-	8152	1638
52549at8509	Complete	group5	44294667	44349159	+	8565	1640
48458at8509	Complete	group3	43939930	43974526	-	3045	1569
14978at8509	Complete	group9	90431042	90591831	+	8324	800
39104at8509	Complete	group3	64493360	64520678	-	7027	1621
40673at8509	Complete	group1	150978163	151033418	-	6715	1649
48164at8509	Complete	group3	19463086	19490557	+	7444	1591
9839at8509	Complete	group1	208330274	208425585	-	8388	1629
31594at8509	Complete	group9	22547833	22620961	-	7922	1606
52052at8509	Complete	group7	6653771	6691511	+	7386	1581
19868at8509	Complete	group9	28944723	29195457	+	8488	1592
29534at8509	Complete	group2	130337572	130452704	-	6883	1604
32891at8509	Complete	group8	91056289	91100302	-	5467	1556
42898at8509	Complete	group3	18331561	18420526	+	5549	1180
51683at8509	Complete	group6	86073444	86377940	-	6474	1611
40288at8509	Complete	group1	65398111	65493519	+	6826	1571
54956at8509	Complete	group2	6984983	7091246	+	7761	1572
34551at8509	Complete	group4	56139996	56312679	-	7975	1609
34984at8509	Complete	group1	188774656	188810577	+	7080	1601
11829at8509	Complete	group2	148645498	148723876	-	8227	1611
31150at8509	Complete	group1	200705764	200786976	-	8085	1610
40039at8509	Complete	group13	15570132	15619949	-	7582	1582
31721at8509	Complete	group12	28705915	28710799	+	7702	1582
32813at8509	Complete	group5	37443613	37465668	-	8339	1498
59660at8509	Complete	group4	108400157	108432104	-	7220	1577
22126at8509	Complete	group11	3672693	3990017	+	7438	1609
22665at8509	Complete	group9	44919734	44969328	+	8336	1604
51587at8509	Complete	group2	171552512	171690801	+	7328	1529
12346at8509	Complete	group1	45967313	46090791	-	7699	1600
49746at8509	Complete	group7	107659053	107724463	-	4365	1599
41316at8509	Complete	group3	82019962	82041542	-	6627	1557
18507at8509	Complete	group10	69363245	69378502	-	7495	1599
38066at8509	Complete	group8	99913589	100084822	+	5689	1532
51535at8509	Complete	group3	144217422	144222201	+	7004	1585
28797at8509	Complete	group3	102643892	102661798	-	5075	1608
2478at8509	Complete	group1	162858616	162929032	+	7888	1529
53719at8509	Complete	group3	28774476	28789781	+	5066	1381
44406at8509	Complete	group1	52109334	52161510	+	7022	1595
50026at8509	Complete	group12	60108916	60146414	+	7713	1582
17424at8509	Complete	group10	32840415	32913908	-	8032	1585
18036at8509	Complete	group9	18314388	18343867	-	7725	1545
59432at8509	Complete	group9	104713424	104819942	-	6850	823
54551at8509	Complete	group8	115285207	115334746	+	7700	1093
27825at8509	Complete	group6	62140434	62201207	-	6819	1479
58121at8509	Complete	group3	40700553	40726789	+	6312	1619
26607at8509	Complete	group9	7377473	7439172	+	7763	1573
38766at8509	Complete	group7	15009172	15078820	+	7315	1569
19897at8509	Complete	group5	14026272	14247568	-	7998	1574
22121at8509	Complete	group4	69482854	69620515	-	7217	1572
38064at8509	Complete	group11	55118846	55182643	-	7952	1565
57892at8509	Complete	group3	28632569	28705181	-	5779	1384
13764at8509	Complete	group5	136199945	136245604	+	6715	1560
41595at8509	Complete	group2	54824728	54868441	-	7344	1549
25132at8509	Complete	group8	100705576	100881545	+	7019	1430
50079at8509	Complete	group5	99430128	99531212	-	7793	1557
60295at8509	Complete	group3	188046575	188070411	+	7717	1471
39275at8509	Complete	group7	59792983	59834928	+	7546	1552
45066at8509	Complete	group8	49954434	49969822	+	3034	1343
26164at8509	Complete	group9	43672430	43705307	-	6487	1521
34937at8509	Complete	group11	2333731	2754482	-	7903	1563
53920at8509	Complete	group7	73321761	73377751	-	7573	1535
14613at8509	Complete	group1	222849460	222918327	+	7373	1521
52868at8509	Complete	group5	178069980	178326157	-	7266	1535
41901at8509	Complete	group2	55917160	55921777	-	4293	1552
33424at8509	Complete	group9	16190071	16220009	-	5423	1537
49142at8509	Complete	group5	64379284	64430808	+	6954	1509
7765at8509	Complete	group2	55744160	55904398	+	7657	1424
28938at8509	Complete	group9	29347409	29371010	+	7360	1523
21447at8509	Complete	group9	8783237	8837470	+	7141	1470
39546at8509	Complete	group3	191707355	191743127	+	6226	1492
