Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
20022at8509	Single	group5	42233445	42255721	+	5204	985	0.9591	1.0	0	20022at8509_8520_0:00132d	42233446_42233560_+|42245576_42245932_+|42247177_42247325_+|42247996_42248146_+|42249369_42249548_+|42250255_42250569_+|42250923_42251060_+|42251418_42251672_+|42252688_42252823_+|42253178_42253335_+|42253505_42253668_+|42254575_42254656_+|42254838_42255724_+
27996at8509	Single	group1	243067793	243070874	+	5205	1024	0.9659	0.9980544747081712	0	27996at8509_103944_0:001c70	243067794_243070877_+
32198at8509	Single	group3	125898600	125906143	-	3384	952	0.6911	1.0	0	32198at8509_103695_0:002ac2	125906056_125906143_-|125905092_125905156_-|125904360_125904481_-|125904190_125904258_-|125903884_125903949_-|125903434_125903628_-|125902764_125902857_-|125902549_125902677_-|125902427_125902473_-|125901606_125901752_-|125901024_125901224_-|125900034_125900574_-|125898598_125899806_-
32264at8509	Single	group10	95089691	95128892	-	4574	1043	0.8542	1.0	0	32264at8509_146911_0:00198a	95128816_95128892_-|95124739_95124837_-|95123545_95123668_-|95121429_95121585_-|95117226_95117315_-|95116721_95116810_-|95115154_95115232_-|95113484_95113609_-|95111930_95111998_-|95110413_95110621_-|95108255_95108392_-|95105903_95106625_-|95103637_95103806_-|95102946_95103021_-|95101312_95101487_-|95100427_95100585_-|95098877_95098936_-|95095932_95096091_-|95094588_95094678_-|95092065_95092139_-|95091333_95091471_-|95089689_95089772_-
37698at8509	Single	group4	79792199	79842669	-	3123	991	0.6304	0.9883268482490273	0	37698at8509_884348_0:0004d2	79841597_79842669_-|79834491_79834632_-|79831281_79831475_-|79829314_79829435_-|79827118_79827322_-|79821558_79821708_-|79820238_79820348_-|79818688_79818822_-|79813353_79813471_-|79811675_79811799_-|79808908_79808962_-|79798851_79798960_-|79794375_79794540_-|79792411_79792646_-|79792200_79792266_-
46607at8509	Single	group2	157455869	157516070	-	4436	1030	0.85	1.0	0	46607at8509_103695_0:00390a	157516007_157516070_-|157515036_157515241_-|157511805_157511891_-|157511423_157511536_-|157510602_157510733_-|157509848_157509940_-|157506954_157507046_-|157505594_157505705_-|157503178_157503210_-|157500877_157500938_-|157499825_157499909_-|157499535_157499692_-|157498230_157498360_-|157496079_157496132_-|157482917_157482971_-|157482111_157482140_-|157480293_157480449_-|157477811_157477843_-|157473837_157473978_-|157472933_157473061_-|157465199_157465349_-|157463618_157463729_-|157462254_157462342_-|157460973_157461095_-|157459610_157459735_-|157459249_157459437_-|157458343_157458525_-|157456915_157456980_-|157455867_157455953_-
22439at8509	Single	group5	124634410	124732045	+	5010	1024	0.9143	1.0	0	22439at8509_481883_0:002a7f	124634411_124634510_+|124640418_124640535_+|124650666_124650726_+|124657926_124657988_+|124659340_124659441_+|124672232_124672322_+|124674833_124674952_+|124678109_124678197_+|124679108_124679325_+|124685466_124685597_+|124687414_124687569_+|124688937_124689113_+|124689819_124689959_+|124690078_124690158_+|124691694_124691752_+|124697034_124697054_+|124709437_124709601_+|124730859_124732048_+
48981at8509	Single	group1	163477615	163537461	-	4298	989	0.8208	1.0	0	48981at8509_103944_0:000166	163537270_163537461_-|163530493_163530630_-|163529298_163529427_-|163525583_163525740_-|163523640_163523975_-|163521776_163521904_-|163521143_163521319_-|163508263_163508435_-|163507887_163508182_-|163507674_163507772_-|163500640_163500780_-|163499636_163499697_-|163499279_163499462_-|163498271_163498380_-|163497525_163497672_-|163493892_163494031_-|163480262_163480467_-|163478244_163478403_-|163477613_163477681_-
29619at8509	Single	group2	66311776	66347376	+	4563	946	0.8505	1.0	0	29619at8509_103944_0:001d46	66311777_66311815_+|66312394_66312529_+|66313060_66313165_+|66321735_66321786_+|66323018_66323119_+|66324232_66324405_+|66325400_66325543_+|66326062_66326230_+|66328886_66328972_+|66329635_66329811_+|66330133_66330240_+|66331124_66331294_+|66333558_66333800_+|66334487_66334609_+|66338271_66338381_+|66338815_66338985_+|66340001_66340225_+|66341020_66341139_+|66344810_66344923_+|66345479_66345646_+|66346248_66346457_+|66346631_66346677_+|66347287_66347379_+
51256at8509	Single	group8	46745783	46792997	-	5033	1002	0.9446	1.0	0	51256at8509_103944_0:000491	46792939_46792997_-|46787424_46787542_-|46785153_46785280_-|46778326_46778417_-|46777043_46777254_-|46775931_46776191_-|46774372_46774602_-|46772678_46772812_-|46770120_46770269_-|46768618_46768765_-|46767318_46767468_-|46765875_46766171_-|46765621_46765761_-|46761801_46761923_-|46760186_46760260_-|46759895_46760059_-|46759306_46759410_-|46759026_46759217_-|46752697_46752783_-|46752220_46752330_-|46745781_46745867_-
31023at8509	Single	group9	59554390	59611384	+	4696	953	0.8674	1.0	0	31023at8509_103944_0:002809	59554391_59554440_+|59568122_59568181_+|59568265_59568409_+|59569251_59569438_+|59572169_59572212_+|59577095_59577177_+|59578442_59578494_+|59579131_59579327_+|59582581_59582738_+|59583855_59584267_+|59585335_59585387_+|59586324_59586446_+|59594419_59594517_+|59596190_59596271_+|59597101_59597185_+|59601725_59601905_+|59603310_59603447_+|59604732_59604847_+|59607857_59608018_+|59608749_59608906_+|59609004_59609181_+|59610027_59610133_+|59611192_59611387_+
37637at8509	Single	group5	135466826	135506009	-	3904	1013	0.7303	1.0	0	37637at8509_470340_0:000140	135505150_135506009_-|135497741_135497879_-|135493954_135494085_-|135493071_135493191_-|135490253_135490407_-|135489263_135489376_-|135485765_135485896_-|135482424_135482555_-|135480427_135480587_-|135478466_135478554_-|135477511_135477694_-|135475377_135475533_-|135473817_135474001_-|135470990_135471151_-|135469140_135469280_-|135467980_135468061_-|135466824_135466955_-
28998at8509	Single	group9	17843793	17903109	+	4940	1009	0.9229	1.0	0	28998at8509_103944_0:002c0d	17843794_17844598_+|17870770_17870950_+|17882109_17882257_+|17883363_17883538_+|17886595_17886835_+|17888780_17888902_+|17898462_17898612_+|17899918_17900012_+|17901293_17902039_+|17902718_17903112_+
33936at8509	Single	group3	32453868	32508409	+	5077	999	0.967	1.0	0	33936at8509_499056_0:002fe9	32453869_32453921_+|32455823_32456141_+|32458814_32458910_+|32460890_32460997_+|32461461_32461511_+|32470498_32470565_+|32478700_32478834_+|32481559_32481612_+|32483178_32483282_+|32483577_32483663_+|32484480_32484593_+|32484719_32484799_+|32485854_32485928_+|32486023_32486094_+|32487793_32487892_+|32488059_32488189_+|32489450_32489522_+|32489819_32489891_+|32491693_32491808_+|32493760_32493824_+|32494730_32494806_+|32498148_32498313_+|32498658_32498810_+|32498891_32498999_+|32501358_32501437_+|32501809_32501949_+|32502543_32502659_+|32503615_32503708_+|32504283_32504393_+|32508345_32508412_+
16699at8509	Single	group8	14064469	14132505	+	4679	1017	0.8661	1.0	0	16699at8509_103695_0:00302e	14064470_14064544_+|14093754_14093851_+|14095243_14095324_+|14099826_14099944_+|14100630_14100788_+|14101641_14101803_+|14103384_14103516_+|14104351_14104405_+|14105720_14105874_+|14110268_14110485_+|14112097_14112164_+|14113945_14114098_+|14114227_14114331_+|14119308_14119600_+|14120680_14120818_+|14121324_14121468_+|14122801_14122917_+|14126383_14126549_+|14127444_14127705_+|14128343_14128496_+|14130050_14130093_+|14131140_14131187_+|14131681_14131723_+|14132439_14132505_+
33539at8509	Single	group7	56872567	56903946	-	3264	877	0.6257	1.0	0	33539at8509_884348_0:00044e	56902985_56903946_-|56899640_56899827_-|56898668_56898805_-|56896290_56896490_-|56895435_56895581_-|56890275_56890463_-|56887945_56888105_-|56886215_56886319_-|56885681_56885799_-|56884833_56885013_-|56883157_56883226_-|56881259_56881448_-|56879904_56879982_-|56878624_56878846_-|56872568_56872662_-
35342at8509	Single	group9	81766766	81831381	+	4506	1005	0.8699	0.9951124144672532	0	35342at8509_80427_0:00433f	81766767_81766808_+|81798661_81798724_+|81799372_81799526_+|81800543_81800599_+|81802160_81802240_+|81803866_81803942_+|81804228_81804289_+|81805827_81805967_+|81806734_81806791_+|81818857_81818932_+|81820298_81820432_+|81821017_81821114_+|81821744_81821816_+|81822543_81822726_+|81823394_81823482_+|81824362_81824478_+|81824636_81824737_+|81825025_81825219_+|81826286_81826433_+|81826605_81826691_+|81826982_81827089_+|81827560_81827696_+|81827921_81828031_+|81828217_81828275_+|81828938_81829031_+|81829505_81829605_+|81829755_81829860_+|81830707_81830830_+|81831083_81831144_+|81831268_81831381_+
37077at8509	Single	group2	184949952	185002389	+	4914	1006	0.9118	1.0	0	37077at8509_103944_0:0021c5	184949953_184950007_+|184955566_184955784_+|184957156_184957293_+|184958473_184958798_+|184967862_184968041_+|184974053_184974208_+|184974814_184974939_+|184975565_184975762_+|184976968_184977105_+|184979027_184979142_+|184980058_184980098_+|184981289_184981409_+|184982397_184982577_+|184986934_184987057_+|184987287_184987527_+|184990518_184990575_+|184991703_184991784_+|184992967_184993119_+|184994301_184994422_+|184995698_184995813_+|185002185_185002392_+
10280at8509	Single	group3	126004043	126015704	+	4705	1008	0.8637	0.9980430528375733	0	10280at8509_61221_0:002884	126004044_126004169_+|126004722_126004837_+|126005060_126005258_+|126005393_126005473_+|126005929_126006108_+|126006206_126006304_+|126006430_126006543_+|126006900_126006971_+|126007063_126007182_+|126007341_126007408_+|126007648_126007753_+|126008228_126008308_+|126008841_126008932_+|126009080_126009174_+|126009854_126009900_+|126010087_126010167_+|126010511_126010616_+|126010980_126011097_+|126011476_126011589_+|126011679_126011755_+|126012409_126012477_+|126012603_126012687_+|126012867_126013026_+|126013273_126013356_+|126013449_126013542_+|126014084_126014139_+|126014250_126014385_+|126014969_126015039_+|126015137_126015234_+|126015590_126015704_+
15444at8509	Single	group10	68706594	68729297	-	3984	1006	0.7091	0.9882583170254403	0	15444at8509_103695_0:001133	68728581_68729297_-|68716009_68716519_-|68713432_68713691_-|68710266_68711409_-|68706592_68706995_-
16715at8509	Single	group9	96119588	96255517	-	4719	950	0.8581	1.0	0	16715at8509_460621_0:004428	96255454_96255517_-|96176273_96176435_-|96172312_96172473_-|96170850_96170917_-|96168628_96168773_-|96164061_96164195_-|96162217_96162341_-|96156739_96156806_-|96154755_96154918_-|96154229_96154364_-|96151134_96151268_-|96146782_96146929_-|96145745_96145809_-|96142032_96142177_-|96139361_96139489_-|96138406_96138582_-|96134151_96134555_-|96132598_96132722_-|96129787_96129869_-|96127431_96127540_-|96122565_96122661_-|96121654_96121821_-|96119586_96119674_-
53527at8509	Single	group2	169031555	169163880	-	5091	1013	0.9853	1.0	0	53527at8509_35019_0:002b25	169163644_169163880_-|169112381_169112511_-|169082854_169082972_-|169079907_169080066_-|169077863_169078007_-|169075681_169075755_-|169074704_169074792_-|169074384_169074541_-|169068212_169068330_-|169063052_169063264_-|169061061_169061278_-|169059472_169059639_-|169057037_169057210_-|169054450_169054540_-|169051931_169052128_-|169051659_169051812_-|169050534_169050652_-|169048970_169049035_-|169046569_169046585_-|169040654_169040780_-|169040135_169040239_-|169037084_169037131_-|169034044_169034094_-|169031553_169031639_-
12842at8509	Single	group9	77754733	77803593	-	5232	1018	0.9785	1.0	0	12842at8509_103944_0:00329d	77803372_77803593_-|77799529_77799707_-|77798971_77799058_-|77798167_77798246_-|77797560_77797622_-|77796668_77796722_-|77795630_77795770_-|77794003_77794077_-|77792119_77792220_-|77789128_77789245_-|77787792_77787831_-|77787121_77787167_-|77784315_77784368_-|77781437_77781534_-|77780557_77780641_-|77779425_77779525_-|77779145_77779260_-|77777221_77777321_-|77772435_77772524_-|77771949_77772153_-|77770838_77770946_-|77768076_77768141_-|77766382_77766507_-|77761853_77761999_-|77761344_77761382_-|77759186_77759213_-|77758691_77758737_-|77756616_77756762_-|77755799_77755879_-|77754731_77754946_-
22402at8509	Single	group1	124004922	124036721	-	4911	1004	0.9314	1.0	0	22402at8509_146911_0:002298	124035927_124036721_-|124004920_124007190_-
32396at8509	Single	group3	118648836	118664601	+	3303	1006	0.6602	0.9960822722820764	0	32396at8509_933632_0:003adb	118648837_118649083_+|118652151_118652582_+|118654975_118655169_+|118655613_118655806_+|118656746_118656934_+|118657032_118657154_+|118657413_118657479_+|118657791_118657972_+|118659190_118659296_+|118660932_118661116_+|118662153_118662852_+|118663550_118663681_+|118664379_118664604_+
59918at8509	Single	group3	65391163	65406478	+	4155	985	0.819	1.0	0	59918at8509_80427_0:0039a8	65391164_65391322_+|65391775_65391862_+|65392232_65392296_+|65392625_65392792_+|65395174_65395195_+|65396449_65396929_+|65397526_65397575_+|65398993_65399099_+|65400162_65400311_+|65400751_65400860_+|65401145_65401302_+|65402029_65402120_+|65402677_65402840_+|65403030_65403210_+|65403713_65403837_+|65403982_65404152_+|65404783_65405094_+|65405283_65405421_+|65405852_65406010_+|65406383_65406481_+
7005at8509	Single	group10	30468979	30535254	+	4995	1009	0.8997	1.0	0	7005at8509_499056_0:003696	30468980_30469106_+|30472829_30472960_+|30482797_30482996_+|30485047_30485225_+|30486904_30487134_+|30487579_30487781_+|30490913_30491035_+|30500064_30500186_+|30506450_30506575_+|30507621_30507757_+|30509137_30509285_+|30510251_30510355_+|30511706_30511929_+|30514760_30514927_+|30515332_30515487_+|30516396_30516512_+|30517048_30517173_+|30520346_30520487_+|30529031_30529195_+|30535117_30535257_+
30996at8509	Single	group2	55611171	55639421	+	4190	1016	0.8088	1.0	0	30996at8509_103695_0:003ca3	55611172_55611265_+|55614346_55614394_+|55617062_55617162_+|55619064_55619149_+|55619517_55619591_+|55622266_55622335_+|55622413_55622541_+|55623209_55623270_+|55623434_55623520_+|55624469_55624543_+|55624698_55624775_+|55625055_55625193_+|55625458_55625612_+|55625829_55625907_+|55628445_55628570_+|55628814_55628895_+|55634439_55634536_+|55634735_55634860_+|55635903_55636058_+|55636364_55636463_+|55636595_55636697_+|55636992_55637069_+|55637311_55637437_+|55637598_55637698_+|55637781_55637837_+|55637927_55638113_+|55638437_55638519_+|55638634_55638798_+|55638894_55638953_+|55639068_55639168_+|55639397_55639424_+
32982at8509	Single	group1	79030841	79074602	+	4247	1008	0.8176	1.0	0	32982at8509_171643_0:002b35	79030842_79030942_+|79032236_79032391_+|79033265_79033343_+|79034215_79034238_+|79034856_79034909_+|79037623_79037772_+|79039063_79039126_+|79049767_79049810_+|79050580_79050705_+|79054740_79054888_+|79055251_79055380_+|79056826_79057500_+|79060487_79060668_+|79061681_79061849_+|79065029_79065164_+|79066024_79066185_+|79067250_79067408_+|79069289_79069494_+|79070898_79070981_+|79073856_79073946_+|79074505_79074605_+
59950at8509	Single	group5	51051854	51175809	+	4707	958	0.9226	1.0	0	59950at8509_499056_0:000d1e	51051855_51051957_+|51052473_51052629_+|51076754_51076864_+|51078207_51078284_+|51097361_51097510_+|51099415_51099570_+|51100086_51100578_+|51101374_51102089_+|51102870_51103014_+|51134250_51134458_+|51135606_51135720_+|51136113_51136221_+|51136364_51136511_+|51173926_51174157_+|51175658_51175812_+
24526at8509	Single	group7	37995904	38024678	+	4849	1018	0.9205	1.0	0	24526at8509_103695_0:000c0f	37995905_37996012_+|37998307_37998398_+|37999838_38000009_+|38000903_38001025_+|38002201_38002262_+|38003097_38003211_+|38004195_38004302_+|38004794_38004927_+|38006423_38006516_+|38008454_38008552_+|38008978_38009114_+|38010073_38010197_+|38011187_38011337_+|38012093_38012189_+|38012941_38013057_+|38013598_38013699_+|38014069_38014143_+|38015250_38015366_+|38015633_38015766_+|38016887_38016935_+|38017876_38017972_+|38018646_38018756_+|38019508_38019680_+|38021259_38021378_+|38022141_38022239_+|38022766_38022839_+|38023613_38023696_+|38024591_38024681_+
51954at8509	Single	group3	103807471	103824978	-	4102	930	0.8017	0.9980372914622179	0	51954at8509_176946_0:003443	103824936_103824978_-|103824135_103824237_-|103823287_103823341_-|103822627_103822718_-|103821760_103821896_-|103821041_103821204_-|103815252_103815437_-|103814509_103814685_-|103814009_103814104_-|103813711_103813761_-|103813307_103813456_-|103812400_103812510_-|103812079_103812228_-|103810862_103810999_-|103810301_103810420_-|103809682_103809814_-|103809168_103809283_-|103808540_103808748_-|103807472_103808291_-
2020at8509	Single	group2	105334492	105378688	+	4940	1016	0.9106	1.0	0	2020at8509_103695_0:002219	105334493_105334699_+|105335863_105336054_+|105338071_105338173_+|105339191_105339306_+|105339809_105339963_+|105340816_105340962_+|105348062_105348152_+|105351406_105351585_+|105352516_105352644_+|105353077_105353256_+|105355174_105355326_+|105357298_105357400_+|105359577_105359705_+|105364307_105364457_+|105366546_105366673_+|105371431_105371609_+|105372437_105372508_+|105373592_105373717_+|105374674_105374746_+|105375785_105375948_+|105377986_105378140_+|105378568_105378691_+
29666at8509	Single	group9	90530374	90591831	+	4772	997	0.9057	1.0	0	29666at8509_103695_0:002a5c	90530375_90530476_+|90535002_90535140_+|90536186_90536320_+|90539828_90540011_+|90540651_90540679_+|90543510_90543555_+|90543968_90544011_+|90545540_90545605_+|90551415_90551474_+|90552099_90552155_+|90556107_90556169_+|90559940_90560041_+|90562765_90562830_+|90566289_90566472_+|90568711_90568769_+|90570074_90570145_+|90571216_90571399_+|90572084_90572142_+|90573399_90573470_+|90574327_90574510_+|90575314_90575372_+|90576404_90576490_+|90577332_90577430_+|90578082_90578147_+|90579127_90579310_+|90581348_90581406_+|90582828_90582938_+|90586336_90586416_+|90588297_90588480_+|90590251_90590279_+|90590887_90590955_+|90591315_90591359_+|90591776_90591834_+
1883at8509	Single	group7	19063360	19129999	-	5409	981	0.9528	1.0	0	1883at8509_35019_0:001247	19129897_19129999_-|19125835_19125957_-|19122605_19122730_-|19121208_19121342_-|19117082_19117207_-|19115342_19115458_-|19113075_19113164_-|19111169_19111285_-|19107598_19107720_-|19105593_19105709_-|19104102_19104224_-|19103479_19103589_-|19100314_19100400_-|19099086_19099190_-|19098616_19098771_-|19098053_19098256_-|19091725_19091895_-|19086931_19087098_-|19086212_19086373_-|19083086_19083283_-|19082001_19082153_-|19064728_19064807_-|19063358_19063510_-
2452at8509	Single	group1	60996272	61041175	-	5265	930	0.9774	1.0	0	2452at8509_884348_0:0029de	61040947_61041175_-|61036804_61036975_-|61036491_61036620_-|61033240_61033344_-|61030825_61030891_-|61029807_61030011_-|61027512_61027695_-|61026053_61026197_-|61023321_61023454_-|61022588_61022695_-|61021408_61021605_-|61019859_61020010_-|61007398_61007530_-|61004333_61004419_-|61003232_61003393_-|61001317_61001498_-|61000188_61000380_-|60998767_60998845_-|60998429_60998542_-|60997454_60997554_-|60996270_60996410_-
43255at8509	Single	group1	38775370	38801016	-	4683	1015	0.9229	1.0	0	43255at8509_103944_0:0035eb	38800958_38801016_-|38799527_38799732_-|38797879_38797944_-|38796816_38796983_-|38796523_38796689_-|38796226_38796426_-|38791225_38791409_-|38790566_38790758_-|38790246_38790394_-|38788713_38788917_-|38788088_38788227_-|38785403_38785604_-|38784009_38784194_-|38782776_38782950_-|38778609_38778772_-|38777622_38777830_-|38777281_38777418_-|38776059_38776194_-|38775368_38775490_-
50509at8509	Single	group4	85939133	85992050	+	4025	1008	0.7377	1.0	0	50509at8509_103695_0:0042b8	85939134_85939242_+|85940694_85940826_+|85942793_85942993_+|85947196_85947355_+|85948233_85948343_+|85948563_85948583_+|85949845_85949865_+|85949960_85950004_+|85951417_85951470_+|85952382_85952426_+|85952520_85952546_+|85956265_85956291_+|85956752_85956796_+|85957187_85957240_+|85957480_85957542_+|85958247_85958309_+|85960612_85960665_+|85960751_85960786_+|85961179_85961241_+|85969094_85969156_+|85973524_85973586_+|85974445_85974507_+|85976628_85976678_+|85976772_85976807_+|85977750_85977812_+|85979491_85979556_+|85980206_85980241_+|85981922_85981958_+|85982500_85982508_+|85986217_85986350_+|85987077_85987177_+|85988498_85988681_+|85989482_85989638_+|85990410_85990439_+|85991446_85992053_+
58910at8509	Single	group4	37984665	38019699	-	4760	1021	0.8915	1.0	0	58910at8509_28377_0:002e76	38019283_38019699_-|38016248_38016385_-|38013398_38013478_-|38009242_38009272_-|38007715_38007737_-|38003528_38003602_-|38003327_38003437_-|38002919_38003039_-|38001019_38001043_-|37999956_38000252_-|37998646_37998754_-|37997902_37997966_-|37997635_37997799_-|37996530_37996638_-|37995941_37996091_-|37994500_37994633_-|37994009_37994123_-|37993768_37993859_-|37993479_37993595_-|37991841_37991978_-|37989475_37989570_-|37988389_37988475_-|37988197_37988293_-|37988023_37988084_-|37986897_37987025_-|37984663_37984755_-
17336at8509	Single	group1	119521045	119664948	-	4464	1015	0.8201	1.0	0	17336at8509_61221_0:002bfc	119664917_119664948_-|119642358_119642457_-|119633493_119633657_-|119632151_119632224_-|119603185_119603249_-|119594080_119594198_-|119592720_119592809_-|119590798_119590977_-|119576845_119576991_-|119569883_119569985_-|119554807_119554883_-|119553370_119553461_-|119549447_119549554_-|119547543_119547663_-|119545736_119545869_-|119543898_119544023_-|119542245_119542416_-|119538214_119538400_-|119536006_119536139_-|119530588_119530711_-|119530138_119530250_-|119528564_119528689_-|119527216_119527315_-|119526144_119526246_-|119524141_119524295_-|119521325_119521404_-|119521043_119521066_-
60818at8509	Single	group3	186715144	186744263	+	4114	988	0.808	1.0	0	60818at8509_103695_0:001488	186715145_186715747_+|186717275_186717359_+|186718035_186718189_+|186718625_186718717_+|186719857_186720014_+|186721802_186721834_+|186722736_186722862_+|186723609_186723889_+|186734359_186734559_+|186734997_186735122_+|186737401_186737502_+|186738141_186738284_+|186738752_186738880_+|186739144_186739304_+|186739859_186740049_+|186740429_186740522_+|186741923_186742019_+|186744062_186744266_+
21741at8509	Single	group1	139466005	139521397	-	4042	1017	0.8158	1.0	0	21741at8509_176946_0:002869	139521343_139521397_-|139497178_139497308_-|139494794_139494925_-|139491695_139491809_-|139490889_139491056_-|139477999_139478114_-|139477705_139477809_-|139476599_139476761_-|139473821_139474008_-|139472969_139473130_-|139472287_139472397_-|139470883_139470990_-|139467676_139467787_-|139466003_139467283_-
47198at8509	Single	group5	18998477	19086286	-	5017	1006	0.9645	1.0	0	47198at8509_103695_0:000120	19086170_19086286_-|19040194_19040277_-|19038267_19038347_-|19036668_19036744_-|19029882_19029965_-|19027352_19027504_-|19025337_19025445_-|19023271_19023347_-|19020035_19020128_-|19018939_19019013_-|19017409_19017519_-|19015932_19016081_-|19014792_19014893_-|19013779_19014040_-|19013621_19013689_-|19012346_19012470_-|19011412_19011614_-|19010467_19010701_-|19009442_19009510_-|19008695_19008775_-|19008215_19008344_-|19005102_19005262_-|19004325_19004426_-|19001504_19001593_-|19000004_19000115_-|18998475_18998566_-
55299at8509	Single	group5	126126544	126381202	+	5024	1000	0.9961	1.0	0	55299at8509_8673_0:0005c8	126126545_126126702_+|126149007_126149254_+|126155303_126155514_+|126299532_126299645_+|126305684_126305826_+|126314329_126314471_+|126325475_126325638_+|126334306_126334512_+|126343386_126343532_+|126343819_126343908_+|126347601_126347749_+|126348836_126348976_+|126350646_126350746_+|126358106_126358289_+|126372409_126372643_+|126372909_126373115_+|126374255_126374352_+|126380614_126380736_+|126381025_126381205_+
30303at8509	Single	group1	52514510	52583383	+	4980	1004	0.9318	1.0	0	30303at8509_176946_0:001383	52514511_52514673_+|52526869_52527657_+|52531445_52531579_+|52536409_52536499_+|52538084_52538188_+|52540877_52541082_+|52542676_52542887_+|52554005_52554250_+|52565956_52566068_+|52568571_52568633_+|52568983_52569051_+|52571580_52571642_+|52571724_52571804_+|52572407_52572628_+|52573246_52573334_+|52574225_52574328_+|52579435_52579578_+|52583246_52583386_+
45297at8509	Single	group8	4881259	4922091	+	4717	1009	0.918	1.0	0	45297at8509_176946_0:00002e	4881260_4881298_+|4883501_4883581_+|4899367_4899477_+|4901084_4901171_+|4902921_4903057_+|4904087_4904212_+|4906381_4906575_+|4909297_4909443_+|4910200_4910322_+|4910991_4911138_+|4911867_4912041_+|4912216_4912414_+|4912585_4912855_+|4914350_4914471_+|4916158_4916312_+|4917776_4917881_+|4918274_4918370_+|4918891_4919291_+|4921086_4921245_+|4921940_4922094_+
17644at8509	Single	group2	181566943	181616977	-	4787	1003	0.8893	1.0	0	17644at8509_103695_0:0013e8	181616925_181616977_-|181616084_181616117_-|181613469_181613666_-|181600570_181600728_-|181597480_181597560_-|181597147_181597203_-|181595043_181595079_-|181594082_181594341_-|181592078_181592426_-|181591032_181591090_-|181590031_181590196_-|181589793_181589954_-|181588081_181588286_-|181586563_181586663_-|181585504_181585685_-|181584313_181584398_-|181577665_181577798_-|181577165_181577270_-|181570172_181570280_-|181569123_181569253_-|181567934_181568097_-|181566941_181567133_-
53278at8509	Single	group4	72584433	72617055	+	4380	487	0.8556	1.0	0	53278at8509_499056_0:000408	72584434_72584729_+|72586655_72586754_+|72589635_72589770_+|72591364_72591437_+|72593425_72593470_+|72594065_72594105_+|72595469_72595544_+|72596733_72597210_+|72597911_72598042_+|72608043_72608377_+|72608610_72608709_+|72609198_72609333_+|72610018_72610146_+|72612335_72612405_+|72614460_72614571_+|72615794_72616319_+|72616881_72617058_+
13074at8509	Single	group2	33207479	33229444	-	4508	996	0.8632	1.0	0	13074at8509_176946_0:00311f	33229234_33229444_-|33227392_33227886_-|33226008_33226182_-|33221820_33221908_-|33219821_33220013_-|33219242_33219323_-|33217794_33217948_-|33217490_33217598_-|33217218_33217399_-|33216263_33216437_-|33215451_33215681_-|33213795_33213980_-|33212885_33213073_-|33212092_33212199_-|33209707_33209913_-|33208448_33208538_-|33207477_33207601_-
17578at8509	Single	group7	56932816	56969608	+	5045	438	0.9544	1.0	0	17578at8509_8665_0:0019aa	56932817_56933279_+|56941871_56942073_+|56943144_56943714_+|56946013_56946627_+|56947029_56947231_+|56948579_56949071_+|56958257_56958299_+|56961303_56961358_+|56962839_56962894_+|56963949_56964075_+|56968694_56968840_+|56969565_56969611_+
31066at8509	Single	group4	44240329	44274957	-	4280	1000	0.821	1.0	0	31066at8509_176946_0:0004c2	44274499_44274957_-|44270862_44271018_-|44269159_44269320_-|44264596_44264679_-|44256846_44257069_-|44254546_44254756_-|44250832_44251049_-|44249218_44249334_-|44246482_44246605_-|44246148_44246387_-|44244794_44245050_-|44244080_44244229_-|44243063_44243224_-|44241568_44241758_-|44240718_44240811_-|44240327_44240512_-
32203at8509	Single	group10	62905248	62941117	-	4633	975	0.9078	1.0	0	32203at8509_103944_0:001f90	62941010_62941117_-|62940012_62940218_-|62939184_62939412_-|62938274_62938419_-|62931768_62931852_-|62928444_62928636_-|62927357_62927497_-|62926759_62926899_-|62926019_62926142_-|62923991_62924080_-|62919768_62919947_-|62918425_62918535_-|62917680_62917799_-|62915977_62916186_-|62915100_62915281_-|62914084_62914249_-|62913763_62913924_-|62911939_62912107_-|62911059_62911139_-|62909315_62909387_-|62905246_62905357_-
35854at8509	Single	group8	72388244	72436770	-	4292	1004	0.8141	1.0	0	35854at8509_103944_0:0023bb	72436715_72436770_-|72435981_72436149_-|72429030_72429164_-|72427950_72428056_-|72427642_72427732_-|72426309_72426447_-|72424843_72424940_-|72423234_72423380_-|72422983_72423135_-|72414964_72415065_-|72414627_72414707_-|72412804_72412959_-|72412431_72412596_-|72410605_72410801_-|72409570_72409634_-|72409075_72409255_-|72406710_72406784_-|72405929_72406118_-|72405608_72405717_-|72400827_72400913_-|72400264_72400458_-|72391299_72391400_-|72390437_72390531_-|72388242_72388393_-
