Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
35827at8509	Single	scaffold_7	88642159	88730215	-	6898	1703	0.7966	1.0	0	35827at8509_146911_0:00481d	88730178_88730215_-|88684837_88684997_-|88684062_88684164_-|88672434_88672479_-|88665484_88665588_-|88663980_88664087_-|88661688_88661819_-|88656153_88656272_-|88655515_88655651_-|88654130_88654256_-|88651843_88651932_-|88651351_88651533_-|88649400_88649538_-|88647897_88648955_-|88646311_88647588_-|88642157_88643466_-
46228at8509	Single	scaffold_3	267078530	267107811	-	5029	683	0.5962	1.0	0	46228at8509_8520_0:0026ed	267107631_267107811_-|267106889_267107131_-|267106541_267106659_-|267105802_267105930_-|267105545_267105725_-|267105298_267105433_-|267104956_267105059_-|267104631_267104873_-|267102377_267102673_-|267101925_267102082_-|267100960_267101072_-|267100689_267100812_-|267100051_267100260_-|267089126_267089555_-|267085314_267085562_-|267083342_267083578_-|267082897_267083015_-|267082625_267082753_-|267082356_267082533_-|267081765_267081903_-|267081039_267081142_-|267080692_267080955_-|267079668_267080069_-|267079424_267079584_-|267079174_267079307_-|267078528_267078702_-
60774at8509	Single	scaffold_1	226909256	227164013	+	8843	1701	0.922	1.0	0	60774at8509_35670_0:000c43	226909257_226909300_+|226909461_226909521_+|226941260_226941340_+|227020144_227020278_+|227020369_227020413_+|227036106_227036222_+|227044174_227044245_+|227050793_227050828_+|227050928_227050990_+|227053418_227053453_+|227054334_227054375_+|227054639_227054725_+|227056742_227056786_+|227061634_227061696_+|227063614_227063658_+|227064210_227064263_+|227065512_227065578_+|227065722_227065823_+|227076713_227076868_+|227082777_227082869_+|227090100_227090263_+|227090826_227090898_+|227090993_227091099_+|227094750_227094951_+|227096114_227096173_+|227096531_227096593_+|227099000_227099104_+|227104542_227104763_+|227107325_227107486_+|227114026_227114196_+|227114383_227114526_+|227127035_227127160_+|227128562_227128743_+|227129428_227129491_+|227133872_227133946_+|227136385_227136492_+|227145235_227145342_+|227145945_227146016_+|227147306_227147431_+|227154554_227154670_+|227156042_227156203_+|227156295_227156393_+|227156942_227157088_+|227157869_227157985_+|227159292_227159483_+|227161413_227161699_+|227163762_227164016_+
29695at8509	Single	scaffold_1	41280087	41408772	+	8670	1710	0.9802	1.0	0	29695at8509_103944_0:001cc0	41280088_41280265_+|41332101_41332192_+|41334657_41334740_+|41338250_41338345_+|41342055_41342203_+|41354183_41354276_+|41354707_41354907_+|41355426_41355674_+|41357442_41357521_+|41359064_41359230_+|41359322_41359441_+|41362271_41362404_+|41363762_41364004_+|41364700_41364810_+|41367547_41367794_+|41367942_41368047_+|41368538_41368662_+|41370501_41370606_+|41372600_41372748_+|41373073_41373167_+|41373257_41373336_+|41379128_41379220_+|41379643_41379717_+|41381226_41381331_+|41383853_41383989_+|41385408_41385547_+|41385907_41385988_+|41388046_41388262_+|41389183_41389245_+|41398639_41399235_+|41400630_41400727_+|41400839_41400923_+|41401571_41401691_+|41401786_41401903_+|41403985_41404090_+|41404176_41404246_+|41408644_41408775_+
28260at8509	Single	scaffold_2	358665646	358718517	+	8282	1700	0.9336	1.0	0	28260at8509_460621_0:0017e4	358665647_358665695_+|358665882_358665929_+|358673981_358674078_+|358678614_358678678_+|358680920_358681051_+|358683149_358683212_+|358684908_358685034_+|358685642_358685811_+|358686573_358686640_+|358686768_358686835_+|358688000_358688082_+|358689076_358689163_+|358691913_358692003_+|358692124_358692190_+|358692318_358692398_+|358693137_358693237_+|358697166_358697328_+|358697611_358697712_+|358697816_358697862_+|358699346_358699481_+|358700950_358701149_+|358701809_358701935_+|358702906_358703070_+|358703195_358703271_+|358703370_358703448_+|358704662_358704771_+|358704880_358704967_+|358707626_358707718_+|358709460_358709566_+|358709783_358710012_+|358711051_358712077_+|358713318_358713498_+|358713742_358713826_+|358714653_358714886_+|358715302_358715460_+|358716614_358716737_+|358718205_358718343_+|358718446_358718520_+
32430at8509	Single	scaffold_7	62922757	63009326	+	8370	1711	0.9352	1.0	0	32430at8509_103695_0:002102	62922758_62922785_+|62923429_62923521_+|62927034_62927097_+|62933175_62933335_+|62934291_62934461_+|62935981_62936074_+|62944115_62944215_+|62946041_62946104_+|62946752_62946889_+|62950260_62950375_+|62951293_62951555_+|62952621_62952770_+|62956295_62956435_+|62957692_62957779_+|62957905_62958044_+|62961489_62961610_+|62962554_62962783_+|62963861_62963982_+|62969711_62969958_+|62970534_62970693_+|62971049_62971254_+|62971496_62971575_+|62974039_62974205_+|62976046_62976091_+|62977831_62977952_+|62978123_62978240_+|62980985_62981176_+|62992820_62992941_+|62993364_62993470_+|62994215_62994398_+|62999252_62999350_+|62999952_63000119_+|63001615_63001827_+|63006722_63006843_+|63007287_63007369_+|63007453_63007536_+|63008638_63008811_+|63009181_63009329_+
23420at8509	Single	scaffold_5	137573680	137599446	+	8682	1687	0.9749	1.0	0	23420at8509_8673_0:002d27	137573681_137574430_+|137575037_137575200_+|137576948_137577158_+|137577756_137577929_+|137579736_137579857_+|137582819_137582894_+|137583286_137583395_+|137583636_137583727_+|137584050_137584189_+|137586763_137586912_+|137587111_137587192_+|137587277_137587365_+|137587544_137587659_+|137588458_137588596_+|137588678_137588794_+|137589926_137591150_+|137591807_137591844_+|137592434_137592626_+|137594406_137594574_+|137595144_137595285_+|137595511_137595705_+|137596319_137596451_+|137596708_137596921_+|137598092_137598291_+|137599358_137599449_+
25837at8509	Single	scaffold_7	72771373	72838166	+	7510	1708	0.8235	1.0	0	25837at8509_103695_0:000da8	72771374_72771459_+|72772655_72772733_+|72774049_72776877_+|72777491_72777544_+|72777945_72778128_+|72780720_72780998_+|72781305_72781658_+|72785595_72785917_+|72786341_72786478_+|72789763_72789929_+|72835323_72835468_+|72836841_72836918_+|72837113_72837263_+|72837881_72838169_+
17167at8509	Single	scaffold_6	119674633	119714226	+	7032	1682	0.7843	1.0	0	17167at8509_481883_0:003d8c	119674634_119674710_+|119676225_119676429_+|119676634_119676783_+|119676852_119676959_+|119677972_119678057_+|119678178_119678287_+|119679542_119679628_+|119681200_119681302_+|119681396_119681558_+|119681945_119682118_+|119684502_119684624_+|119685051_119685278_+|119686413_119686667_+|119688247_119688438_+|119690887_119691036_+|119691826_119692009_+|119694255_119694337_+|119694431_119694589_+|119695534_119695632_+|119695815_119695967_+|119696171_119696253_+|119696407_119696572_+|119697931_119698155_+|119698269_119698483_+|119699413_119699580_+|119700317_119700452_+|119701184_119701341_+|119702540_119702675_+|119705241_119705348_+|119708231_119708491_+|119709816_119710013_+|119710922_119711039_+|119711696_119711860_+|119714129_119714229_+
44021at8509	Single	scaffold_7	6222487	6245031	+	7055	1684	0.7801	1.0	0	44021at8509_481883_0:0010b5	6222488_6222700_+|6227580_6227705_+|6229020_6229208_+|6229446_6229655_+|6231200_6232266_+|6232415_6232604_+|6232686_6233124_+|6233293_6235016_+|6236182_6236284_+|6238158_6238277_+|6238952_6239060_+|6240410_6240593_+|6242536_6242691_+|6243734_6243826_+|6244187_6244222_+|6244819_6245034_+
52267at8509	Single	scaffold_5	119115031	119247195	+	5325	1677	0.6499	1.0	1	52267at8509_8520_0:001a7a	119115032_119115178_+|119141034_119141126_+|119171391_119171525_+|119172467_119172580_+|119172688_119172770_+|119178728_119178833_+|119181241_119181387_+|119181589_119181738_+|119195650_119195815_+|119197594_119197764_+|119200196_119200327_+|119200475_119200837_+|119213414_119213639_+|119220052_119220185_+|119221241_119221414_+|119224307_119224426_+|119227323_119227509_+|119232119_119233320_+|119234753_119234853_+|119237980_119238108_+|119244976_119245165_+|119246614_119247195_+
36814at8509	Single	scaffold_4	100455919	100469451	+	5698	1651	0.6834	1.0	0	36814at8509_460621_0:000f75	100455920_100457246_+|100457644_100457774_+|100459670_100459858_+|100460003_100460177_+|100460288_100460391_+|100460605_100460762_+|100461046_100461622_+|100461724_100461998_+|100463584_100463835_+|100464047_100464193_+|100465046_100465179_+|100465569_100465678_+|100465756_100466117_+|100466434_100466652_+|100466784_100466946_+|100467202_100467382_+|100467596_100467739_+|100468770_100468902_+|100469143_100469221_+|100469305_100469454_+
40809at8509	Single	scaffold_1	219271072	219378603	+	5904	457	0.699	1.0	0	40809at8509_481883_0:0009f1	219271073_219271334_+|219309629_219309742_+|219311136_219311298_+|219322606_219322865_+|219330363_219333001_+|219333218_219333638_+|219333837_219334043_+|219334883_219335017_+|219340589_219340650_+|219352252_219352402_+|219353795_219354138_+|219369372_219369453_+|219374556_219374668_+|219378391_219378606_+
20190at8509	Single	scaffold_5	199205680	199254714	-	8487	1687	0.9505	1.0	0	20190at8509_103695_0:0015b9	199254535_199254714_-|199251879_199251956_-|199250582_199250704_-|199249273_199249443_-|199248443_199248577_-|199245537_199245642_-|199244036_199244124_-|199241115_199241273_-|199239826_199239945_-|199238580_199238738_-|199237793_199237974_-|199236793_199236955_-|199234686_199234805_-|199232143_199232337_-|199231850_199232031_-|199231543_199231667_-|199229480_199229630_-|199228070_199228184_-|199227313_199227668_-|199226181_199226319_-|199225438_199225617_-|199224028_199224189_-|199219709_199220260_-|199218453_199218596_-|199217920_199218079_-|199216737_199216957_-|199215297_199215707_-|199205678_199205881_-
20652at8509	Single	scaffold_1	124617491	124656715	-	7248	1687	0.8203	1.0	0	20652at8509_146911_0:003beb	124655606_124656715_-|124653241_124653341_-|124648776_124648933_-|124647449_124647569_-|124646251_124646362_-|124644923_124645002_-|124644478_124644541_-|124643063_124643206_-|124642163_124642205_-|124641864_124642077_-|124641662_124641784_-|124640609_124640776_-|124639821_124639935_-|124637453_124637595_-|124633339_124633527_-|124632798_124632891_-|124631298_124631392_-|124629945_124630125_-|124629535_124629639_-|124628112_124628204_-|124626694_124626823_-|124625777_124625913_-|124625083_124625252_-|124624182_124624338_-|124623855_124623964_-|124622061_124622268_-|124621195_124621319_-|124620335_124620452_-|124620156_124620237_-|124619728_124619837_-|124618447_124618572_-|124617489_124617671_-
6535at8509	Single	scaffold_1	430884734	430990227	+	8700	1673	0.9882	1.0	0	6535at8509_28377_0:0036b2	430884735_430884812_+|430919420_430919627_+|430923346_430923614_+|430926436_430926597_+|430928109_430928222_+|430930381_430930554_+|430934035_430934232_+|430935714_430935914_+|430938465_430938617_+|430939745_430939867_+|430941169_430941306_+|430949507_430949671_+|430952219_430952399_+|430953938_430954101_+|430957172_430957297_+|430958592_430958734_+|430960460_430960694_+|430962231_430962353_+|430962448_430962593_+|430963297_430963480_+|430965235_430965427_+|430968523_430968680_+|430971016_430971180_+|430972895_430973002_+|430973134_430973301_+|430980263_430980412_+|430981519_430981650_+|430982489_430982599_+|430982748_430982918_+|430983769_430983990_+|430985528_430985548_+|430989475_430989550_+|430990106_430990230_+
10093at8509	Single	scaffold_1	330090945	330148590	-	7567	1668	0.8493	1.0	0	10093at8509_103695_0:000088	330147952_330148590_-|330145912_330146041_-|330144505_330144720_-|330143733_330143811_-|330143437_330143587_-|330141487_330141592_-|330139695_330139951_-|330137956_330138627_-|330136169_330136420_-|330132429_330132507_-|330131879_330132042_-|330131537_330131793_-|330128408_330128529_-|330120328_330120416_-|330112679_330112771_-|330111894_330112001_-|330109888_330110030_-|330108951_330109124_-|330108511_330108573_-|330107891_330108116_-|330106667_330106810_-|330105869_330105970_-|330104351_330104422_-|330102928_330103116_-|330102402_330102494_-|330102076_330102162_-|330096385_330096563_-|330092877_330092957_-|330090943_330091039_-
42959at8509	Single	scaffold_6	14635511	14699875	+	7572	1670	0.8486	1.0	0	42959at8509_103944_0:0012ea	14635512_14635610_+|14638870_14639010_+|14639740_14639896_+|14641305_14641415_+|14642130_14642326_+|14645376_14645599_+|14647277_14647358_+|14648350_14648437_+|14649973_14650146_+|14651765_14651901_+|14653308_14653400_+|14654529_14654619_+|14655690_14655852_+|14659629_14659821_+|14660462_14660520_+|14661831_14662002_+|14663581_14663674_+|14665080_14665210_+|14667029_14667187_+|14667857_14667996_+|14669367_14669517_+|14669611_14669721_+|14671694_14671812_+|14673821_14674003_+|14676035_14676096_+|14676276_14676427_+|14677747_14677856_+|14678726_14678796_+|14683488_14683687_+|14685494_14685643_+|14687367_14687489_+|14688846_14688940_+|14691814_14691898_+|14693276_14693470_+|14694893_14695054_+|14696565_14696718_+|14698136_14698256_+|14699752_14699878_+
52322at8509	Single	scaffold_3	249379449	249391951	+	7756	1676	0.8847	1.0	0	52322at8509_499056_0:00206f	249379450_249383541_+|249384499_249384632_+|249386393_249386553_+|249390506_249390588_+|249391337_249391954_+
26643at8509	Single	scaffold_1	347392328	347459288	-	8570	1676	0.9675	1.0	0	26643at8509_103944_0:002a86	347457833_347459288_-|347452966_347453099_-|347447681_347447869_-|347445513_347445687_-|347444694_347444797_-|347432761_347432918_-|347431592_347432168_-|347424526_347424800_-|347418821_347419078_-|347417471_347417554_-|347415900_347415997_-|347414187_347414290_-|347412367_347412752_-|347410448_347410672_-|347404871_347405021_-|347402964_347403183_-|347400584_347400715_-|347398013_347398130_-|347395424_347395505_-|347392326_347392472_-
37902at8509	Single	scaffold_2	115448220	115508904	+	8551	1684	0.9579	1.0	0	37902at8509_481883_0:00135e	115448221_115448361_+|115451502_115451599_+|115452498_115452645_+|115453146_115453289_+|115453464_115453580_+|115456279_115456347_+|115458355_115458453_+|115458988_115459073_+|115463894_115463989_+|115464622_115464713_+|115464943_115465159_+|115466056_115466197_+|115466639_115466736_+|115468333_115468609_+|115472031_115472136_+|115473429_115474071_+|115474527_115474738_+|115475229_115475414_+|115476186_115476343_+|115477023_115477289_+|115477584_115477729_+|115478135_115478292_+|115478779_115478962_+|115480253_115480463_+|115492911_115493112_+|115499018_115499182_+|115503222_115503368_+|115505052_115505119_+|115507530_115507746_+|115508735_115508907_+
47186at8509	Single	scaffold_1	325213903	325385459	-	5061	1538	0.6318	1.0	0	47186at8509_933632_0:0000e9	325385138_325385459_-|325264764_325264916_-|325245795_325245922_-|325232043_325232235_-|325227331_325227462_-|325219015_325222341_-|325218360_325218474_-|325213901_325214546_-
27360at8509	Single	scaffold_4	52735063	52768259	+	5900	1673	0.6607	1.0	0	27360at8509_103695_0:003773	52735064_52735128_+|52735865_52736057_+|52736143_52736311_+|52737219_52737289_+|52737772_52737863_+|52738691_52738773_+|52739215_52739305_+|52739786_52739891_+|52740553_52740679_+|52741276_52741391_+|52742433_52742633_+|52743042_52743245_+|52744260_52744469_+|52744560_52744709_+|52746010_52746139_+|52746842_52746904_+|52747600_52747800_+|52748171_52748255_+|52748974_52749050_+|52749868_52750007_+|52751010_52751240_+|52751789_52751849_+|52752741_52752830_+|52753374_52753586_+|52754525_52754600_+|52754680_52754839_+|52756043_52756138_+|52756948_52757119_+|52757559_52757764_+|52758808_52758960_+|52759472_52759537_+|52759778_52759856_+|52760449_52760503_+|52760780_52760882_+|52761689_52761766_+|52762821_52762926_+|52763310_52763396_+|52763862_52763951_+|52764995_52765078_+|52766787_52766925_+|52768130_52768262_+
56064at8509	Single	scaffold_4	76482666	76499219	+	5913	1620	0.6885	0.9970308788598575	0	56064at8509_8524_0:001ccf	76482667_76482702_+|76485755_76485872_+|76486661_76486764_+|76487048_76487200_+|76490239_76490365_+|76494147_76494263_+|76494778_76499219_+
14656at8509	Single	scaffold_3	62832341	62917761	-	7477	1656	0.8389	1.0	0	14656at8509_146911_0:003388	62917376_62917761_-|62911055_62911174_-|62905105_62905318_-|62903000_62903157_-|62895664_62895756_-|62889230_62889318_-|62889039_62889104_-|62887219_62887389_-|62885500_62885661_-|62882855_62882996_-|62881444_62881643_-|62875079_62875135_-|62873474_62873598_-|62871962_62872145_-|62871270_62871444_-|62870126_62870247_-|62868992_62869309_-|62866527_62866723_-|62865574_62865700_-|62865009_62865193_-|62864177_62864291_-|62856020_62856176_-|62855156_62855262_-|62854429_62854473_-|62851003_62851139_-|62849368_62849512_-|62847352_62847411_-|62847178_62847245_-|62846643_62846756_-|62846007_62846094_-|62844659_62844697_-|62844466_62844571_-|62843432_62843595_-|62841256_62841292_-|62840119_62840141_-|62834594_62834649_-|62832339_62832635_-
28358at8509	Single	scaffold_1	89115318	89204124	-	8003	1681	0.9146	1.0	0	28358at8509_28377_0:0006fe	89204063_89204124_-|89201322_89201927_-|89198515_89198818_-|89198083_89198214_-|89197263_89197376_-|89196647_89196727_-|89194176_89194232_-|89191738_89191916_-|89190738_89190973_-|89190288_89190444_-|89188494_89188597_-|89185307_89185500_-|89182945_89183228_-|89181963_89182102_-|89176693_89176794_-|89172751_89172810_-|89172206_89172308_-|89169219_89169405_-|89166730_89166880_-|89163907_89164113_-|89161779_89161832_-|89155927_89156027_-|89155589_89155672_-|89153237_89153395_-|89152710_89152818_-|89151185_89151247_-|89150768_89150888_-|89149677_89149782_-|89147303_89147413_-|89146152_89146259_-|89145906_89146070_-|89144147_89144219_-|89141281_89141387_-|89128956_89129025_-|89117332_89117378_-|89115316_89115423_-
59632at8509	Single	scaffold_5	55999706	56019407	-	3997	1490	0.5296	1.0	0	59632at8509_103695_0:001888	56019300_56019407_-|56014414_56014554_-|56013344_56013496_-|56012219_56012320_-|56008988_56011808_-|56008483_56008536_-|56007234_56007288_-|56005219_56005286_-|56003893_56004745_-|56002239_56002382_-|56001250_56001316_-|56000741_56000862_-|56000393_56000544_-|55999704_55999807_-
7255at8509	Single	scaffold_7	40922437	41009658	+	7022	804	0.7784	0.9738251041046996	0	7255at8509_64176_0:0018c1	40922438_40922618_+|40923206_40923336_+|40932511_40932578_+|40933562_40933755_+|40945253_40945291_+|40946806_40947034_+|40947587_40947717_+|40948790_40948902_+|40950972_40951078_+|40951772_40951908_+|40953855_40953962_+|40954067_40954177_+|40954786_40954902_+|40957841_40958018_+|40960885_40961153_+|40964050_40964186_+|40964881_40965053_+|40969121_40969223_+|40969428_40969566_+|40970052_40970176_+|40972284_40972351_+|40972780_40972976_+|40973076_40973114_+|40981259_40981475_+|40981910_40982052_+|40994494_40994591_+|40996317_40996429_+|40996923_40997056_+|40998417_40998532_+|41000999_41001230_+|41001377_41001560_+|41002414_41002688_+|41003474_41003610_+|41009509_41009658_+
15138at8509	Single	scaffold_4	93662550	93718290	+	8500	1677	0.9738	1.0	0	15138at8509_28377_0:002d4e	93662551_93662592_+|93671179_93671386_+|93679295_93679563_+|93682296_93682457_+|93682600_93682713_+|93683628_93683801_+|93684848_93685045_+|93686264_93686464_+|93687634_93687786_+|93688712_93688834_+|93690202_93690339_+|93691192_93691356_+|93692672_93692852_+|93693462_93693625_+|93695660_93695785_+|93697555_93697697_+|93698769_93699003_+|93699340_93699462_+|93700027_93700172_+|93700632_93700815_+|93701116_93701308_+|93702379_93702536_+|93703384_93703548_+|93705058_93705165_+|93706225_93706392_+|93706550_93706699_+|93707505_93707636_+|93708391_93708501_+|93709593_93709763_+|93711193_93711414_+|93712916_93712936_+|93715143_93715218_+|93718175_93718293_+
60538at8509	Single	scaffold_5	38659650	38721310	+	8438	1654	0.8951	1.0	0	60538at8509_499056_0:003048	38659651_38659691_+|38661674_38661713_+|38664750_38664821_+|38670012_38670146_+|38671591_38671635_+|38672957_38673073_+|38673439_38673507_+|38674345_38674380_+|38675239_38675301_+|38675832_38675867_+|38676253_38676294_+|38677519_38677599_+|38678098_38678151_+|38678903_38678962_+|38679656_38679700_+|38680506_38680559_+|38680906_38680975_+|38681073_38681177_+|38683192_38683356_+|38685299_38685391_+|38685846_38686009_+|38686865_38686937_+|38688462_38688568_+|38692647_38692830_+|38693462_38693530_+|38694477_38694584_+|38696057_38696275_+|38697315_38697476_+|38699981_38700151_+|38700361_38700504_+|38701557_38701664_+|38702161_38702342_+|38704263_38704326_+|38705455_38705529_+|38706408_38706515_+|38707193_38707300_+|38709528_38709599_+|38710129_38710257_+|38711336_38711443_+|38712473_38712628_+|38712725_38712823_+|38715698_38715832_+|38716877_38716993_+|38717483_38717671_+|38718889_38719175_+|38721050_38721313_+
35559at8509	Single	scaffold_1	81048310	81187785	+	6875	1679	0.8063	1.0	1	35559at8509_103695_0:001cdf	81048311_81048427_+|81092976_81093067_+|81116019_81116081_+|81117064_81117121_+|81122523_81122693_+|81125058_81125195_+|81125353_81125535_+|81130698_81130858_+|81140056_81140245_+|81142467_81142613_+|81143900_81144084_+|81144173_81144264_+|81147253_81147378_+|81149610_81149680_+|81150001_81150122_+|81151240_81151315_+|81153043_81153154_+|81154195_81154258_+|81155299_81155424_+|81168419_81168567_+|81169608_81169651_+|81170628_81170864_+|81171181_81171350_+|81172275_81172411_+|81174056_81174235_+|81174860_81174935_+|81175963_81176255_+|81177499_81178559_+|81186139_81186224_+|81187492_81187788_+
60912at8509	Single	scaffold_1	226742135	226908420	-	8260	1675	0.8788	1.0	0	60912at8509_499056_0:000076	226908340_226908420_-|226869250_226869300_-|226862780_226862869_-|226862647_226862691_-|226860283_226860327_-|226860115_226860177_-|226859982_226860035_-|226859782_226859808_-|226858074_226858157_-|226852339_226852401_-|226844768_226844803_-|226843002_226843043_-|226840719_226840808_-|226840030_226840065_-|226833594_226833653_-|226827165_226827209_-|226826891_226826944_-|226825225_226825266_-|226823351_226823444_-|226822943_226822978_-|226821136_226821291_-|226820538_226820630_-|226818865_226818948_-|226816806_226816876_-|226810684_226810875_-|226805675_226805843_-|226801345_226801437_-|226801142_226801246_-|226799023_226799120_-|226796308_226796458_-|226795422_226795535_-|226787196_226787363_-|226785928_226786017_-|226777021_226777173_-|226775374_226775472_-|226775098_226775187_-|226774834_226774973_-|226771336_226771462_-|226771162_226771242_-|226769066_226769164_-|226768487_226768537_-|226765504_226765689_-|226765040_226765173_-|226762628_226762700_-|226761925_226761996_-|226761139_226761267_-|226758383_226758481_-|226757027_226757239_-|226754782_226754959_-|226752947_226753061_-|226743867_226744039_-|226742133_226742214_-
44765at8509	Single	scaffold_5	38300604	38382461	+	7848	1701	0.9013	1.0	0	44765at8509_499056_0:002d66	38300605_38300645_+|38322810_38322897_+|38343327_38343437_+|38361819_38361878_+|38365947_38366081_+|38367251_38367500_+|38368228_38371945_+|38374907_38375080_+|38376431_38376517_+|38381153_38381205_+|38381295_38381479_+|38382321_38382464_+
14097at8509	Single	scaffold_3	238244068	238504869	-	7809	1569	0.9121	0.9849759615384616	0	14097at8509_28377_0:0016dd	238504768_238504869_-|238370637_238370708_-|238367579_238367701_-|238364599_238364703_-|238361282_238361383_-|238347204_238347365_-|238339740_238339873_-|238332419_238332534_-|238330955_238331104_-|238328568_238328715_-|238316429_238316529_-|238311423_238311526_-|238310576_238310625_-|238308550_238308625_-|238304954_238305026_-|238297865_238298007_-|238296051_238296143_-|238288929_238289077_-|238288234_238288319_-|238287898_238288034_-|238286244_238286415_-|238279620_238279807_-|238276047_238276208_-|238275164_238275374_-|238273719_238273995_-|238269191_238269394_-|238263456_238263544_-|238262621_238262703_-|238260354_238260444_-|238257766_238257894_-|238256977_238257018_-|238256058_238256275_-|238253226_238253325_-|238252524_238252667_-|238249856_238249970_-|238249041_238249107_-|238247807_238247994_-|238246464_238246566_-|238245821_238245888_-|238244066_238244108_-
32674at8509	Single	scaffold_1	78175159	78223222	+	7138	1622	0.8265	0.9939867708959711	0	32674at8509_103695_0:002028	78175160_78175294_+|78177430_78177545_+|78181323_78181425_+|78182626_78182799_+|78184167_78184247_+|78185600_78185748_+|78186701_78186816_+|78187592_78187749_+|78188827_78189362_+|78191845_78191954_+|78192502_78192659_+|78193136_78193557_+|78194228_78194297_+|78194627_78194710_+|78195734_78195856_+|78197633_78197737_+|78198076_78198136_+|78198899_78198978_+|78199694_78199795_+|78200554_78200604_+|78201165_78201401_+|78202572_78202647_+|78203049_78203170_+|78210549_78210598_+|78211644_78211812_+|78212629_78212745_+|78214406_78214471_+|78216554_78216724_+|78217195_78217329_+|78217411_78217518_+|78217936_78218064_+|78219123_78219209_+|78219686_78219798_+|78220350_78220408_+|78220774_78220871_+|78221008_78221076_+|78221855_78221899_+|78222183_78222295_+|78223168_78223225_+
4683at8509	Single	scaffold_6	59028388	59343259	+	8916	1658	0.9519	1.0	0	4683at8509_103944_0:00112d	59028389_59028545_+|59142632_59143448_+|59178492_59178740_+|59180768_59180949_+|59182710_59182778_+|59183432_59183587_+|59187586_59187789_+|59226014_59226205_+|59232511_59232745_+|59233988_59234103_+|59237189_59237324_+|59238936_59239039_+|59254103_59254297_+|59262306_59262569_+|59295555_59295733_+|59309532_59309665_+|59311885_59312038_+|59313514_59313655_+|59315304_59315419_+|59318395_59318516_+|59323691_59323832_+|59324340_59324514_+|59327624_59327797_+|59334703_59334798_+|59338479_59338561_+|59339813_59340020_+|59341220_59341307_+|59343178_59343262_+
60219at8509	Single	scaffold_4	59609964	59624417	+	6230	1484	0.7479	1.0	0	60219at8509_28377_0:004111	59609965_59610002_+|59610132_59610228_+|59610696_59610835_+|59611973_59612145_+|59612972_59613075_+|59613587_59613906_+|59616171_59616270_+|59616354_59616432_+|59616519_59616576_+|59617292_59617657_+|59618000_59618101_+|59620190_59621932_+|59622872_59624420_+
23102at8509	Single	scaffold_2	343503293	343662172	+	8096	1658	0.9591	1.0	0	23102at8509_103944_0:0032da	343503294_343503345_+|343553762_343553861_+|343596526_343596682_+|343598309_343598386_+|343599962_343600038_+|343604522_343604589_+|343604951_343605064_+|343606425_343606603_+|343607866_343607953_+|343608410_343608573_+|343608978_343609065_+|343610476_343610639_+|343611808_343611968_+|343612168_343612292_+|343613306_343613469_+|343620505_343620595_+|343626096_343626257_+|343627300_343627442_+|343627920_343628090_+|343628724_343628807_+|343629743_343629814_+|343630257_343630326_+|343631039_343631247_+|343634971_343635120_+|343639600_343639763_+|343640149_343640373_+|343641424_343641564_+|343641889_343641973_+|343644336_343644568_+|343645013_343645145_+|343652861_343652963_+|343653973_343654114_+|343655897_343655984_+|343657547_343657759_+|343658960_343659120_+|343660643_343660786_+|343660940_343661048_+|343662062_343662175_+
45489at8509	Single	scaffold_3	88011927	88077385	+	8139	1627	0.9363	1.0	0	45489at8509_103944_0:000e23	88011928_88012041_+|88021101_88021190_+|88023333_88023496_+|88045358_88045502_+|88046538_88046674_+|88054146_88054335_+|88054514_88057202_+|88063227_88063391_+|88072711_88073475_+|88076868_88077388_+
40467at8509	Single	scaffold_5	145028484	145130175	-	7546	1631	0.8904	1.0	0	40467at8509_146911_0:00219a	145130132_145130175_-|145098370_145098592_-|145097536_145097718_-|145094652_145094801_-|145093191_145093325_-|145091464_145091631_-|145090165_145090280_-|145086347_145086542_-|145083170_145083359_-|145081155_145081218_-|145080603_145080806_-|145069202_145069289_-|145068786_145068900_-|145067907_145068095_-|145063227_145063426_-|145062347_145062454_-|145061675_145061743_-|145060861_145061060_-|145058977_145059130_-|145058515_145058712_-|145057748_145057849_-|145057149_145057314_-|145056636_145056656_-|145053825_145053885_-|145052258_145052312_-|145050862_145051079_-|145046723_145046836_-|145046130_145046258_-|145044712_145044750_-|145039379_145039512_-|145036690_145036870_-|145035153_145035317_-|145033887_145034004_-|145031892_145032062_-|145030489_145030688_-|145028482_145028575_-
28627at8509	Single	scaffold_4	14748846	14819224	-	7623	1643	0.8943	1.0	0	28627at8509_460621_0:004637	14819179_14819224_-|14818484_14818583_-|14803259_14803415_-|14802862_14802939_-|14801366_14801442_-|14798365_14798432_-|14797995_14798108_-|14797539_14797717_-|14796841_14796931_-|14794115_14794278_-|14793653_14793737_-|14789725_14789888_-|14788618_14788778_-|14785831_14785955_-|14782515_14782678_-|14780749_14780839_-|14779652_14779819_-|14778449_14778591_-|14777573_14777743_-|14773663_14773746_-|14772506_14772577_-|14772344_14772413_-|14771507_14771715_-|14771027_14771182_-|14770776_14770939_-|14766859_14767083_-|14765977_14766117_-|14765810_14765894_-|14763748_14763980_-|14762726_14762858_-|14762466_14762568_-|14759327_14759462_-|14754856_14754943_-|14754475_14754687_-|14754068_14754234_-|14752263_14752385_-|14751509_14751617_-|14748844_14748957_-
