Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
53918at8509	Single	group7	107750970	107802130	-	5254	1281	0.8012	1.0	0	53918at8509_103695_0:002bcd	107802014_107802130_-|107800665_107800730_-|107799268_107799358_-|107790075_107790154_-|107789895_107789989_-|107788475_107788607_-|107782042_107782121_-|107780139_107780206_-|107778915_107779084_-|107768963_107769035_-|107767671_107767765_-|107767472_107767569_-|107766651_107766876_-|107765313_107765557_-|107760323_107760517_-|107758820_107758904_-|107758186_107758387_-|107757939_107758001_-|107755811_107756923_-|107754614_107754718_-|107752378_107752587_-|107751688_107751834_-|107750968_107751071_-
16606at8509	Single	group5	126003804	126110727	+	6467	1279	0.9584	1.0	0	16606at8509_103695_0:003e6e	126003805_126004354_+|126010655_126010879_+|126014931_126015026_+|126053614_126053650_+|126054258_126054333_+|126074009_126074103_+|126076204_126076270_+|126077660_126077846_+|126080270_126080391_+|126081535_126081626_+|126081717_126081795_+|126084599_126084770_+|126087990_126088069_+|126089357_126089502_+|126090507_126090672_+|126094054_126094273_+|126094574_126094683_+|126097199_126097387_+|126099059_126099296_+|126100103_126100185_+|126101343_126101463_+|126102079_126102176_+|126104366_126104440_+|126106971_126107076_+|126108256_126108442_+|126109166_126109322_+|126110644_126110730_+
41090at8509	Single	group7	15337784	15498129	+	5682	1262	0.8373	1.0	0	41090at8509_8524_0:000273	15337785_15337879_+|15338084_15338160_+|15338482_15338539_+|15424766_15424849_+|15428791_15428902_+|15430271_15430375_+|15431118_15431194_+|15433470_15433566_+|15448837_15449027_+|15450651_15451118_+|15453565_15454087_+|15454766_15454852_+|15457768_15457821_+|15463632_15463700_+|15463792_15463872_+|15467740_15467889_+|15469060_15469161_+|15474571_15474679_+|15475355_15475593_+|15475926_15476114_+|15478657_15478774_+|15479276_15479355_+|15481160_15481360_+|15489686_15489838_+|15494654_15494787_+|15496025_15496164_+|15498041_15498132_+
23182at8509	Single	group1	55029883	55071110	-	6331	1279	0.914	0.9992260061919505	0	23182at8509_103944_0:00007c	55071015_55071110_-|55052956_55053078_-|55051687_55051793_-|55050871_55051046_-|55048495_55048662_-|55047826_55048075_-|55046919_55046995_-|55045986_55046356_-|55045041_55045267_-|55044306_55044406_-|55043803_55043905_-|55043071_55043260_-|55041815_55041997_-|55040423_55040537_-|55039865_55039992_-|55039644_55039784_-|55039146_55039235_-|55038711_55038901_-|55037350_55037465_-|55037108_55037237_-|55035051_55035251_-|55033284_55033515_-|55032075_55032188_-|55031251_55031413_-|55029884_55029960_-
27518at8509	Single	group1	184460063	184683747	+	6096	1218	0.8927	1.0	0	27518at8509_64176_0:002070	184460064_184460152_+|184461598_184461674_+|184469138_184469195_+|184625565_184625645_+|184626023_184626137_+|184628921_184629028_+|184631639_184631711_+|184634408_184634508_+|184638192_184638367_+|184638774_184639271_+|184640314_184640824_+|184641793_184641879_+|184644163_184644216_+|184650586_184650666_+|184653865_184653933_+|184654353_184654433_+|184657827_184657976_+|184659021_184659116_+|184661930_184662041_+|184671096_184671235_+|184673754_184673903_+|184675354_184675483_+|184676703_184676800_+|184678550_184678735_+|184679468_184679632_+|184680092_184680225_+|184680766_184680908_+|184683638_184683750_+
41279at8509	Single	group2	26778564	26817716	-	5543	1282	0.8399	1.0	0	41279at8509_8524_0:003483	26817584_26817716_-|26816505_26816683_-|26815800_26815991_-|26814209_26814385_-|26807566_26807730_-|26807144_26807271_-|26804050_26804190_-|26803504_26803654_-|26798951_26799115_-|26794421_26794654_-|26792952_26793137_-|26791642_26791803_-|26790269_26790494_-|26790098_26790177_-|26789604_26789756_-|26788792_26788918_-|26786491_26786680_-|26783696_26783840_-|26782797_26782970_-|26781705_26781887_-|26780647_26780879_-|26780127_26780310_-|26778565_26778726_-
59762at8509	Single	group9	81838706	81854813	+	2606	921	0.5083	0.9821981424148607	0	59762at8509_8520_0:004818	81838707_81838975_+|81839068_81839220_+|81840921_81841136_+|81841618_81841785_+|81842385_81842465_+|81844070_81844244_+|81845456_81845568_+|81847601_81847671_+|81848789_81848913_+|81849283_81849385_+|81849965_81850138_+|81851884_81853569_+|81854228_81854350_+|81854722_81854816_+
22135at8509	Single	group3	166246843	166263708	+	5282	1278	0.7834	1.0	0	22135at8509_481883_0:002593	166246844_166247017_+|166247233_166247424_+|166247762_166247870_+|166247964_166248087_+|166248395_166248590_+|166249181_166249346_+|166249422_166249560_+|166249778_166249845_+|166249928_166250181_+|166250435_166250547_+|166250802_166250972_+|166251054_166251191_+|166251294_166251432_+|166253688_166253800_+|166254019_166254170_+|166254252_166254412_+|166254515_166254616_+|166254788_166254962_+|166255056_166255240_+|166255629_166255775_+|166261820_166261954_+|166262071_166262220_+|166262480_166262637_+|166262943_166263103_+|166263368_166263465_+|166263559_166263708_+
22277at8509	Single	group4	41911968	41998723	-	6233	1272	0.9225	1.0	0	22277at8509_103695_0:001096	41998607_41998723_-|41991090_41991159_-|41990176_41990249_-|41984050_41984179_-|41982843_41982948_-|41981559_41981614_-|41974383_41974480_-|41972902_41973066_-|41971462_41971542_-|41967287_41967467_-|41965437_41965581_-|41955049_41955206_-|41953243_41953334_-|41951781_41951853_-|41950463_41950590_-|41948612_41948707_-|41945097_41945270_-|41938286_41938324_-|41936380_41936473_-|41931074_41931204_-|41930871_41930948_-|41930116_41930245_-|41929103_41929193_-|41927980_41928130_-|41926253_41926461_-|41925738_41925816_-|41922455_41922615_-|41921003_41921032_-|41920608_41920646_-|41919881_41919984_-|41917767_41917898_-|41915197_41915223_-|41912899_41913120_-|41911966_41912165_-
61104at8509	Single	group3	107161512	107178447	-	5465	1173	0.8123	1.0	0	61104at8509_64176_0:0026e7	107178248_107178447_-|107169579_107169795_-|107169107_107169217_-|107168597_107168813_-|107167714_107167856_-|107167534_107167630_-|107167278_107167420_-|107166566_107166679_-|107165402_107165513_-|107165051_107165160_-|107164544_107164896_-|107164082_107164367_-|107163737_107163974_-|107161510_107162960_-
50362at8509	Single	group3	172736648	172741673	-	4618	1206	0.7131	1.0	0	50362at8509_103695_0:00248c	172739463_172741673_-|172739023_172739201_-|172738755_172738931_-|172738218_172738380_-|172737799_172738125_-|172737508_172737620_-|172737279_172737420_-|172736646_172737113_-
30160at8509	Single	group3	27360812	27387099	-	6498	1289	0.9611	0.9992229992229992	0	30160at8509_8673_0:003737	27387076_27387099_-|27386832_27386990_-|27385990_27386126_-|27385426_27385545_-|27385017_27385072_-|27383294_27383379_-|27382628_27382793_-|27381390_27381472_-|27380357_27380430_-|27379576_27379647_-|27378355_27378412_-|27377934_27378041_-|27376537_27376719_-|27375517_27375673_-|27374644_27374771_-|27373782_27373973_-|27372842_27372970_-|27372466_27372583_-|27371484_27371623_-|27370994_27371214_-|27370060_27370159_-|27369485_27369672_-|27368360_27368570_-|27367844_27367936_-|27366620_27366789_-|27363904_27364088_-|27363241_27363295_-|27362037_27362150_-|27361800_27361953_-|27361649_27361715_-|27360813_27360922_-
41199at8509	Single	group2	45010861	45035142	+	4143	1195	0.6581	1.0	0	41199at8509_460621_0:0019d5	45010862_45011097_+|45011921_45012075_+|45013047_45013162_+|45013514_45013715_+|45016585_45016636_+|45016928_45017061_+|45018667_45018745_+|45019499_45019605_+|45020672_45020825_+|45022013_45022118_+|45025738_45025869_+|45026034_45026133_+|45026618_45026783_+|45026880_45027010_+|45027908_45028081_+|45028292_45028552_+|45029467_45030308_+|45031461_45031644_+|45031735_45031921_+|45033942_45034092_+|45035011_45035145_+
20683at8509	Single	group2	60299280	60776070	+	5223	1012	0.9714	0.7877138413685848	0	20683at8509_103944_0:0013fc	60299281_60299348_+|60372045_60372144_+|60440401_60440559_+|60532739_60532812_+|60578088_60578152_+|60585384_60585502_+|60629375_60629464_+|60630441_60630620_+|60648743_60648889_+|60650124_60650226_+|60653455_60653531_+|60653636_60653727_+|60657024_60657131_+|60712659_60712776_+|60713480_60713613_+|60717029_60717142_+|60719059_60719230_+|60726586_60726772_+|60733133_60733266_+|60740410_60740533_+|60745767_60745879_+|60754044_60754175_+|60758032_60758131_+|60759364_60759469_+|60774683_60774843_+|60776009_60776073_+
56888at8509	Single	group3	76044592	76059888	-	4987	1252	0.7951	1.0	0	56888at8509_35019_0:001b05	76058341_76059888_-|76057777_76057871_-|76057459_76057552_-|76057082_76057183_-|76056557_76056705_-|76055619_76055754_-|76055281_76055493_-|76052138_76052344_-|76051569_76051661_-|76050459_76050611_-|76049751_76049921_-|76048308_76048469_-|76047559_76047648_-|76046645_76046728_-|76046040_76046164_-|76045383_76045491_-|76045125_76045288_-|76044590_76044746_-
2414at8509	Single	group10	59412111	59470747	-	6476	1283	0.9361	1.0	0	2414at8509_176946_0:001013	59470625_59470747_-|59469950_59470133_-|59468729_59468959_-|59465088_59465339_-|59462909_59463031_-|59459517_59459704_-|59458145_59458313_-|59456907_59456998_-|59450750_59450832_-|59449357_59449440_-|59445780_59445944_-|59443615_59443817_-|59443365_59443514_-|59441649_59441779_-|59440784_59440909_-|59439077_59439232_-|59437678_59437742_-|59428450_59428582_-|59427705_59427796_-|59427088_59427187_-|59424484_59424623_-|59419060_59419171_-|59417628_59417769_-|59417408_59417510_-|59415216_59415317_-|59414144_59414242_-|59413815_59413998_-|59412109_59412228_-
40791at8509	Single	group3	164545141	164609190	+	5591	1250	0.8468	0.9976635514018691	0	40791at8509_481883_0:000e5a	164545142_164545308_+|164562067_164562130_+|164566182_164566332_+|164566907_164567027_+|164569494_164569634_+|164572509_164572599_+|164573711_164573803_+|164576770_164576868_+|164578090_164578240_+|164578801_164578907_+|164580521_164580623_+|164581781_164581977_+|164584427_164584544_+|164586123_164586219_+|164587671_164587809_+|164589768_164589867_+|164590677_164590765_+|164591631_164591712_+|164592059_164592148_+|164594319_164594432_+|164596599_164596687_+|164596886_164596973_+|164600115_164600270_+|164601114_164601201_+|164602632_164602781_+|164604711_164605446_+|164605901_164606037_+|164609112_164609190_+
28479at8509	Single	group9	60853719	60882827	+	5044	1248	0.765	1.0	0	28479at8509_8520_0:00008a	60853720_60853820_+|60854194_60854358_+|60854949_60855733_+|60857617_60857798_+|60858195_60858316_+|60859642_60859837_+|60861067_60861191_+|60862058_60862191_+|60862945_60862999_+|60866409_60866602_+|60867482_60867598_+|60868156_60868252_+|60868516_60868689_+|60868988_60869188_+|60871166_60871442_+|60873361_60873456_+|60873551_60873634_+|60874906_60875043_+|60878460_60878534_+|60879636_60879770_+|60880180_60880380_+|60882687_60882830_+
4730at8509	Single	group1	158694768	158797678	-	6257	1279	0.9174	1.0	0	4730at8509_103695_0:001612	158797477_158797678_-|158744298_158744450_-|158743112_158743205_-|158742605_158742652_-|158736798_158736882_-|158735762_158735845_-|158735396_158735418_-|158734577_158734646_-|158732122_158732223_-|158730648_158730766_-|158729639_158729724_-|158728886_158729006_-|158727415_158727583_-|158726077_158726199_-|158722225_158722326_-|158720689_158720876_-|158718939_158719139_-|158717265_158717384_-|158716941_158717121_-|158716353_158716430_-|158714821_158714924_-|158713931_158714027_-|158711579_158711651_-|158710899_158711056_-|158709697_158709793_-|158708859_158709083_-|158707616_158707764_-|158703522_158703636_-|158698054_158698215_-|158697658_158697746_-|158696079_158696263_-|158694766_158694808_-
43225at8509	Single	group10	48758119	48875794	-	4858	1267	0.746	1.0	0	43225at8509_103695_0:000a18	48875690_48875794_-|48787803_48787954_-|48784031_48784809_-|48774858_48777094_-|48758117_48758710_-
19556at8509	Single	group6	6777029	6841259	-	6000	1259	0.9002	0.9945269741985927	0	19556at8509_171643_0:004b68	6841154_6841259_-|6814012_6814093_-|6812946_6813081_-|6812041_6812237_-|6810787_6810982_-|6809882_6809993_-|6809468_6809715_-|6807166_6807312_-|6806232_6806346_-|6805594_6805670_-|6804959_6805050_-|6803992_6804132_-|6799597_6799709_-|6792125_6792639_-|6789518_6789659_-|6787618_6787776_-|6786233_6786462_-|6785652_6785752_-|6785046_6785172_-|6782669_6782839_-|6781900_6782077_-|6781016_6781210_-|6777027_6777265_-
59163at8509	Single	group2	52189843	52275187	+	5748	1263	0.8747	1.0	0	59163at8509_103695_0:001319	52189844_52189884_+|52207692_52207821_+|52213274_52213369_+|52222567_52222678_+|52225059_52225170_+|52226206_52226246_+|52245455_52245634_+|52250076_52250293_+|52250378_52250540_+|52250625_52250816_+|52251813_52251997_+|52253857_52254016_+|52257341_52257507_+|52260052_52260143_+|52261960_52262067_+|52263286_52263380_+|52264128_52264228_+|52264850_52265008_+|52266967_52267125_+|52267759_52267992_+|52271209_52271331_+|52271561_52271788_+|52271873_52272081_+|52272995_52273149_+|52273636_52273796_+|52274130_52274277_+|52275123_52275190_+
29749at8509	Single	group13	54342099	54407149	+	5816	1268	0.8817	1.0	0	29749at8509_28377_0:0009f4	54342100_54342118_+|54347989_54348107_+|54353360_54353469_+|54354834_54354951_+|54356436_54356550_+|54358022_54358096_+|54359928_54359981_+|54360387_54360610_+|54361595_54361738_+|54363155_54363300_+|54364120_54364266_+|54366975_54367059_+|54368720_54368826_+|54370734_54370880_+|54372750_54372849_+|54373712_54373924_+|54375393_54375503_+|54378277_54378388_+|54380282_54380400_+|54381837_54381974_+|54383822_54383959_+|54385445_54385558_+|54387981_54388143_+|54394871_54394997_+|54396359_54396569_+|54398767_54398877_+|54399482_54399700_+|54406401_54406541_+|54406952_54407152_+
38378at8509	Single	group5	170589606	170625521	-	6256	1272	0.9382	1.0	0	38378at8509_103695_0:000133	170625411_170625521_-|170622333_170622452_-|170621124_170621209_-|170618052_170618133_-|170617870_170617962_-|170616790_170616859_-|170614634_170614703_-|170614295_170614370_-|170613921_170614052_-|170613331_170613446_-|170612628_170612752_-|170611856_170611915_-|170610405_170610442_-|170603473_170603603_-|170603319_170603390_-|170602940_170603053_-|170601900_170602053_-|170601413_170601505_-|170600801_170600920_-|170600656_170600718_-|170598544_170598802_-|170597006_170597329_-|170596475_170596539_-|170595943_170596072_-|170595362_170595528_-|170594587_170594721_-|170592142_170592526_-|170590735_170591103_-|170589604_170589680_-
38843at8509	Single	group3	172692088	172702977	+	6516	665	0.9263	1.0	0	38843at8509_8673_0:0039d1	172692089_172692120_+|172693166_172693229_+|172695184_172695866_+|172696096_172696906_+|172697089_172697191_+|172697824_172697960_+|172698177_172698381_+|172698548_172698708_+|172698825_172698924_+|172699201_172699503_+|172699631_172699760_+|172700227_172700431_+|172701126_172701299_+|172701498_172701671_+|172702081_172702260_+|172702489_172702633_+|172702853_172702980_+
53717at8509	Single	group2	59378204	59417905	+	4848	1222	0.7723	1.0	0	53717at8509_103695_0:0015a4	59378205_59378354_+|59386923_59387087_+|59388757_59388805_+|59389383_59389532_+|59390648_59390720_+|59391500_59391694_+|59391936_59392017_+|59393030_59393158_+|59394099_59395517_+|59396909_59397039_+|59397291_59397414_+|59398685_59398864_+|59400714_59400806_+|59414586_59414715_+|59415167_59415291_+|59415401_59415589_+|59415960_59416085_+|59416631_59416744_+|59417762_59417908_+
19476at8509	Single	group6	53375116	53422307	+	5171	1261	0.7834	1.0	0	19476at8509_481883_0:000eea	53375117_53376739_+|53386490_53386840_+|53392690_53392834_+|53403365_53403501_+|53403794_53403973_+|53408984_53409163_+|53411492_53411671_+|53412258_53412490_+|53417496_53417625_+|53420261_53420633_+|53421434_53421508_+|53422129_53422310_+
44851at8509	Single	group3	134848961	134865106	-	5640	1303	0.8634	1.0	0	44851at8509_499056_0:004646	134864968_134865106_-|134864042_134864188_-|134863481_134863706_-|134862713_134862858_-|134861967_134862098_-|134861377_134861501_-|134860680_134860856_-|134859629_134859739_-|134859107_134859309_-|134858657_134858771_-|134855859_134856044_-|134855239_134855410_-|134854688_134854881_-|134853176_134853368_-|134852408_134852737_-|134851836_134851973_-|134851425_134851544_-|134850924_134851029_-|134850767_134850827_-|134850397_134850505_-|134848959_134849645_-
33582at8509	Single	group2	125657715	125816856	-	6626	1262	0.9858	1.0	0	33582at8509_8673_0:002b15	125816769_125816856_-|125794355_125794460_-|125791718_125791917_-|125791322_125791444_-|125780457_125780627_-|125779669_125779725_-|125777629_125777740_-|125777023_125777207_-|125775224_125775355_-|125770329_125770472_-|125768853_125768964_-|125768029_125768195_-|125767791_125767938_-|125765144_125765268_-|125751658_125751759_-|125750963_125751160_-|125750801_125750871_-|125749771_125749996_-|125748679_125748794_-|125746750_125746954_-|125746007_125746129_-|125745173_125745349_-|125732554_125732679_-|125730762_125730914_-|125726197_125726328_-|125725017_125725095_-|125657713_125657950_-
25311at8509	Single	group5	119595357	119651357	-	6418	1212	0.9591	1.0	0	25311at8509_35019_0:001970	119651262_119651357_-|119650348_119650462_-|119648767_119648909_-|119647489_119647614_-|119643735_119643824_-|119642586_119642721_-|119641985_119642097_-|119641004_119641115_-|119638616_119638739_-|119629989_119630038_-|119629695_119629843_-|119627275_119627397_-|119625686_119625819_-|119623694_119623888_-|119621992_119622109_-|119621149_119621228_-|119618389_119618582_-|119618090_119618245_-|119616421_119616909_-|119612804_119612968_-|119603764_119603886_-|119601725_119601844_-|119599132_119599368_-|119597262_119597410_-|119596452_119596628_-|119595355_119595456_-
31771at8509	Single	group3	133364447	133383086	-	6177	1243	0.9083	1.0	0	31771at8509_103695_0:004187	133383024_133383086_-|133379967_133380077_-|133379411_133379482_-|133379229_133379309_-|133378935_133379020_-|133377404_133377565_-|133377079_133377182_-|133376555_133376730_-|133375678_133375835_-|133375486_133375570_-|133374986_133375133_-|133374608_133374741_-|133374279_133374491_-|133373559_133373738_-|133372815_133372897_-|133372277_133372351_-|133372059_133372142_-|133371387_133371558_-|133370996_133371100_-|133370647_133370838_-|133369771_133369959_-|133369271_133369410_-|133368628_133368883_-|133367893_133368047_-|133367531_133367591_-|133367142_133367270_-|133366368_133366474_-|133365924_133366029_-|133365604_133365669_-|133364445_133364579_-
13501at8509	Single	group9	19572417	19661975	+	5857	1253	0.8718	1.0	0	13501at8509_103695_0:0001fd	19572418_19572472_+|19578325_19578536_+|19581308_19581397_+|19584457_19584530_+|19586367_19586455_+|19586832_19586938_+|19587948_19588007_+|19589761_19589855_+|19601489_19601589_+|19602200_19602261_+|19604498_19604565_+|19608975_19609054_+|19612513_19612625_+|19613040_19613180_+|19614370_19614555_+|19617418_19617597_+|19620796_19620912_+|19621025_19621165_+|19624973_19625062_+|19626212_19626364_+|19629624_19629731_+|19633136_19633236_+|19638526_19638593_+|19639261_19639381_+|19642305_19642386_+|19644626_19644724_+|19645472_19645547_+|19648565_19648720_+|19649421_19649617_+|19651077_19651277_+|19652220_19652412_+|19652944_19653056_+|19661892_19661978_+
28839at8509	Single	group5	183202557	183247009	+	6378	1263	0.9314	1.0	0	28839at8509_103944_0:00148c	183202558_183202638_+|183205155_183205341_+|183214520_183214645_+|183215376_183215441_+|183216971_183217089_+|183217674_183217815_+|183218028_183218141_+|183219658_183219778_+|183221318_183221391_+|183222239_183222329_+|183222803_183223002_+|183224710_183224842_+|183224940_183225030_+|183227215_183227369_+|183228628_183228681_+|183232003_183232144_+|183233265_183233384_+|183235292_183235390_+|183237152_183237337_+|183238334_183238489_+|183239306_183239381_+|183241337_183241483_+|183242054_183242151_+|183243323_183243472_+|183244654_183244725_+|183245495_183245762_+|183246471_183247012_+
17613at8509	Single	group1	119260295	119324754	+	5279	1265	0.7722	1.0	0	17613at8509_103695_0:002f40	119260296_119260382_+|119268734_119269010_+|119273771_119273886_+|119280320_119280456_+|119283509_119283620_+|119284637_119284756_+|119286366_119286584_+|119288503_119288624_+|119289204_119289359_+|119290369_119290465_+|119292022_119292125_+|119293586_119293767_+|119294945_119295466_+|119301044_119301306_+|119310666_119310836_+|119312250_119312379_+|119313423_119313530_+|119314844_119314980_+|119317680_119317840_+|119319294_119319427_+|119321496_119321614_+|119322613_119322750_+|119324557_119324754_+
41455at8509	Single	group11	70678228	70741110	-	5142	1230	0.7936	0.9881703470031545	0	41455at8509_146911_0:001125	70741060_70741110_-|70740142_70740280_-|70737776_70737830_-|70732380_70732571_-|70731885_70732056_-|70727790_70727914_-|70725416_70725587_-|70718879_70718992_-|70717000_70717110_-|70714069_70714194_-|70712841_70713044_-|70710896_70711066_-|70709103_70709264_-|70707755_70707934_-|70706926_70707072_-|70698946_70699050_-|70698046_70698123_-|70688883_70688966_-|70688290_70688493_-|70687102_70687202_-|70686542_70686682_-|70684752_70684908_-|70683923_70684120_-|70682652_70682858_-|70679216_70679362_-|70678226_70678432_-
13315at8509	Single	group2	191778409	191816071	+	5600	1243	0.835	1.0	0	13315at8509_103695_0:002852	191778410_191778526_+|191783172_191783257_+|191787237_191787356_+|191787894_191787935_+|191790141_191790346_+|191791647_191791711_+|191792721_191792855_+|191796552_191796713_+|191796945_191797124_+|191798933_191799103_+|191801429_191801552_+|191803914_191804117_+|191805452_191806557_+|191806863_191807062_+|191807970_191808189_+|191809187_191809300_+|191810939_191811024_+|191812696_191812794_+|191814028_191814195_+|191815124_191815214_+|191815997_191816074_+
13436at8509	Single	group2	46878120	46911906	-	6192	1265	0.9597	1.0	0	13436at8509_103695_0:001164	46911831_46911906_-|46909846_46909997_-|46909077_46909292_-|46905187_46905393_-|46903386_46903601_-|46902601_46902807_-|46902011_46902118_-|46901156_46901260_-|46900648_46900726_-|46898561_46898700_-|46897450_46897554_-|46896884_46896997_-|46895375_46895461_-|46895070_46895201_-|46893122_46893340_-|46891240_46891461_-|46890908_46891126_-|46890147_46890285_-|46887141_46887295_-|46885541_46885645_-|46884695_46884829_-|46880779_46880922_-|46880074_46880259_-|46879480_46879596_-|46879233_46879361_-|46878118_46878204_-
28901at8509	Single	group3	74150824	74173742	+	6291	1260	0.9463	1.0	0	28901at8509_103695_0:000f19	74150825_74151013_+|74151919_74152095_+|74152983_74153089_+|74154372_74154654_+|74155735_74155980_+|74157730_74157882_+|74159008_74159166_+|74160473_74160556_+|74161263_74161381_+|74161788_74161998_+|74163030_74163146_+|74164320_74164558_+|74165518_74165701_+|74166899_74167460_+|74168890_74169059_+|74169764_74169937_+|74171153_74171245_+|74171622_74171716_+|74172962_74173169_+|74173515_74173745_+
41921at8509	Single	group7	25399033	25505810	-	5329	1243	0.8327	1.0	0	41921at8509_103695_0:0034a1	25505681_25505810_-|25502324_25502908_-|25492447_25492559_-|25491037_25491256_-|25489241_25489374_-|25486283_25486445_-|25482277_25482336_-|25480488_25480639_-|25479428_25479599_-|25473778_25473941_-|25469318_25469508_-|25466644_25466768_-|25450954_25451132_-|25445249_25445463_-|25435214_25435343_-|25417576_25417926_-|25415125_25415222_-|25413695_25413843_-|25404877_25405028_-|25399031_25399309_-
30442at8509	Single	group13	53971991	54029318	-	6380	1230	0.9613	0.9936808846761453	0	30442at8509_499056_0:001355	54029192_54029318_-|54028823_54029062_-|54027157_54027491_-|54018678_54018750_-|54018373_54018473_-|54015870_54016013_-|54013052_54013195_-|54008692_54008806_-|54006865_54006966_-|54004726_54004871_-|54003654_54003797_-|54002913_54003142_-|54001118_54001309_-|54000778_54000860_-|53999573_53999679_-|53997759_53997881_-|53996476_53996577_-|53996271_53996375_-|53994234_53994388_-|53993817_53993984_-|53991223_53991367_-|53989040_53989117_-|53985889_53986004_-|53982874_53982960_-|53982639_53982717_-|53975378_53975553_-|53971989_53972169_-
49040at8509	Single	group6	84143436	84241467	+	5356	1254	0.8244	0.9976284584980237	0	49040at8509_171643_0:004a8a	84143437_84143892_+|84187340_84187930_+|84189365_84189454_+|84193137_84193241_+|84199461_84199593_+|84205417_84205508_+|84206112_84206222_+|84208229_84208348_+|84209644_84209718_+|84212034_84212260_+|84217600_84217749_+|84223966_84224126_+|84227345_84227554_+|84232740_84232898_+|84234213_84234371_+|84235163_84235407_+|84237583_84237742_+|84238477_84238646_+|84240565_84240741_+|84241261_84241467_+
54224at8509	Single	group3	175739961	175753297	+	2906	1148	0.5259	1.0	0	54224at8509_470340_0:0032cb	175739962_175741603_+|175743746_175744186_+|175744880_175744975_+|175746423_175746499_+|175747598_175747772_+|175748804_175748909_+|175749793_175749839_+|175750768_175751542_+|175752190_175752321_+|175753132_175753300_+
12474at8509	Single	group6	102890091	102947873	-	5822	1246	0.8559	1.0	0	12474at8509_103695_0:001fe5	102947709_102947873_-|102942193_102942321_-|102940535_102940630_-|102937939_102938043_-|102935368_102935492_-|102931471_102931634_-|102927188_102927342_-|102925131_102925207_-|102924511_102924638_-|102919610_102919709_-|102918266_102918414_-|102918046_102918161_-|102916659_102916827_-|102916054_102916211_-|102913563_102913639_-|102912460_102912566_-|102911993_102912147_-|102909903_102910019_-|102908618_102908718_-|102907661_102907757_-|102907279_102907416_-|102905333_102905577_-|102904309_102904387_-|102899816_102899854_-|102894792_102894937_-|102894564_102894660_-|102893382_102893512_-|102892346_102892553_-|102890978_102891097_-|102890089_102890178_-
24763at8509	Single	group11	71766192	71808025	+	6474	1268	0.9517	1.0	0	24763at8509_8665_0:00301d	71766193_71766363_+|71802120_71802250_+|71804539_71808028_+
7236at8509	Single	group3	38695849	38779423	+	6070	1260	0.8923	1.0	0	7236at8509_103695_0:003143	38695850_38696045_+|38718096_38718239_+|38720914_38721007_+|38721840_38721887_+|38727570_38727654_+|38728994_38729077_+|38730320_38730363_+|38733413_38733485_+|38734178_38734279_+|38735832_38735950_+|38736159_38736244_+|38737639_38737759_+|38739927_38740095_+|38746378_38746482_+|38746636_38746725_+|38747774_38747952_+|38749565_38749765_+|38752991_38753110_+|38755019_38755199_+|38756304_38756372_+|38756495_38756604_+|38757455_38757551_+|38758525_38758591_+|38759877_38760034_+|38761767_38761869_+|38762609_38762818_+|38772179_38772324_+|38773456_38773570_+|38774933_38775097_+|38777304_38777392_+|38778447_38778625_+|38779384_38779426_+
44176at8509	Fragmented	group3	141616148	141674801	+	4088	854	0.7988	0.8082408874801902	0	44176at8509_146911_0:001e74	141616149_141616404_+|141623859_141623962_+|141624132_141624215_+|141627328_141627500_+|141630596_141630698_+|141638312_141638415_+|141639286_141639363_+|141640253_141640432_+|141640548_141640664_+|141642255_141642347_+|141642763_141642936_+|141645115_141645260_+|141650534_141650718_+|141652391_141652506_+|141653285_141653412_+|141656902_141657002_+|141661195_141661316_+|141662284_141662370_+|141662832_141663052_+|141663467_141663621_+|141671600_141671745_+|141674625_141674801_+
46421at8509	Single	group3	18031792	18046368	-	4917	1201	0.7848	1.0	0	46421at8509_103695_0:000302	18046327_18046368_-|18045936_18045999_-|18044809_18044970_-|18044174_18044298_-|18043915_18044038_-|18042574_18042692_-|18042165_18042275_-|18041937_18042080_-|18041299_18041376_-|18041095_18041204_-|18040819_18040972_-|18040561_18040716_-|18040345_18040415_-|18038141_18038278_-|18035767_18035917_-|18035180_18035305_-|18034927_18035012_-|18034251_18034366_-|18033798_18034134_-|18032878_18033683_-|18032296_18032459_-|18032064_18032175_-|18031790_18031947_-
32246at8509	Single	group8	59958255	60003094	-	5726	1233	0.8789	1.0	0	32246at8509_103695_0:000bf3	60002977_60003094_-|59997346_59997456_-|59996920_59997038_-|59995405_59995633_-|59992429_59992687_-|59989720_59989927_-|59989306_59989515_-|59986871_59987023_-|59983269_59983419_-|59982613_59982827_-|59981658_59981775_-|59974615_59974900_-|59973676_59973805_-|59972953_59973051_-|59971463_59971531_-|59970308_59970545_-|59967371_59967436_-|59962799_59962870_-|59962412_59962462_-|59959945_59959998_-|59959712_59959815_-|59958253_59958912_-
16452at8509	Single	group15	23761866	23786214	-	5359	1259	0.7871	1.0	0	16452at8509_103695_0:003bc3	23786145_23786214_-|23785758_23786030_-|23783433_23783579_-|23783146_23783289_-|23782171_23782458_-|23781791_23782060_-|23780886_23781242_-|23779546_23779835_-|23778866_23779031_-|23775858_23775989_-|23773385_23773591_-|23773082_23773263_-|23772405_23772510_-|23771894_23772016_-|23771187_23771414_-|23769775_23770061_-|23766395_23766474_-|23762904_23763151_-|23761864_23762030_-
